split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2644,667,22.88199697428139,25.187406296851574,0.5854710339022431,0.5342789598108747,0.5822044049723649,0.5808080808080808,0.54481020844404,0.5187165775401069,0.04066082545820304,0.015562382270767783,0.003266628929878168,-0.046529120997206075
2,2673,638,22.933034044145156,25.07836990595611,0.4903861412750773,0.5336426914153132,0.4855406464206658,0.48792270531400966,0.44284252019612924,0.507537688442211,0.04754362107894805,0.026105002973102143,0.004845494854411492,0.04571998610130351
3,2729,582,23.158666178087213,24.22680412371134,0.5637269825415023,0.5128205128205128,0.5177188559490161,0.5194805194805194,0.41497666752154305,0.37857142857142856,0.14875031501995928,0.13424908424908422,0.04600812659248621,-0.0066600066600066565
4,2646,665,23.809523809523807,21.503759398496243,0.6070552969456412,0.5754385964912281,0.5399758405762701,0.53125,0.43009274775819095,0.4880636604774536,0.17696254918745025,0.0873749360137745,0.06707945636937107,0.04418859649122808
5,2640,671,24.924242424242422,17.138599105812222,0.40844230658753544,0.4405594405594406,0.42163165853858703,0.44666666666666666,0.30240385195935743,0.3471698113207547,0.10603845462817801,0.09338962923868588,-0.013189351951051587,-0.0061072261072260825
6,2651,660,22.632968691059975,26.212121212121215,0.6252728852350745,0.5968586387434555,0.6026624610903147,0.5601851851851852,0.5405366337159886,0.5386666666666666,0.08473625151908593,0.058191972076788834,0.022610424144759778,0.03667345355827023
7,2652,659,24.58521870286576,18.361153262518968,0.5190116265470344,0.4327485380116959,0.4572946368246925,0.40606060606060607,0.369290794954508,0.3893333333333333,0.14972083159252636,0.04341520467836257,0.06171698972234185,0.026687931951089816
8,2680,631,23.507462686567166,22.66244057052298,0.5629212759289149,0.49222797927461137,0.5188088845709736,0.45714285714285713,0.5338399520189758,0.5235294117647059,0.029081323909939116,-0.03130143249009454,0.044112391357941316,0.03508512213175424
9,2718,593,23.5467255334805,22.4283305227656,0.4964388370295217,0.554016620498615,0.5780881876268721,0.5484764542936288,0.47021380915353045,0.5189873417721519,0.026225027875991236,0.03502927872646311,-0.0816493505973504,0.005540166204986208
10,2657,654,22.318404215280392,27.522935779816514,0.584007460282952,0.5758241758241758,0.5937369485401685,0.5503355704697986,0.540885280186247,0.5491183879093199,0.04312218009670499,0.026705787914855894,-0.009729488257216423,0.025488605354377136
11,2701,610,23.32469455757127,23.442622950819672,0.543202617670537,0.4927536231884058,0.6001573697834439,0.5153664302600472,0.5756887253222762,0.5307125307125307,-0.032486107651739204,-0.03795890752412484,-0.0569547521129069,-0.022612807071641428
12,2655,656,24.708097928436914,17.835365853658537,0.3071480278493633,0.36245954692556637,0.26454139262986065,0.3677581863979849,0.2382863055688748,0.3551912568306011,0.06886172228048848,0.0072682900949652685,0.04260663521950264,-0.005298639472418543
13,2651,660,22.29347416069408,27.575757575757574,0.6590383470591676,0.6145251396648045,0.6031952212950896,0.5605381165919282,0.6101960919300657,0.5502645502645502,0.0488422551291019,0.06426058940025425,0.05584312576407802,0.05398702307287628
14,2666,645,24.756189047261813,17.519379844961243,0.2736807139911167,0.33972602739726027,0.23912977821680653,0.3526315789473684,0.21001508491911033,0.31024930747922436,0.06366562907200637,0.02947671991803591,0.034550935774310176,-0.01290555155010814
15,2660,651,23.984962406015036,20.737327188940093,0.4783586583455943,0.4280936454849498,0.42010589529211173,0.45294117647058824,0.37962476546841856,0.4281524926686217,0.09873389287717577,-5.884718367188402e-05,0.05825276305348259,-0.02484753098563841
