feature,mean,std,median,min,max,n_splits,rank
base_ComponentEdgeNodeRatio,0.16586942058231163,0.06212248157496724,0.15416104102433176,0.07216330128000273,0.31623464087541586,15,1
protein_MedianUniqueRatio,0.06270664830769647,0.03787432573478972,0.07022768648657557,-0.008253138335850013,0.14216304636785054,15,2
stoich_MedianRatio,0.05154394477704747,0.03368135734294613,0.05476636013364185,-0.0036506247303269733,0.11478387111367276,15,3
protein_MedComplexNodes,0.04958420359157069,0.02938496748353121,0.0536511307119957,-0.001161389511233693,0.0868589811580643,15,4
stoich_MedComplexSize,0.045663689711761254,0.016013185087999385,0.04578113509897044,0.011635688963105923,0.06501636562660627,15,5
base_Degree,0.03895097476738621,0.029333306537477153,0.03475159402155125,0.005353708349590458,0.12022815174600687,15,6
base_KatzCentrality,0.03385994472781,0.019739141383532336,0.030209854854630975,-0.015868910771119966,0.0672141700220813,15,7
stoich_AvgNeighbourDegreeStoich,0.02735464191322518,0.013240016192224199,0.03188126972148021,0.0011443421063434267,0.041488802949467676,15,8
base_ComponentSize,0.02162959038404839,0.01466209403296456,0.021027408915074014,-0.005739392954623684,0.05255119111922292,15,9
stoich_WeightedTriangles,0.01684462856306303,0.020407339566505343,0.010090681066695879,-0.018919937183942543,0.05873196592487877,15,10
base_AvgNeighbourDegree,0.014821593993261132,0.008793754755589222,0.015655799981703872,0.003549787977427871,0.03436364051153301,15,11
base_BetweennessCentrality,0.014280432104501629,0.013909744338881173,0.011980450619220257,-0.006069969336624797,0.05282461317153418,15,12
base_TriangleCount,0.008262713430205801,0.016273922090162707,0.0065580507977683776,-0.02211982274827919,0.036099474664557145,15,13
base_LocalClustCoeff,0.006217784233419424,0.010106958042634935,0.006889437458320524,-0.017717067155610094,0.02573913458380357,15,14
protein_RangeUniqueRatio,0.0034667215456069783,0.007932366754076135,0.0032593800119158855,-0.007144113078257214,0.01898451275951594,15,15
base_EigenvectorCentrality,0.003142605388182247,0.003660208855143602,0.00176471165013099,-0.0012524761283572827,0.012763083280134025,15,16
base_UniquePartners,0.0019017892683304933,0.013064783675995218,0.0025755901892980495,-0.01669990281222203,0.025278838436306173,15,17
stoich_RangeRatio,0.0002235766182778068,0.005477858616021046,-0.0003097638630513988,-0.008524426604881863,0.016012385544627278,15,18
protein_RangeComplexNodes,-0.00027063594359791413,0.004477881959159739,-0.0007030951848270961,-0.008614547599344153,0.006083486037335761,15,19
stoich_RangeComplexSize,-0.0010899378511959107,0.0036744699211327435,-0.0014635671542687356,-0.007435257384842087,0.006178140285907468,15,20
