comparison,splits_file,n_splits,model,mean_diff,std_diff,cohens_dz,wins,losses,ties,p_greater,p_two_sided
hb_graph_vs_pairwise,hpa_protein_splits.csv,50,RandomForest,0.08894167265698709,0.03799480588227985,2.340890303073453,50,0,0,8.881784197001252e-16,1.7763568394002505e-15
hb_graph_vs_hypergraph,hpa_protein_splits.csv,50,RandomForest,-0.010887221999537027,0.026075397647454618,-0.41752851276650793,15,35,0,0.9986989142716389,0.006600447966810918
hypergraph_vs_pairwise,hpa_protein_splits.csv,50,RandomForest,0.09982889465652411,0.03668193729595167,2.7214728014799134,50,0,0,8.881784197001252e-16,1.7763568394002505e-15
hyper_flag_vs_hypergraph,hpa_protein_splits.csv,50,RandomForest,0.004392972248947146,0.017984279217526027,0.24426735126899662,28,22,0,0.23994383084916393,0.47988766169832786
hb_graph_vs_hyper_flag,hpa_protein_splits.csv,50,RandomForest,-0.015280194248484176,0.015634479823878448,-0.9773394715151844,8,42,0,0.9999998950661286,1.163555804595262e-06
