split_index,n_train,n_test,train_pos_pct,test_pos_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hyper_recip_pr_auc,hyper_recip_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff,recip_pr_auc_diff,net_recip_pr_auc_diff
11,2592,796,5.7484567901234565,7.160804020100503,0.1151224473189945,0.205607476635514,0.25648918677825594,0.24126984126984127,0.2633565178167296,0.23529411764705882,0.24381935291236542,0.22291021671826625,0.29458839555806626,0.2689655172413793,0.17946594823907175,0.06335804060586528,0.03809920877981032,0.02769567597153802,0.006867331038473645,0.031231877741336678,-0.012669833865890517,0.05076904264570084
12,2775,613,5.837837837837838,7.177814029363784,0.17495537389571275,0.2049469964664311,0.2197823465220843,0.20168067226890757,0.24926546025258714,0.24422442244224424,0.25744319257788095,0.2551440329218107,0.2443469354753959,0.2909090909090909,0.06939156157968315,0.08596209444265979,0.024564588953311595,0.08922841864018333,0.02948311373050283,-0.0049185247771912355,0.03766084605579664,-0.013096257102485048
13,2758,630,6.018854242204496,6.349206349206349,0.10192349977755084,0.1674641148325359,0.19556197506711284,0.19135802469135801,0.20293109794857386,0.22429906542056074,0.16547763880626054,0.1968503937007874,0.18350003558752165,0.2242152466367713,0.0815765358099708,0.05675113180423541,-0.012061939479591194,0.032857221945413295,0.007369122881461021,-0.019431062361052215,-0.0300843362608523,0.018022396781261107
14,2713,675,6.266126059712496,5.333333333333334,0.11355551603645607,0.16666666666666666,0.19860504160521752,0.18840579710144928,0.21534198445356095,0.20270270270270271,0.16693085494217716,0.19672131147540983,0.1918712289576224,0.24615384615384617,0.07831571292116633,0.07948717948717951,-0.006733812647595122,0.05774804905239689,0.016736942848343428,-0.02347075549593855,-0.031674186663040366,0.024940374015445244
15,2731,657,6.371292566825339,4.87062404870624,0.14562370951089415,0.14245014245014245,0.1990099227426593,0.16022099447513813,0.21534870678316437,0.19377162629757785,0.16638063770359213,0.20553359683794467,0.19952837590847156,0.23809523809523808,0.053904666397577405,0.09564509564509563,0.0005184531658122549,0.07787424362009995,0.016338784040505067,-0.015820330874692812,-0.032629285039067174,0.03314773820487943
16,2710,678,6.4206642066420665,4.71976401179941,0.1531944578721076,0.15853658536585366,0.18400412624684748,0.2601626016260163,0.2042789513017671,0.19254658385093168,0.21391632330490257,0.18775510204081633,0.25706587247351065,0.23115577889447236,0.10387141460140306,0.0726191935286187,0.07306174622666317,-0.029006822731543924,0.02027482505491962,0.05278692117174355,0.02991219705805509,0.04314954916860808
17,2702,686,5.884529977794227,6.851311953352769,0.10632161363388422,0.17985611510791366,0.24622539256120354,0.22631578947368422,0.27539073419390986,0.2222222222222222,0.24013196719862326,0.21352313167259787,0.2641712953375065,0.23684210526315788,0.1578496817036223,0.05698599015524422,0.017945902776302952,0.010526315789473661,0.029165341632706315,-0.011219438856403363,-0.006093425362580285,0.024039328138883237
18,2677,711,6.462457975345536,4.641350210970464,0.09866619476477415,0.14594594594594595,0.24722805603076037,0.141643059490085,0.2632004494945362,0.17366946778711484,0.3049761310435888,0.19491525423728814,0.3007783421152871,0.21568627450980393,0.20211214735051294,0.06974032856385798,0.05355028608452672,0.07404321501971894,0.015972393463775825,0.0375778926207509,0.057748075012828415,-0.004197788928301693
19,2700,688,6.444444444444445,4.651162790697675,0.0847560082182222,0.15261044176706828,0.1370221665308911,0.1724137931034483,0.14629816878852372,0.17869415807560138,0.14909039292473858,0.16170212765957448,0.1568875100272472,0.18181818181818182,0.07213150180902501,0.02920774005111354,0.019865343496356103,0.009404388714733536,0.009276002257632615,0.010589341238723488,0.01206822639384747,0.007797117102508633
20,2637,751,6.370875995449373,5.0599201065246335,0.09223012369995638,0.1556420233463035,0.18364554954634432,0.18126888217522658,0.20547754898778775,0.21754385964912282,0.1878582619873483,0.20134228187919462,0.32191609559543843,0.2761904761904762,0.22968597189548207,0.1205484528441727,0.1382705460490941,0.09492159401524963,0.021831999441443428,0.11643854660765068,0.004212712441003991,0.13405783360809012
21,2758,630,5.8013052936910805,7.301587301587302,0.1595924514252485,0.25170068027210885,0.25687798187185573,0.23880597014925373,0.2822332926088189,0.29900332225913623,0.2404979349710091,0.2724014336917563,0.30766356282307367,0.3103448275862069,0.14807111139782517,0.05864414731409806,0.050785580951217935,0.07153885743695318,0.025355310736963177,0.025430270214254758,-0.01638004690084663,0.06716562785206456
22,2701,687,5.960755275823769,6.550218340611353,0.16048559190655332,0.20348837209302326,0.15702528427718454,0.19662921348314608,0.17350375531561102,0.21714285714285714,0.16478991607421767,0.2074074074074074,0.17487121617950505,0.22807017543859648,0.01438562427295173,0.024581803345573222,0.017845931902320505,0.0314409619554504,0.01647847103842648,0.0013674608638940267,0.007764631797033128,0.010081300105287377
23,2809,579,6.123175507297971,5.872193436960276,0.17800928748902659,0.18791946308724833,0.268784951418124,0.20761245674740483,0.28909733168298407,0.20307692307692307,0.2773740128413028,0.23236514522821577,0.32088987565595833,0.2647058823529412,0.14288058816693175,0.07678641926569285,0.05210492423783436,0.057093425605536346,0.020312380264860097,0.03179254397297426,0.008589061423178834,0.043515862814655526
24,2800,588,6.0,6.462585034013606,0.24204466160198346,0.1761006289308176,0.16037869397046833,0.1553398058252427,0.1648425163945385,0.2054794520547945,0.16057483679147683,0.215962441314554,0.16294252295731257,0.21359223300970873,-0.07910213864467089,0.03749160407889113,0.0025638289868442354,0.05825242718446602,0.004463822424070174,-0.0018999934372259386,0.00019614282100849367,0.0023676861658357418
25,2652,736,6.070889894419306,6.114130434782608,0.1134065208930652,0.1825726141078838,0.23476276949558703,0.20448877805486285,0.23253978010810955,0.2222222222222222,0.24487691211446602,0.22435897435897437,0.23755984707988348,0.25,0.12415332618681828,0.06742738589211619,0.0027970775842964535,0.045511221945137154,-0.0022229893874774753,0.005020066971773929,0.010114142618878996,-0.007317065034582543
