split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2719,669,8.606105185730048,5.680119581464873,0.42533594378205714,0.23357664233576642,0.41255097475826,0.2206896551724138,0.29932252233393974,0.2206405693950178,0.1260134214481174,0.01293607294074861,0.01278496902379711,0.012886987163352626
2,2741,647,7.515505290040131,10.200927357032457,0.5791092808046968,0.47058823529411764,0.6046973983219668,0.3851851851851852,0.4794955168836432,0.35789473684210527,0.09961376392105359,0.11269349845201238,-0.02558811751726997,0.08540305010893245
3,2689,699,8.218668650055783,7.296137339055794,0.23107173326532737,0.26666666666666666,0.20383673073717007,0.25,0.2212171349155442,0.23684210526315788,0.009854598349783167,0.02982456140350878,0.027235002528157304,0.016666666666666663
4,2786,602,7.932519741564968,8.471760797342192,0.3509343162608541,0.30357142857142855,0.33234436199286077,0.30278884462151395,0.16718247784503187,0.27385892116182575,0.1837518384158222,0.029712507409602795,0.018589954267993314,0.0007825839499145948
5,2727,661,8.14081408140814,7.564296520423601,0.45955675272541274,0.3378995433789954,0.3879338518201044,0.30985915492957744,0.31063748462196356,0.28019323671497587,0.1489192681034492,0.05770630666401955,0.07162290090530832,0.028040388449417974
6,2761,627,8.185440057950018,7.336523125996811,0.2389156309827329,0.30392156862745096,0.20496775696508032,0.2755102040816326,0.19225861618617882,0.23577235772357724,0.0466570147965541,0.06814921090387371,0.03394787401765259,0.02841136454581833
7,2702,686,7.438934122871947,10.349854227405247,0.3999894647342104,0.35877862595419846,0.40014865429438634,0.3870967741935484,0.28613212429348767,0.33220338983050846,0.11385734044072271,0.026575236123690005,-0.0001591895601759652,-0.028318148239349916
8,2787,601,8.144958736993182,7.487520798668886,0.5951908180499418,0.35398230088495575,0.5719478537105054,0.3166023166023166,0.5285880780754915,0.3225806451612903,0.06660273997445032,0.031401655723665434,0.0232429643394364,0.03737998428263917
9,2739,649,8.287696239503468,6.933744221879815,0.34195318103302746,0.3434343434343434,0.3514934137613157,0.39766081871345027,0.19274086251359546,0.2612244897959184,0.149212318519432,0.08220985363842503,-0.009540232728288245,-0.054226475279106845
10,2672,716,7.709580838323353,9.217877094972067,0.4160684982454062,0.3411371237458194,0.4150816609176763,0.33858267716535434,0.40019717806180344,0.3202416918429003,0.015871320183602766,0.020895431902919093,0.000986837327729917,0.002554446580465053
11,2700,688,7.9259259259259265,8.430232558139535,0.3474538557138546,0.33755274261603374,0.35518025414865917,0.3203463203463203,0.3193465591634369,0.2857142857142857,0.028107296550417715,0.05183845690174804,-0.007726398434804549,0.017206422269713417
12,2721,667,8.122013965453876,7.646176911544228,0.5085156369056055,0.39473684210526316,0.4521732196291892,0.37438423645320196,0.2824351847796696,0.2925170068027211,0.22608045212593592,0.10221983530254208,0.05634241727641631,0.020352605652061206
13,2694,694,7.609502598366741,9.654178674351584,0.34145474327737746,0.32666666666666666,0.3610013867304037,0.3210702341137124,0.2709007622470147,0.2678062678062678,0.07055398103036276,0.058860398860398844,-0.019546643453026258,0.005596432552954278
14,2688,700,8.18452380952381,7.428571428571429,0.3570908237905759,0.31794871794871793,0.4140976966169956,0.365296803652968,0.2895634080608335,0.2974683544303797,0.06752741572974236,0.020480363518338207,-0.0570068728264197,-0.04734808570425009
15,2759,629,8.04639362087713,7.94912559618442,0.4140261825530332,0.3469387755102041,0.34631391271908146,0.3394495412844037,0.27589568441184953,0.3157894736842105,0.13813049814118367,0.03114930182599357,0.06771226983395173,0.00748923422580039
