feature,mean,std,median,min,max,n_splits,rank
protein_MedianUniqueRatio,0.048638810449423434,0.01380877868235551,0.054270319566267135,0.02074865424889966,0.06781278580314115,15,1
protein_MedComplexNodes,0.031413001731221156,0.011345811584209158,0.033390466141651295,0.010821059259392734,0.047646432549175124,15,2
base_BetweennessCentrality,0.024286390908332803,0.014074071948090882,0.024102802340207397,0.0035155313570043147,0.05862078504830239,15,3
protein_RangeUniqueRatio,0.015408461316546412,0.010645834799764498,0.019357246398979094,-0.012556246290463471,0.028126024523314343,15,4
base_Degree,0.01285319155479268,0.010622466846666682,0.011948994184836813,-0.003580144144799918,0.03307614234430841,15,5
base_TriangleCount,0.011553666440349648,0.00856097761665397,0.013303622113895897,-0.005375347203551062,0.022740899288504663,15,6
base_EigenvectorCentrality,0.011195872685603354,0.006519839006837091,0.011415580520038765,0.0019600448229173616,0.022326552915969366,15,7
protein_RangeComplexNodes,0.009302989720052484,0.007576916436433704,0.009415895444965083,-0.002351019039183799,0.021033186427723345,15,8
base_KatzCentrality,0.007433161776244516,0.008190437470379768,0.007943350728582882,-0.007384893848958124,0.02168649708955487,15,9
stoich_MedianRatio,0.006063582306755216,0.01701163659558681,0.006983228494242977,-0.02343123592872657,0.036190639103485564,15,10
base_LocalClustCoeff,0.005880592605500461,0.00730719021078973,0.002677120939395261,-0.0038683283756071997,0.019115338642297093,15,11
base_AvgNeighbourDegree,0.005412273241533491,0.008009278535747953,0.006133072307490389,-0.010648120278936652,0.017342464761954217,15,12
base_ComponentEdgeNodeRatio,0.00029787381700337753,0.003992142617903549,-0.0002641481078470176,-0.006989367549286474,0.008474940667347686,15,13
stoich_WeightedTriangles,0.00015059343663135125,0.0014470282955051138,0.0004909838533224742,-0.0030358709165300814,0.0025245949782392585,15,14
stoich_RangeComplexSize,-0.00021918713545122814,0.0020212647446382786,-0.00018945648701108598,-0.002761766482957173,0.004940200968447212,15,15
base_UniquePartners,-0.000247547721544045,0.007687117515931411,-0.0018678374455396384,-0.01932685606275144,0.010892453216691873,15,16
stoich_RangeRatio,-0.00043689740516925855,0.0012945070908519647,-6.443862485441265e-05,-0.004470699795854604,0.0013865182384119213,15,17
stoich_MedComplexSize,-0.0004782951679023838,0.010589819741899773,0.0006150156183420269,-0.02292207207258822,0.021448787186008657,15,18
stoich_AvgNeighbourDegreeStoich,-0.0011591302294877012,0.001818902493710416,-0.0013845772061886086,-0.004603940130834877,0.0016287324230892853,15,19
base_ComponentSize,-0.0020225391535781197,0.006918407972201267,-0.0022203811517532922,-0.015723202020617583,0.00659971881053652,15,20
