split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2786,602,5.886575735821967,6.976744186046512,0.17764170254989642,0.1792452830188679,0.3439534577855603,0.2542372881355932,0.3412698440166024,0.25660377358490566,0.40840071909195236,0.26717557251908397,0.23075901654205594,0.08793028950021606,0.06444726130639206,0.012938284383490761,-0.0026836137689579265,0.06713087507534998
2,2741,647,6.129149945275447,5.873261205564142,0.17717375796158924,0.20666666666666667,0.19956965213969083,0.19555555555555557,0.2196132965673405,0.21890547263681592,0.3149303264327793,0.27,0.13775656847119006,0.06333333333333335,0.11536067429308847,0.07444444444444445,0.020043644427649665,0.0953170298654388
3,2689,699,5.838601710673113,7.0100143061516444,0.15040195458467265,0.2014388489208633,0.2057018649334473,0.2777777777777778,0.24739725313723046,0.3020833333333333,0.2659481815121766,0.2962962962962963,0.11554622692750394,0.09485744737543297,0.06024631657872928,0.01851851851851849,0.04169538820378316,0.018550928374946124
4,2657,731,5.984192698532179,6.429548563611491,0.17374946583039796,0.23469387755102042,0.29724072295993015,0.31155778894472363,0.3405091486933768,0.3,0.3123685402913492,0.296875,0.13861907446095123,0.06218112244897958,0.015127817331419047,-0.014682788944723635,0.043268425733446636,-0.02814060840202759
5,2685,703,5.921787709497207,6.685633001422476,0.16638325622464745,0.21671826625386997,0.1956010151287595,0.25,0.19311129036384067,0.21621621621621623,0.23897200403347574,0.2229299363057325,0.07258874780882829,0.006211670051862517,0.043370988904716246,-0.02707006369426751,-0.0024897247649188214,0.04586071366963507
6,2761,627,6.302064469395146,5.103668261562999,0.22907618958091794,0.15702479338842976,0.19368807599049873,0.23952095808383234,0.16457769954491228,0.20588235294117646,0.2518649619798159,0.22115384615384615,0.022788772398897955,0.06412905276541639,0.05817688598931717,-0.01836711192998619,-0.02911037644558645,0.08728726243490362
7,2793,595,6.265664160401002,5.2100840336134455,0.11715796214690893,0.20224719101123595,0.1734899081197952,0.24675324675324675,0.29734781564594587,0.24277456647398843,0.2383391497560229,0.23232323232323232,0.12118118760911398,0.03007604131199637,0.06484924163622771,-0.014430014430014432,0.12385790752615067,-0.05900866588992296
8,2787,601,6.3150340868317185,4.9916805324459235,0.33716582050344956,0.16129032258064516,0.19332633886414927,0.22797927461139897,0.2093174278726783,0.22321428571428573,0.2638358986038154,0.24299065420560748,-0.07332992189963417,0.08170033162496232,0.07050955973966613,0.015011379594208507,0.015991089008529025,0.05451847073113711
9,2761,627,6.193408185440058,5.582137161084529,0.14853466061852547,0.1642512077294686,0.2679576260406152,0.24598930481283424,0.2889195663003264,0.22807017543859648,0.3075676392874675,0.2347417840375587,0.15903297866894203,0.07049057630809008,0.039610013246852316,-0.011247520775275549,0.02096194025971121,0.018648072987141107
10,2759,629,6.342877854295034,4.92845786963434,0.17626214180504898,0.25742574257425743,0.2552965395357297,0.24615384615384617,0.2642318102790932,0.22009569377990432,0.2585469449106451,0.22549019607843138,0.08228480310559613,-0.031935546495826056,0.0032504053749153883,-0.02066365007541479,0.008935270743363477,-0.005684865368448089
11,2808,580,5.982905982905983,6.551724137931035,0.21996669521901194,0.27624309392265195,0.20267447967917898,0.21666666666666667,0.21058901900063645,0.20909090909090908,0.220133060006562,0.23300970873786409,0.00016636478755005513,-0.043233385184787865,0.01745858032738301,0.01634304207119741,0.00791453932145747,0.009544041005925541
12,2721,667,6.357956633590592,4.94752623688156,0.16486190348621882,0.21428571428571427,0.1342648670768318,0.20588235294117646,0.13758709992426627,0.21333333333333335,0.1401594180827252,0.2096069868995633,-0.024702485403493624,-0.004678727386150966,0.005894551005893395,0.003724633958386847,0.0033222328474344642,0.0025723181584589305
13,2694,694,5.976243504083148,6.484149855907781,0.15974686330638474,0.22570532915360503,0.21978343683865847,0.21232876712328766,0.2288781365902914,0.23616236162361623,0.2535642648063565,0.23776223776223776,0.09381740149997178,0.012056908608632733,0.033780827967698046,0.0254334706389501,0.009094699751632934,0.024686128216065112
14,2759,629,6.27038782167452,5.246422893481717,0.2066349503150154,0.20588235294117646,0.2503166045948535,0.2822085889570552,0.29478714969543635,0.25663716814159293,0.30792193979719157,0.26200873362445415,0.10128698948217618,0.05612638068327769,0.05760533520233807,-0.020199855332601047,0.04447054510058285,0.013134790101755223
15,2759,629,6.306632837984777,5.087440381558029,0.1479916110186472,0.11188811188811189,0.17207745584863077,0.22580645161290322,0.18868912666939258,0.22115384615384615,0.264022012542172,0.24509803921568626,0.11603040152352481,0.13320992732757436,0.09194455669354124,0.019291587602783045,0.016611670820761815,0.07533288587277942
16,2761,627,6.302064469395146,5.103668261562999,0.1549223979203859,0.125,0.14547937426678062,0.24489795918367346,0.15536626979869866,0.2081447963800905,0.1636610997249302,0.21818181818181817,0.008738701804544308,0.09318181818181817,0.018181725458149584,-0.026716141001855293,0.009886895531918044,0.00829482992623154
17,2698,690,6.338028169014084,5.072463768115942,0.16389727160859316,0.14925373134328357,0.14385634228006525,0.20600858369098712,0.15695134425286997,0.24434389140271492,0.23980969273370462,0.23484848484848486,0.07591242112511146,0.0855947535052013,0.09595335045363937,0.028839901157497738,0.01309500197280472,0.08285834848083465
18,2762,626,6.227371469949312,5.431309904153355,0.20021485410280443,0.20212765957446807,0.3166822549199378,0.32051282051282054,0.29970215593937005,0.2755102040816326,0.31043701335620366,0.28125,0.11022215925339923,0.07912234042553193,-0.006245241563734127,-0.03926282051282054,-0.016980098980567737,0.01073485741683361
19,2716,672,6.4064801178203234,4.761904761904762,0.12423478679108813,0.1348314606741573,0.22089095432923042,0.1951219512195122,0.23358172234517877,0.25,0.2546543216374998,0.23115577889447236,0.13041953484641167,0.09632431822031506,0.03376336730826937,0.03603382767496016,0.012690768015948345,0.021072599292321026
