feature,mean,std,median,min,max,n_splits,rank
stoich_WeightedTriangles,0.04014989819046284,0.03375092641645586,0.027439801572721467,-0.0007405172521083969,0.12088185141991203,15,1
base_TriangleCount,0.0370388802625183,0.030189647114384398,0.04336920423044015,-0.016090667026286136,0.10647419347302689,15,2
base_UniquePartners,0.03239157937456301,0.02408862514076477,0.02765525641918014,-0.0033346348401058655,0.07045922083217532,15,3
base_AvgNeighbourDegree,0.029340714422014733,0.01234874380453226,0.03240028641573561,0.0051870119954309235,0.046934845619526475,15,4
protein_MedianUniqueRatio,0.014657755445819766,0.012841056680994813,0.01691319935159328,-0.009842161994607001,0.04040456620317616,15,5
protein_RangeComplexNodes,0.010438224917669967,0.006914932760143579,0.009708547090729092,0.0015517829950583816,0.021194245167425553,15,6
protein_MedComplexNodes,0.009830605637214156,0.0097078384480301,0.010261682485031343,-0.005921926741938805,0.036445492748499314,15,7
protein_RangeUniqueRatio,0.00862736701007527,0.004959890363410186,0.0071755509195784994,0.0007705527131088685,0.018995436973928415,15,8
stoich_MedianRatio,0.0072911848162829805,0.007162829746832359,0.006683100569992606,-0.008159346403817635,0.02133587664318356,15,9
base_KatzCentrality,0.004824388033261886,0.014212734505178834,0.0034502613547814755,-0.014232606345080806,0.04605790697843716,15,10
base_ComponentSize,0.0039853248149916455,0.007640516339582687,0.002792425258646025,-0.00900485647392939,0.020370161027709072,15,11
stoich_AvgNeighbourDegreeStoich,0.003401717534407078,0.009506033937732016,0.007219732128949908,-0.0224124067879784,0.01181047003803698,15,12
base_LocalClustCoeff,0.0017160949111742808,0.008497176328691229,0.004139656055911212,-0.020555772814987706,0.012722269851817214,15,13
base_Degree,0.0011455114092935165,0.004574950122109123,0.001722748295472204,-0.00857110945069851,0.008758496068652954,15,14
base_EigenvectorCentrality,0.0009534350438328551,0.0022258106349093633,0.0010684888894532674,-0.004205481158664609,0.004824042667548234,15,15
stoich_RangeRatio,0.0007673297550849767,0.003095529274540943,0.0011444736601591177,-0.006840715306863721,0.006707104061820146,15,16
base_ComponentEdgeNodeRatio,0.0007610704813601927,0.013696883797154998,0.00287481869846794,-0.043589875358258,0.014399614140330363,15,17
stoich_MedComplexSize,0.0005375625426543756,0.008981422098281986,-0.0006044531490883353,-0.018878773986821147,0.014342987268356987,15,18
stoich_RangeComplexSize,0.0003029452579987564,0.005275908986869822,0.000802842278627336,-0.013022688303706181,0.007722920389740051,15,19
base_BetweennessCentrality,-7.626313072798745e-05,0.0013978832443661477,0.0004142605207112515,-0.0022972398943861827,0.0018386176875223258,15,20
