comparison,splits_file,n_splits,model,mean_diff,std_diff,cohens_dz,wins,losses,ties,p_greater,p_two_sided
hb_graph_vs_pairwise,hpa_protein_splits.csv,50,XGBoost,0.10605185866854415,0.0784489481870554,1.3518582609376961,48,2,0,1.1333156635373598e-12,2.2666313270747196e-12
hb_graph_vs_hypergraph,hpa_protein_splits.csv,50,XGBoost,0.016111449375765127,0.04201940256948741,0.38342880646914607,31,19,0,0.05946022627971814,0.11892045255943628
hypergraph_vs_pairwise,hpa_protein_splits.csv,50,XGBoost,0.08994040929277901,0.0680300194387144,1.3220694339769052,47,3,0,1.8541612689659814e-11,3.708322537931963e-11
hyper_flag_vs_hypergraph,hpa_protein_splits.csv,50,XGBoost,0.011632250762886214,0.03401986541513559,0.34192524341119157,30,20,0,0.10131937553227033,0.20263875106454066
hb_graph_vs_hyper_flag,hpa_protein_splits.csv,50,XGBoost,0.0044791986128789145,0.04274020405676152,0.10480059025760086,30,20,0,0.10131937553227033,0.20263875106454066
