split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2701,687,7.960014809329878,8.296943231441048,0.2882882307796893,0.3082191780821918,0.3470913340495274,0.2754098360655738,0.347160548800642,0.2857142857142857,0.35545552078086157,0.32608695652173914,0.06716729000117228,0.017867778439547344,0.008364186731334156,0.05067712045616535,6.921475111459907e-05,0.008294971980219557
2,2673,715,7.706696595585484,9.230769230769232,0.2262435706295688,0.26666666666666666,0.2469919649765387,0.28125,0.2803634503970992,0.2923076923076923,0.2638623017669353,0.2616822429906542,0.03761873113736652,-0.004984423676012484,0.016870336790396623,-0.01956775700934582,0.03337148542056051,-0.016501148630163887
3,2665,723,7.99249530956848,8.160442600276625,0.2734041496031732,0.3402777777777778,0.35186097333527966,0.33725490196078434,0.301798082633793,0.2847457627118644,0.29992352717850823,0.296,0.026519377575335012,-0.044277777777777805,-0.05193744615677143,-0.04125490196078435,-0.05006289070148667,-0.0018745554552847543
4,2749,639,8.112040742088032,7.668231611893583,0.27640098556712944,0.26495726495726496,0.3096232140272536,0.3246753246753247,0.32521752348619876,0.33532934131736525,0.3675438437943866,0.328042328042328,0.09114285822725715,0.06308506308506306,0.05792062976713297,0.0033670033670033517,0.015594309458945133,0.04232632030818784
5,2757,631,8.161044613710555,7.448494453248812,0.23739522188697937,0.28125,0.4397182256367973,0.3090909090909091,0.42803125698999883,0.27636363636363637,0.5030770111216828,0.30952380952380953,0.2656817892347034,0.028273809523809534,0.0633587854848855,0.00043290043290045155,-0.011686968646798468,0.07504575413168396
6,2682,706,7.829977628635347,8.78186968838527,0.5437187283133565,0.34385964912280703,0.4793719778960748,0.3416370106761566,0.5047101430284475,0.3484848484848485,0.5553310350603016,0.4017467248908297,0.011612306746945023,0.057887075768022656,0.0759590571642268,0.06010971421467309,0.025338165132372747,0.05062089203185405
7,2760,628,8.115942028985506,7.643312101910828,0.36307638715399476,0.27586206896551724,0.4785867312696558,0.3,0.4774654707127116,0.2647058823529412,0.4829250508116637,0.3063063063063063,0.11984866365766894,0.03044423734078905,0.004338319542007918,0.006306306306306297,-0.0011212605569441703,0.005459580098952088
8,2764,624,8.068017366136035,7.852564102564102,0.19937106584954037,0.2605042016806723,0.3355650819465694,0.4246575342465753,0.3307606835830621,0.30434782608695654,0.31281640861673954,0.32954545454545453,0.11344534276719917,0.06904125286478224,-0.022748673329829883,-0.09511207970112079,-0.004804398363507323,-0.01794427496632256
9,2748,640,8.36972343522562,6.5625,0.11920799320434886,0.18433179723502305,0.14584807040159017,0.21800947867298578,0.2012028037659602,0.22009569377990432,0.21790592930851255,0.25365853658536586,0.09869793610416369,0.06932673935034281,0.07205785890692237,0.03564905791238007,0.05535473336437002,0.01670312554255235
10,2696,692,8.234421364985163,7.225433526011561,0.18799904171162501,0.26053639846743293,0.4631010673790099,0.3406113537117904,0.4600542707213863,0.3179916317991632,0.524775182704819,0.3319838056680162,0.33677614099319403,0.07144740720058329,0.06167411532580913,-0.008627548043774191,-0.003046796657623585,0.06472091198343272
