split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hb_graph_pr_auc
41,2759,629,8.191373686118158,7.3131955484896665,0.3780889630841655,0.45753987382493516,0.4524692402393507,0.44089415941760235
42,2740,648,7.846715328467154,8.796296296296296,0.269228269153465,0.4424654701711882,0.39424105049177877,0.41654366780145663
43,2676,712,7.88490284005979,8.567415730337078,0.24024118477391454,0.25973957229093436,0.26508683549378953,0.2848097961183768
44,2760,628,8.18840579710145,7.32484076433121,0.3241472949499423,0.4293027931580345,0.46836339692375506,0.4229446197378712
45,2801,587,8.318457693680829,6.643952299829642,0.37789257298992623,0.45260021756867863,0.4814950904388113,0.4773566937678913
46,2753,635,8.063930257900472,7.874015748031496,0.3314840446638295,0.4278901038106516,0.5072608896408969,0.5559123025241982
47,2817,571,7.880724174653888,8.756567425569177,0.36869594167860564,0.45477471267996505,0.5105544951795151,0.5117911222754791
48,2779,609,7.916516732637639,8.538587848932677,0.4200844410117838,0.46764497571625946,0.4266742509798691,0.4446210909685043
49,2793,595,8.091657715717867,7.73109243697479,0.3180743696953017,0.36723544829447263,0.3751814644120609,0.39464722640706273
50,2780,608,7.805755395683453,9.046052631578947,0.2476945312549251,0.31865280493428455,0.34472696261587144,0.20344061934190238
