split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2773,615,6.599350883519654,3.7398373983739837,0.44507021558591625,0.24060150375939848,0.3638297792519673,0.3076923076923077,0.24762825268994415,0.14606741573033707,0.1974419628959721,0.09453408802906141,0.08124043633394895,-0.06709080393290923
2,2741,647,6.129149945275447,5.873261205564142,0.37403018572813396,0.336,0.3264186628084382,0.23783783783783785,0.24853111640057451,0.27586206896551724,0.12549906932755944,0.06013793103448278,0.04761152291969578,0.09816216216216217
3,2689,699,5.838601710673113,7.0100143061516444,0.23063281803625604,0.336283185840708,0.2038424699639994,0.28708133971291866,0.1752486339953718,0.17391304347826086,0.05538418404088424,0.16237014236244712,0.026790348072256637,0.04920184612778933
4,2714,674,6.890198968312454,2.8189910979228485,0.3481583553540053,0.23529411764705882,0.260192440831021,0.25263157894736843,0.3213420948327641,0.18181818181818182,0.026816260521241198,0.053475935828877,0.0879659145229843,-0.01733746130030961
5,2685,703,5.921787709497207,6.685633001422476,0.26022671880396914,0.2962962962962963,0.21935778736957146,0.2922374429223744,0.2585709529327449,0.2413793103448276,0.0016557658712242351,0.05491698595146868,0.04086893143439768,0.004058853373921867
6,2761,627,6.302064469395146,5.103668261562999,0.29370248970454305,0.2857142857142857,0.2645370775993115,0.26666666666666666,0.22895438306538415,0.1878453038674033,0.06474810663915889,0.09786898184688239,0.029165412105231547,0.019047619047619035
7,2793,595,6.265664160401002,5.2100840336134455,0.3102733224493043,0.28187919463087246,0.33971710179915915,0.39215686274509803,0.18109648695822556,0.2037037037037037,0.12917683549107872,0.07817549092716877,-0.02944377934985487,-0.11027766811422557
8,2787,601,6.3150340868317185,4.9916805324459235,0.43156158723522636,0.2926829268292683,0.3580522699688621,0.32061068702290074,0.33793252109374705,0.20192307692307693,0.09362906614147931,0.09075984990619135,0.07350931726636428,-0.027927760193632467
9,2761,627,6.193408185440058,5.582137161084529,0.31374388129248443,0.27941176470588236,0.2541277404286101,0.2894736842105263,0.19994279214276905,0.14893617021276595,0.11380108914971537,0.1304755944931164,0.059616140863874345,-0.010061919504643968
10,2759,629,6.342877854295034,4.92845786963434,0.3715816295697431,0.3564356435643564,0.2690713383749617,0.3130434782608696,0.23050546837383784,0.17699115044247787,0.14107616119590527,0.17944449312187855,0.10251029119478139,0.04339216530348683
11,2808,580,5.982905982905983,6.551724137931035,0.40215129588339993,0.3382352941176471,0.4105904053720682,0.40601503759398494,0.34438887050381056,0.27053140096618356,0.057762425379589366,0.06770389315146352,-0.008439109488668273,-0.06777974347633786
12,2721,667,6.357956633590592,4.94752623688156,0.1700533358507846,0.1951219512195122,0.20978049501182822,0.2900763358778626,0.2060427402817971,0.18691588785046728,-0.03598940443101248,0.00820606336904492,-0.03972715916104361,-0.09495438465835038
13,2694,694,5.976243504083148,6.484149855907781,0.3941164478225128,0.2546816479400749,0.3773199305865928,0.30275229357798167,0.2792736872134996,0.2140845070422535,0.11484276060901322,0.040597140897821404,0.016796517235920017,-0.04807064563790675
14,2688,700,6.547619047619048,4.285714285714286,0.19745424717914134,0.2077922077922078,0.18743963139553996,0.23214285714285715,0.11189251165886036,0.12380952380952381,0.08556173552028098,0.08398268398268399,0.010014615783601383,-0.024350649350649345
15,2759,629,6.306632837984777,5.087440381558029,0.2112994416802084,0.30357142857142855,0.2519081473283048,0.3050847457627119,0.1360745725653912,0.13761467889908258,0.07522486911481718,0.16595674967234597,-0.040608705648096405,-0.0015133171912833365
