split_index,n_train,n_test,train_pos_pct,test_pos_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hyper_recip_pr_auc,hyper_recip_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff,recip_pr_auc_diff,net_recip_pr_auc_diff
11,2740,648,8.321167883211679,6.790123456790123,0.12207467052244884,0.21428571428571427,0.26159157273581213,0.2734375,0.2561736204694415,0.21839080459770116,0.2506754765670271,0.2890625,0.203534020020779,0.28448275862068967,0.08145934949833016,0.0701970443349754,-0.05805755271503313,0.011045258620689669,-0.005417952266370651,-0.05263960044866248,-0.010916096168785028,-0.0471414565462481
12,2752,636,7.776162790697675,9.119496855345911,0.1299387258528754,0.26022304832713755,0.2299907453993119,0.2682926829268293,0.22691959199386186,0.23563218390804597,0.1841375586396286,0.2661596958174905,0.22545335141899192,0.25,0.09551462556611653,-0.010223048327137552,-0.0045373939803199925,-0.018292682926829285,-0.0030711534054500556,-0.001466240574869937,-0.045853186759683306,0.041315792779363314
13,2670,718,7.715355805243446,9.192200557103064,0.1463167518536948,0.273015873015873,0.18409778473639365,0.29120879120879123,0.20949403568578362,0.2863961813842482,0.19210715037911222,0.2905027932960894,0.25341290208934786,0.30153846153846153,0.10709615023565305,0.028522588522588543,0.0693151173529542,0.010329670329670304,0.025396250949389965,0.04391886640356424,0.008009365642718563,0.06130575171023564
14,2713,675,8.367121267969038,6.666666666666667,0.11480488079248027,0.2698412698412698,0.19352391153198886,0.2490566037735849,0.23363370868251063,0.19195046439628483,0.1660773560298705,0.25757575757575757,0.23558627179921215,0.26785714285714285,0.12078139100673188,-0.001984126984126977,0.04206236026722329,0.018800539083557943,0.040109797150521764,0.0019525631167015278,-0.027446555502118358,0.06950891576934165
15,2731,657,7.945807396558037,8.37138508371385,0.1391595538111979,0.2826086956521739,0.265697082979522,0.29411764705882354,0.32514683611710427,0.27089337175792505,0.2945844007859925,0.3355263157894737,0.3075150073537273,0.35294117647058826,0.16835545354252937,0.07033248081841437,0.041817924374205284,0.05882352941176472,0.05944975313758227,-0.01763182876337699,0.028887317806470525,0.01293060656773476
16,2752,636,8.357558139534884,6.60377358490566,0.133328682460742,0.2457627118644068,0.21781289586695865,0.29015544041450775,0.23189436963905577,0.23529411764705882,0.19515590902435828,0.2727272727272727,0.2610414630898812,0.29535864978902954,0.12771278062913918,0.049595937924622746,0.04322856722292254,0.005203209374521789,0.01408147377209712,0.029147093450825418,-0.02265698684260037,0.0658855540655229
17,2702,686,7.66099185788305,9.475218658892128,0.14243429892463655,0.2491103202846975,0.20456929130713156,0.2915451895043732,0.22590631289621463,0.26229508196721313,0.19294643593731592,0.28125,0.22344608330699414,0.30344827586206896,0.0810117843823576,0.05433795557737145,0.018876791999862585,0.011903086357695769,0.02133702158908307,-0.002460229589220486,-0.011622855369815638,0.030499647369678223
18,2693,695,7.760861492759005,9.06474820143885,0.12631389614787394,0.20437956204379562,0.17425319429935707,0.2467866323907455,0.24350749339018551,0.3020833333333333,0.18846890039289557,0.26578073089701,0.23619320212082331,0.2962962962962963,0.10987930597294937,0.09191673425250066,0.06194000782146625,0.04950966390555078,0.06925429909082845,-0.0073142912693622,0.014215706093538505,0.04772430172792774
19,2736,652,8.150584795321638,7.515337423312883,0.1479695598135569,0.21929824561403508,0.2692467674076013,0.28125,0.2752520441585817,0.2608695652173913,0.2678872139042762,0.23404255319148937,0.2788646835807956,0.3261802575107296,0.1308951237672387,0.10688201189669452,0.009617916173194296,0.0449302575107296,0.006005276750980393,0.0036126394222139036,-0.0013595535033250616,0.010977469676519358
20,2637,751,8.418657565415245,6.657789613848203,0.15788413005733226,0.2369146005509642,0.2539782899841566,0.30618892508143325,0.29959564472031036,0.2873900293255132,0.264282601054652,0.30662020905923343,0.30640497257114624,0.35658914728682173,0.14852084251381398,0.11967454673585753,0.052426682586989626,0.05040022220538848,0.04561735473615375,0.006809327850835878,0.010304311070495398,0.04212237151649423
21,2775,613,8.108108108108109,7.6672104404567705,0.12028082326042068,0.24175824175824176,0.2983436460828397,0.22691292875989447,0.29858559286556297,0.21978021978021978,0.26244706509048027,0.24581005586592178,0.24508940723008557,0.3183673469387755,0.12480858396966489,0.07660910518053374,-0.05325423885275413,0.09145441817888103,0.00024194678272326797,-0.053496185635477395,-0.03589658099235943,-0.0173576578603947
22,2701,687,8.293224731580896,6.986899563318777,0.13488666008927894,0.2037037037037037,0.18528529851267175,0.2331288343558282,0.18050616749653012,0.19321148825065274,0.19614963293278453,0.25165562913907286,0.18910625015352367,0.2490566037735849,0.05421959006424473,0.045352900069881213,0.003820951640851916,0.0159277694177567,-0.004779131016141636,0.008600082656993552,0.010864334420112781,-0.007043382779260865
23,2809,579,8.081167675329299,7.772020725388601,0.1629878746578125,0.29411764705882354,0.32554830895735987,0.2878787878787879,0.3599340968150196,0.25507246376811593,0.3402176457683167,0.3188405797101449,0.35495353865671403,0.36909871244635195,0.19196566399890153,0.07498106538752841,0.029405229699354163,0.08121992456756405,0.03438578785765972,-0.004980558158305559,0.014669336810956835,0.014735892888397328
24,2805,583,8.306595365418895,6.689536878216123,0.12486393577532387,0.20425531914893616,0.2493272716556514,0.28205128205128205,0.24726574533033743,0.1864951768488746,0.23970670446168454,0.2548262548262548,0.2385529113372975,0.2613065326633166,0.11368897556197363,0.057051213514380444,-0.01077436031835391,-0.020744749387965444,-0.002061526325313978,-0.008712833993039931,-0.009620567193966867,-0.0011537931243870425
25,2652,736,7.7300150829562595,9.103260869565217,0.15533094279047371,0.3312883435582822,0.2965492193284049,0.28169014084507044,0.32599211934376865,0.3106796116504854,0.255736899038941,0.2810304449648712,0.28880754642749434,0.3510971786833856,0.13347660363702063,0.019808835125103397,-0.007741672900910546,0.06940703783831514,0.02944290001536376,-0.037184572916274305,-0.04081232028946391,0.033070647388553365
26,2778,610,8.099352051835854,7.704918032786885,0.2570241891042946,0.31896551724137934,0.19051316400092894,0.29213483146067415,0.21293194330038748,0.2542955326460481,0.21646849304897076,0.31620553359683795,0.2596128852025235,0.33175355450236965,0.0025886960982289264,0.012788037260990315,0.06909972120159458,0.0396187230416955,0.02241877929945854,0.046680941902136036,0.02595532904804182,0.04314439215355276
27,2780,608,8.16546762589928,7.401315789473683,0.13733560805499653,0.27636363636363637,0.13430134665232246,0.18181818181818182,0.16725302816762758,0.21978021978021978,0.1469518138933653,0.22297297297297297,0.1784986355579899,0.2421875,0.04116302750299336,-0.03417613636363637,0.04419728890566743,0.06036931818181818,0.032951681515305115,0.011245607390362317,0.012650467241042851,0.03154682166462458
28,2781,607,8.054656598345918,7.907742998352553,0.13335020895051047,0.20952380952380953,0.2306195694253203,0.28888888888888886,0.2353936180647978,0.26480836236933797,0.22216911336738934,0.2723735408560311,0.2581975549596407,0.2807017543859649,0.12484734600913022,0.07117794486215537,0.027577985534320393,-0.008187134502923965,0.004774048639477502,0.02280393689484289,-0.00845045605793096,0.03602844159225135
29,2652,736,8.182503770739064,7.4728260869565215,0.10365203875736331,0.20066889632107024,0.149051037396766,0.21025641025641026,0.181213407301387,0.23476297968397292,0.14799258578871555,0.23283582089552238,0.17939002055311343,0.24437299035369775,0.07573798179575011,0.04370409403262751,0.03033898315634742,0.03411658009728749,0.032162369904620985,-0.0018233867482735644,-0.0010584516080504591,0.03139743476439788
30,2637,751,7.887751232461131,8.5219707057257,0.131822296499406,0.2331288343558282,0.20615172894306943,0.26046511627906976,0.22675826593620144,0.2631578947368421,0.20381220356612767,0.26822157434402333,0.20518392511984712,0.30363036303630364,0.07336162862044113,0.07050152868047543,-0.000967803823222313,0.04316524675723388,0.020606536993132002,-0.021574340816354315,-0.0023395253769417645,0.0013717215537194516
31,2748,640,8.333333333333332,6.71875,0.12491396825688528,0.2222222222222222,0.20321675145811785,0.25766871165644173,0.19863598795397933,0.21818181818181817,0.17253213310458676,0.26053639846743293,0.2037590540417699,0.2557077625570776,0.07884508578488461,0.0334855403348554,0.0005423025836520379,-0.0019609490993641177,-0.004580763504138524,0.005123066087790562,-0.03068461835353109,0.031226920937183128
32,2692,696,8.283803863298662,7.040229885057471,0.14521546396695528,0.199203187250996,0.19520792502983275,0.32335329341317365,0.20605082644425757,0.23809523809523808,0.19648181070658244,0.273972602739726,0.18001371364627633,0.2591093117408907,0.03479824967932105,0.059906124489894685,-0.015194211383556422,-0.06424398167228296,0.010842901414424816,-0.026037112797981238,0.0012738856767496864,-0.01646809706030611
33,2742,646,8.096280087527353,7.739938080495357,0.12218852827995724,0.24113475177304963,0.20287697188813486,0.17425742574257425,0.22732192574941718,0.22160664819944598,0.19836436135491373,0.2589928057553957,0.202316529788543,0.2889733840304182,0.08012800150858576,0.04783863225736859,-0.0005604420995918569,0.11471595828784398,0.024444953861282315,-0.02500539596087417,-0.004512610533221134,0.003952168433629277
34,2753,635,8.318198329095532,6.771653543307086,0.1148098726051067,0.24313725490196078,0.18375802061720542,0.22813688212927757,0.19530183955772792,0.22287390029325513,0.151890546776031,0.24354243542435425,0.19782420652366392,0.272,0.08301433391855723,0.02886274509803924,0.0140661859064585,0.043863117870722446,0.011543818940522504,0.002522366965935996,-0.031867473841174415,0.045933659747632916
35,2775,613,7.747747747747748,9.29853181076672,0.15452317780262076,0.29959514170040485,0.22680472948271957,0.25842696629213485,0.27824865620706823,0.2789473684210526,0.24607295619662295,0.3120567375886525,0.3056491909400201,0.33460076045627374,0.15112601313739932,0.035005618755868884,0.07884446145730051,0.07617379416413889,0.051443926724348665,0.027400534732951842,0.01926822671390338,0.05957623474339713
36,2737,651,8.293752283522105,6.912442396313365,0.21105374703039537,0.2661290322580645,0.22928328192380062,0.26865671641791045,0.22522497993246113,0.2305084745762712,0.2530374605117236,0.2948207171314741,0.28233598834752677,0.3285024154589372,0.0712822413171314,0.06237338320087271,0.05305270642372614,0.05984569904102677,-0.004058301991339497,0.05711100841506564,0.023754178587922975,0.029298527835803168
37,2793,595,8.306480486931616,6.722689075630252,0.1102073562044715,0.2178988326848249,0.11781028723495546,0.15384615384615385,0.12976226717309003,0.2,0.13448080738092041,0.208955223880597,0.13328432926928463,0.2242152466367713,0.023076973064813128,0.0063164139519464035,0.015474042034329172,0.07036909279061745,0.011951979938134571,0.0035220620961946003,0.016670520145964957,-0.0011964781116357848
38,2750,638,7.781818181818181,9.090909090909092,0.16249921844101478,0.34074074074074073,0.25148786042125965,0.2785515320334262,0.28974428876856834,0.2905027932960894,0.2360318898271363,0.33212996389891697,0.28029348985998664,0.34615384615384615,0.11779427141897186,0.005413105413105412,0.028805629438727,0.06760231412041995,0.03825642834730869,-0.009450798908581692,-0.015455970594123347,0.044261600032850346
39,2756,632,7.764876632801161,9.177215189873419,0.17153220187136312,0.26804123711340205,0.23410859200638742,0.32710280373831774,0.24379458721507985,0.2553191489361702,0.2642319962292251,0.2893081761006289,0.28992934823730226,0.2943396226415094,0.11839714636593915,0.02629838552810737,0.05582075623091484,-0.032763181096808314,0.009685995208692427,0.046134761022222415,0.030123404222837685,0.025697352008077157
40,2682,706,8.389261744966444,6.6572237960339935,0.16528035159282803,0.23673469387755103,0.20669877291174157,0.2469879518072289,0.2295717498713795,0.22826086956521738,0.23416819364501812,0.28044280442804426,0.22119285814575468,0.31932773109243695,0.05591250655292665,0.08259303721488592,0.014494085234013104,0.07233977928520804,0.022872976959637914,-0.00837889172562481,0.027469420733276545,-0.01297533549926344
41,2759,629,8.191373686118158,7.3131955484896665,0.1368749567500387,0.2788844621513944,0.2535427810833014,0.24096385542168675,0.25429057517508474,0.2073170731707317,0.22082793904894882,0.2888086642599278,0.22133825175230698,0.27555555555555555,0.08446329500226829,-0.003328906595838843,-0.032204529330994436,0.03459170013386881,0.000747794091783327,-0.03295232342277776,-0.0327148420343526,0.0005103127033581623
42,2740,648,7.846715328467154,8.796296296296296,0.16226832265079433,0.3018867924528302,0.2737575905648885,0.2914285714285714,0.25415064608237736,0.23076923076923078,0.2903952133761373,0.33783783783783783,0.28281062739249524,0.3076923076923077,0.12054230474170091,0.005805515239477532,0.00905303682760672,0.016263736263736284,-0.019606944482511157,0.028659981310117877,0.016637622811248753,-0.007584585983642034
43,2676,712,7.88490284005979,8.567415730337078,0.12231387023368803,0.2305084745762712,0.1754090397311483,0.31413612565445026,0.1910229630188897,0.2324455205811138,0.17178941814125712,0.26498422712933756,0.17719734196900788,0.2638888888888889,0.05488347173531985,0.03338041431261771,0.0017883022378595848,-0.050247236765561365,0.015613923287741416,-0.013825621049881831,-0.003619621589891181,0.005407923827750766
44,2760,628,8.18840579710145,7.32484076433121,0.10747504280041839,0.22372881355932203,0.24301248398202654,0.27450980392156865,0.27469328713987595,0.2356164383561644,0.23173523121369327,0.24464831804281345,0.23801403232034019,0.2825278810408922,0.1305389895199218,0.05879906748157018,-0.0049984516616863595,0.008018077119323563,0.03168080315784941,-0.03667925481953577,-0.011277252768333274,0.006278801106646914
45,2801,587,8.318457693680829,6.643952299829642,0.18535550067697248,0.32460732984293195,0.2291745389446615,0.19143576826196473,0.2640694573016713,0.2656826568265683,0.25018574698560536,0.3474178403755869,0.31161759071061,0.3626943005181347,0.12626209003363753,0.03808697067520278,0.08244305176594852,0.17125853225617,0.03489491835700981,0.04754813340893871,0.021011208040943863,0.06143184372500465
46,2753,635,8.063930257900472,7.874015748031496,0.16609189239469632,0.22535211267605634,0.26631728684033906,0.28346456692913385,0.2827200321311115,0.26625386996904027,0.2774400010275034,0.30597014925373134,0.32300262290151593,0.3225806451612903,0.1569107305068196,0.09722853248523397,0.05668533606117687,0.03911607823215646,0.016402745290772458,0.040282590770404414,0.011122714187164318,0.045562621874012554
47,2817,571,7.880724174653888,8.756567425569177,0.14149888139540526,0.3028169014084507,0.22759069655837236,0.3176470588235294,0.25301172098461683,0.24930747922437674,0.21128815366862091,0.2837370242214533,0.2616366015952307,0.2730627306273063,0.12013772019982547,-0.029754170781144396,0.034045905036858365,-0.0445843281962231,0.02542102442624447,0.008624880610613894,-0.016302542889751442,0.05034844792660981
48,2779,609,7.916516732637639,8.538587848932677,0.15623633848851107,0.2698412698412698,0.19415996044925646,0.26785714285714285,0.1731711670596109,0.23214285714285715,0.1803251729467889,0.30935251798561153,0.15787442013297934,0.2807017543859649,0.00163808164446827,0.01086048454469507,-0.03628554031627712,0.012844611528822047,-0.02098879338964557,-0.01529674692663155,-0.013834787502467555,-0.022450752813809566
49,2793,595,8.091657715717867,7.73109243697479,0.1267426228461645,0.25,0.16999668050443792,0.2222222222222222,0.18808812340750608,0.2422360248447205,0.17243484499485917,0.2357142857142857,0.17032793223098724,0.26229508196721313,0.043585309384822746,0.012295081967213128,0.00033125172654932533,0.04007285974499092,0.01809144290306816,-0.017760191176518836,0.002438164490421252,-0.0021069127638719265
50,2780,608,7.805755395683453,9.046052631578947,0.11473194193320381,0.2550335570469799,0.20355063777246776,0.22878228782287824,0.22434704113378287,0.25149700598802394,0.2017987490205596,0.2413793103448276,0.2140683462896206,0.2880658436213992,0.09933640435641679,0.03303228657441931,0.010517708517152835,0.05928355579852096,0.020796403361315108,-0.010278694844162273,-0.0017518887519081539,0.012269597269060989
