split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,4166,966,12.049927988478156,11.904761904761903,0.4967935284758225,0.46794871794871795,0.3387674505327963,0.353887399463807,0.1580260779430262,0.11406131848491097
2,4163,969,11.69829449915926,13.415892672858618,0.5949195760578413,0.4331983805668016,0.4736462665211941,0.4155251141552511,0.12127330953664717,0.01767326641155048
3,4099,1033,11.880946572334716,12.584704743465633,0.5019096864026744,0.4418604651162791,0.40315757439804295,0.4,0.09875211200463146,0.041860465116279055
4,4143,989,12.044412261646151,11.93124368048534,0.49403398307738056,0.43147208121827413,0.3682115806940661,0.3822843822843823,0.12582240238331444,0.049187698933891855
5,4041,1091,12.3484286067805,10.81576535288726,0.41000735474684485,0.4074074074074074,0.37588607949734837,0.4143222506393862,0.034121275249496485,-0.006914843231978829
6,4204,928,12.25023786869648,10.991379310344827,0.4550405819118557,0.43360433604336046,0.40755671821798134,0.36180904522613067,0.04748386369387436,0.0717952908172298
7,4035,1097,11.722428748451055,13.126709206927986,0.44946167068089676,0.4349680170575693,0.43125867544318774,0.4089068825910931,0.01820299523770902,0.026061134466476232
8,4228,904,11.825922421948912,12.942477876106196,0.4832662242404039,0.45294117647058824,0.41809943363622903,0.4297520661157025,0.06516679060417485,0.023189110354885745
9,4142,990,11.685176243360695,13.434343434343434,0.5597803793485856,0.45382585751978893,0.4186659558705607,0.4295942720763723,0.1411144234780249,0.024231585443416637
10,4009,1123,12.297331005238215,11.041852181656278,0.4092393352564436,0.400990099009901,0.3101624514368231,0.35714285714285715,0.09907688381962054,0.04384724186704386
11,4129,1003,11.697747638653427,13.359920239282152,0.5130653503357616,0.475,0.41745380327000836,0.40480961923847697,0.09561154706575326,0.07019038076152301
12,4006,1126,12.38142785821268,10.74600355239787,0.46606285218665056,0.4095744680851064,0.37342619764531754,0.34540389972144847,0.09263665454133302,0.06417056836365792
13,4222,910,12.12695405021317,11.538461538461538,0.518412345188238,0.4235294117647059,0.43712718523330046,0.37435897435897436,0.08128515995493751,0.049170437405731515
14,4159,973,11.974032219283481,12.23021582733813,0.4407543163542805,0.39185750636132316,0.38919947350946077,0.3744292237442922,0.051554842844819704,0.017428282617030944
15,4173,959,12.341241313203929,10.636079249217936,0.44280705197642767,0.4148606811145511,0.3512362754550941,0.3791208791208791,0.09157077652133355,0.035739801993671994
