split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2624,687,22.713414634146343,25.76419213973799,0.5957202638613825,0.5449438202247191,0.5543730138956156,0.5552941176470588,0.5070939948233641,0.5145631067961165,0.0886262690380184,0.0303807134286026,0.041347249965767,-0.010350297422339727
2,2614,697,23.756694720734505,21.8077474892396,0.33913392964326095,0.4470588235294118,0.3028745347993827,0.352,0.39480440197758737,0.45916114790286977,-0.055670472334326426,-0.012102324373457984,0.036259394843878245,0.0950588235294118
3,2629,682,22.97451502472423,24.780058651026394,0.38712651585578084,0.4308510638297872,0.39970887874465877,0.44086021505376344,0.45162386639886626,0.5454545454545454,-0.06449735054308542,-0.1146034816247582,-0.01258236288887793,-0.01000915122397622
4,2669,642,23.192206819033345,23.98753894080997,0.5133081551480463,0.5220125786163522,0.545700033492397,0.5268817204301075,0.40513498606011583,0.4793388429752066,0.10817316908793045,0.04267373564114557,-0.032391878344350755,-0.004869141813755307
5,2671,640,23.24971920628978,23.75,0.5188996771434744,0.4871060171919771,0.5532699505628078,0.5375302663438256,0.45126872282115904,0.5106382978723404,0.06763095432231536,-0.023532280680363282,-0.03437027341933341,-0.05042424915184851
6,2586,725,22.892498066511987,24.96551724137931,0.5769055233241369,0.5441176470588235,0.5677697475561911,0.5374449339207048,0.5285495341244375,0.5415676959619953,0.04835598919969941,0.002549951096828207,0.009135775767945775,0.00667271313811868
7,2651,660,23.236514522821576,23.78787878787879,0.4250394261772259,0.5420054200542005,0.44443592034820184,0.5113122171945701,0.4129271608013854,0.49514563106796117,0.01211226537584048,0.046859788986239326,-0.019396494170975942,0.030693202859630397
8,2622,689,23.64607170099161,22.206095791001452,0.5989601659951315,0.523943661971831,0.5536542293143809,0.5291005291005291,0.5053596128588888,0.4858757062146893,0.09360055313624271,0.03806795575714167,0.04530593668075056,-0.005156867128698117
9,2585,726,24.10058027079304,20.66115702479339,0.4464338862313406,0.4528301886792453,0.4240287785939666,0.45325779036827196,0.41039596189416555,0.46582278481012657,0.036037924337175065,-0.012992596130881273,0.022405107637374022,-0.00042760168902666873
10,2608,703,23.159509202453986,24.039829302987197,0.5046904898695779,0.5032258064516129,0.49696960187995876,0.5021645021645021,0.3885269625853943,0.49504950495049505,0.11616352728418355,0.00817630150111781,0.0077208879896191185,0.0010613042871107092
11,2653,658,22.72898605352431,25.835866261398177,0.5511280036030052,0.5694117647058824,0.5513618343681886,0.5026178010471204,0.5171541735732735,0.5439560439560439,0.033973830029731644,0.025455720749838484,-0.00023383076518346257,0.066793963658762
12,2623,688,23.82767823103317,21.511627906976745,0.3923926535535352,0.4254278728606357,0.37684595988885583,0.42494226327944573,0.36137813928801493,0.3569553805774278,0.031014514265520265,0.0684724922832079,0.015546693664679367,0.000485609581189983
13,2683,628,22.922102124487516,25.159235668789808,0.527168938546515,0.43103448275862066,0.538612581505776,0.510989010989011,0.5433504724584641,0.509915014164306,-0.016181533911949098,-0.0788805314056853,-0.011443642959260925,-0.07995452823039029
14,2618,693,23.682200152788386,22.07792207792208,0.4985442676762451,0.4370860927152318,0.5384240187032221,0.5294117647058824,0.45234984534725936,0.4517766497461929,0.04619442232898574,-0.014690557030961116,-0.039879751026976995,-0.09232567199065056
15,2625,686,23.00952380952381,24.635568513119534,0.522676501724512,0.5403050108932462,0.42649702063271455,0.49019607843137253,0.46003481351291986,0.5121951219512195,0.0626416882115921,0.028109888942026706,0.09617948109179741,0.0501089324618737
