split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,4166,966,11.71387421987518,10.766045548654244,0.40433944446482883,0.4086687306501548,0.1851486703112492,0.21839080459770116,0.21919077415357963,0.19027792605245364
2,4163,969,11.289935142925774,12.59029927760578,0.47609223608593587,0.4,0.197880664124683,0.22720478325859492,0.2782115719612529,0.1727952167414051
3,4099,1033,11.441815076848012,11.907066795740562,0.3941482715163159,0.39443155452436196,0.1503598777027028,0.21338155515370705,0.24378839381361309,0.1810499993706549
4,4143,989,11.706492879555878,10.819009100101113,0.35924143349315374,0.3793103448275862,0.1313548655318939,0.21296296296296297,0.22788656796125983,0.16634738186462322
5,4180,952,11.602870813397129,11.239495798319329,0.3633378418283484,0.35359116022099446,0.1399608484684528,0.21666666666666667,0.22337699335989558,0.1369244935543278
6,4134,998,11.344944363812289,12.324649298597194,0.48976160659674584,0.46537396121883656,0.1448093008224723,0.20838627700127066,0.34495230577427355,0.2569876842175659
7,4011,1121,11.518324607329843,11.59678858162355,0.44823165122434355,0.39598997493734334,0.14481271658581446,0.22145328719723184,0.3034189346385291,0.1745366877401115
8,4228,904,11.258278145695364,12.831858407079647,0.42342098827365293,0.39106145251396646,0.19147675412644877,0.24802110817941952,0.23194423414720416,0.14304034433454693
9,4142,990,11.22646064703042,12.828282828282827,0.383667287022764,0.3690773067331671,0.1532454671917881,0.20318725099601595,0.23042181983097587,0.16589005573715113
10,4140,992,11.76328502415459,10.58467741935484,0.4544650066791894,0.4,0.14356053726328233,0.21081081081081082,0.31090446941590705,0.1891891891891892
11,4129,1003,11.213368854444175,12.861415752741776,0.4103132666400278,0.3875598086124402,0.14386357583122303,0.24010554089709762,0.26644969080880476,0.1474542677153426
12,4106,1026,11.203117389186556,12.865497076023392,0.4390239065172887,0.35555555555555557,0.15913365518913122,0.20278833967046894,0.2798902513281575,0.15276721588508663
13,4222,910,11.819043107531975,10.219780219780219,0.4549198002109421,0.34104046242774566,0.12744462285727798,0.18373493975903615,0.3274751773536641,0.1573055226687095
14,4118,1014,11.874696454589607,10.157790927021697,0.4797842968520609,0.3607305936073059,0.1434177508931908,0.17801047120418848,0.3363665459588701,0.18272012240311744
15,4173,959,11.622334052240594,11.157455683003128,0.3927501318744001,0.38271604938271603,0.16306413867581354,0.22556390977443608,0.22968599319858657,0.15715213960827995
