split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,2624,687,22.713414634146343,25.76419213973799,0.6579866282841977,0.5833333333333334,0.6097145266962907,0.5531914893617021,0.04827210158790707,0.03014184397163122
2,2614,697,23.756694720734505,21.8077474892396,0.43647808116059617,0.5066666666666667,0.4677452667068702,0.5645161290322581,-0.03126718554627406,-0.05784946236559141
3,2629,682,22.97451502472423,24.780058651026394,0.6904419443403446,0.5844748858447488,0.6202090674183418,0.5910165484633569,0.07023287692200275,-0.006541662618608113
4,2669,642,23.192206819033345,23.98753894080997,0.6139850014730954,0.5651105651105651,0.6117265681247599,0.56353591160221,0.0022584333483355312,0.0015746535083551727
5,2671,640,23.24971920628978,23.75,0.6037062023480625,0.5580246913580247,0.5366048143380591,0.5570291777188329,0.06710138801000343,0.000995513639191814
6,2586,725,22.892498066511987,24.96551724137931,0.5599832613143914,0.5833333333333334,0.5698360361554948,0.5720823798627003,-0.009852774841103473,0.011250953470633096
7,2651,660,23.236514522821576,23.78787878787879,0.5828046750848979,0.5368171021377672,0.6319405758412122,0.5947368421052631,-0.049135900756314355,-0.05791973996749589
8,2622,689,23.64607170099161,22.206095791001452,0.6491103397726288,0.5415676959619953,0.5982583308184788,0.5632458233890215,0.050852008954149985,-0.02167812742702624
9,2585,726,24.10058027079304,20.66115702479339,0.4639994947517641,0.46511627906976744,0.46538912824143336,0.4941860465116279,-0.0013896334896692508,-0.02906976744186046
10,2608,703,23.159509202453986,24.039829302987197,0.5178088679419013,0.510158013544018,0.6076316501144701,0.5381165919282511,-0.08982278217256878,-0.0279585783842331
11,2653,658,22.72898605352431,25.835866261398177,0.4856488607437438,0.4169014084507042,0.5486110898213644,0.5038961038961038,-0.06296222907762061,-0.08699469544539962
12,2623,688,23.82767823103317,21.511627906976745,0.49215834641707557,0.504950495049505,0.44398131829892223,0.49206349206349204,0.04817702811815333,0.012887002986012919
13,2683,628,22.922102124487516,25.159235668789808,0.6104882625378276,0.5652173913043478,0.5706049622863161,0.5639810426540285,0.039883300251511544,0.0012363486503192966
14,2618,693,23.682200152788386,22.07792207792208,0.557906888466575,0.4574780058651026,0.5125708466259111,0.49230769230769234,0.045336041840663865,-0.03482968644258971
15,2625,686,23.00952380952381,24.635568513119534,0.5999464366987272,0.5701149425287356,0.6203156378288309,0.5619469026548672,-0.020369201130103765,0.008168039873868382
