split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,2726,668,7.8870139398385914,8.532934131736528,0.478967603762868,0.3392226148409894,0.36471501493415626,0.29411764705882354,0.11425258882871175,0.04510496778216588
2,2686,708,8.302308265078183,6.9209039548022595,0.34764975159725425,0.28837209302325584,0.32251410690928967,0.3037037037037037,0.025135644687964587,-0.01533161068044786
3,2718,676,7.72626931567329,9.171597633136095,0.38245963092420715,0.3148936170212766,0.33034148025555726,0.33121019108280253,0.05211815066864989,-0.016316574061525924
4,2722,672,7.861866274797942,8.630952380952381,0.32279574706318326,0.29310344827586204,0.26715955989625556,0.25830258302583026,0.0556361871669277,0.03480086525003179
5,2736,658,7.931286549707603,8.358662613981762,0.40890816433046534,0.3568075117370892,0.3854761412816826,0.2735562310030395,0.023432023048782724,0.08325128073404969
6,2688,706,7.886904761904762,8.498583569405099,0.4230316517130675,0.38222222222222224,0.27709898411083633,0.3333333333333333,0.14593266760223117,0.048888888888888926
7,2720,674,8.38235294117647,6.528189910979229,0.24184848775879825,0.3157894736842105,0.22901038276424257,0.2743362831858407,0.012838104994555677,0.04145319049836982
8,2660,734,8.157894736842106,7.493188010899182,0.4417381228637477,0.3445692883895131,0.2665119076309012,0.26582278481012656,0.17522621523284648,0.07874650357938656
9,2680,714,8.171641791044776,7.42296918767507,0.4159725924269151,0.281786941580756,0.3411345175112311,0.22674418604651161,0.074838074915684,0.0550427555342444
10,2679,715,7.950727883538635,8.251748251748252,0.29658640326527635,0.3185840707964602,0.3471653705930112,0.32786885245901637,-0.05057896732773487,-0.009284781662556196
11,2729,665,8.098204470502015,7.669172932330827,0.28320805614643574,0.275,0.23289025498654622,0.26229508196721313,0.050317801159889514,0.012704918032786894
12,2768,626,8.164739884393063,7.348242811501597,0.3259456740422817,0.26582278481012656,0.2540590296621506,0.23076923076923078,0.07188664438013109,0.035053554040895774
13,2769,625,8.16179126038281,7.359999999999999,0.3372691783032812,0.2845849802371542,0.14288409398004157,0.24475524475524477,0.19438508432323962,0.039829735481909406
14,2690,704,8.141263940520446,7.528409090909091,0.2595736831769208,0.2549019607843137,0.2645253826118316,0.2546816479400749,-0.004951699434910806,0.00022031284423879027
15,2717,677,8.023555391976444,7.976366322008863,0.5387218147591012,0.36633663366336633,0.24414565316927953,0.2892561983471074,0.2945761615898217,0.07708043531625891
