split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2693,701,6.349795766802822,5.1355206847360915,0.32199819895798676,0.32098765432098764,0.23934023461751378,0.32857142857142857,0.1836614038623999,0.1286549707602339,0.13833679509558686,0.19233268356075373,0.08265796434047298,-0.007583774250440933
2,2714,680,6.079587324981577,6.176470588235294,0.3434848190326729,0.3192488262910798,0.357997360364601,0.33695652173913043,0.2344571457147183,0.23783783783783785,0.10902767331795463,0.08141098845324196,-0.014512541331928086,-0.01770769544805062
3,2677,717,5.902129249159507,6.834030683403068,0.3582672155895722,0.35294117647058826,0.3114983156248152,0.3106796116504854,0.22839885187741893,0.20588235294117646,0.12986836371215327,0.1470588235294118,0.04676889996475697,0.04226156482010285
4,2722,672,5.731080088170462,7.5892857142857135,0.23932772986187584,0.32894736842105265,0.23649399542485613,0.3070539419087137,0.20879923206839315,0.2074074074074074,0.030528497793482684,0.12153996101364525,0.0028337344370197026,0.021893426512338943
5,2736,658,6.286549707602338,5.319148936170213,0.25186434443985206,0.2913907284768212,0.2410395505546201,0.3087248322147651,0.25031333222016733,0.24242424242424243,0.0015510122196847331,0.04896648605257875,0.01082479388523197,-0.017334103737943918
6,2688,706,6.026785714285714,6.373937677053824,0.3873881683742977,0.35978835978835977,0.3012757746762865,0.2907488986784141,0.25240656000736356,0.25906735751295334,0.13498160836693412,0.10072100227540642,0.08611239369801116,0.06903946110994569
7,2680,714,6.4179104477611935,4.901960784313726,0.27652719658116726,0.26136363636363635,0.2535423416182629,0.29577464788732394,0.1724874510892783,0.1826086956521739,0.10403974549188896,0.07875494071146244,0.022984854962904366,-0.034411011523687585
8,2660,734,6.165413533834586,5.858310626702997,0.3287750018991632,0.2765957446808511,0.2045187431034376,0.20465116279069767,0.1696355231311103,0.19626168224299065,0.1591394787680529,0.08033406243786043,0.1242562587957256,0.0719445818901534
9,2636,758,5.690440060698028,7.519788918205805,0.22378350874681988,0.2823529411764706,0.22873633825036893,0.2871287128712871,0.1888855915816754,0.21176470588235294,0.03489791716514448,0.07058823529411765,-0.0049528295035490555,-0.004775771694816522
10,2679,715,5.785740948114968,7.2727272727272725,0.35500490468331836,0.3712574850299401,0.30730392950510504,0.35353535353535354,0.2958433973381977,0.345679012345679,0.059161507345120656,0.02557847268426111,0.04770097517821331,0.017722131494586568
11,2729,665,6.375961890802492,4.962406015037594,0.38819627784938393,0.2929936305732484,0.250095125764335,0.24539877300613497,0.17760335787022252,0.1702127659574468,0.2105929199791614,0.1227808646158016,0.13810115208504892,0.04759485756711343
12,2768,626,6.430635838150289,4.63258785942492,0.23150628856028102,0.24,0.23420379593587254,0.2446043165467626,0.17609511526980903,0.1878453038674033,0.05541117329047199,0.052154696132596684,-0.002697507375591518,-0.004604316546762605
13,2755,639,6.02540834845735,6.416275430359937,0.371440816101733,0.34177215189873417,0.38838497602083294,0.31901840490797545,0.27818896736867643,0.24242424242424243,0.09325184873305659,0.09934790947449174,-0.01694415991909992,0.022753746990758716
14,2690,704,6.20817843866171,5.681818181818182,0.325870056479029,0.29508196721311475,0.3272374952819463,0.2978723404255319,0.20867087702958348,0.17573221757322174,0.11719917944944552,0.119349749639893,-0.0013674388029172868,-0.002790373212417152
15,2717,677,6.404122193595878,4.874446085672083,0.45595336760731225,0.3333333333333333,0.3712490266798129,0.3230769230769231,0.16886381624553037,0.19318181818181818,0.2870895513617819,0.14015151515151514,0.08470434092749934,0.01025641025641022
