split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2693,701,6.349795766802822,5.1355206847360915,0.2695833558371792,0.3314285714285714,0.20875431926677704,0.3050847457627119,0.16066837204142054,0.1572052401746725,0.10891498379575865,0.1742233312538989,0.060829036570402145,0.02634382566585952
2,2714,680,6.079587324981577,6.176470588235294,0.27034952758852626,0.36231884057971014,0.22835812415063023,0.3069306930693069,0.19653053661079276,0.23529411764705882,0.0738189909777335,0.12702472293265132,0.041991403437896035,0.05538814751040322
3,2677,717,5.902129249159507,6.834030683403068,0.326471941451432,0.3333333333333333,0.2957198409275275,0.2857142857142857,0.23323713350299838,0.18796992481203006,0.09323480794843361,0.14536340852130325,0.03075210052390448,0.047619047619047616
4,2722,672,5.731080088170462,7.5892857142857135,0.2207102869178148,0.25874125874125875,0.22123053665638964,0.3333333333333333,0.1948131040339463,0.22662889518413598,0.025897182883868497,0.03211236355712277,-0.0005202497385748406,-0.07459207459207456
5,2736,658,6.286549707602338,5.319148936170213,0.22124411571748034,0.2692307692307692,0.20855652134211225,0.22857142857142856,0.24799825023779626,0.1939799331103679,-0.026754134520315914,0.07525083612040132,0.012687594375368094,0.040659340659340654
6,2688,706,6.026785714285714,6.373937677053824,0.29237806030276164,0.2972972972972973,0.20077195399969688,0.2986425339366516,0.1711171185932988,0.22857142857142856,0.12126094170946283,0.06872586872586875,0.09160610630306476,-0.0013452366393542636
7,2680,714,6.4179104477611935,4.901960784313726,0.21271507627355185,0.24793388429752067,0.2304113854305236,0.22950819672131148,0.14905658616254408,0.18181818181818182,0.06365849011100777,0.06611570247933884,-0.017696309156971762,0.018425687576209188
8,2660,734,6.165413533834586,5.858310626702997,0.27388178049837475,0.2808988764044944,0.17270350846575422,0.26548672566371684,0.19851079794672846,0.2597402597402597,0.07537098255164629,0.021158616664234686,0.10117827203262053,0.015412150740777564
9,2636,758,5.690440060698028,7.519788918205805,0.21104717295947614,0.2787878787878788,0.22044603116246872,0.3203125,0.15104223939084574,0.16589861751152074,0.0600049335686304,0.11288926127635807,-0.009398858202992577,-0.04152462121212119
10,2679,715,5.785740948114968,7.2727272727272725,0.3159889326709716,0.34408602150537637,0.30485176472106884,0.4067796610169492,0.24493645651881527,0.27979274611398963,0.07105247615215635,0.06429327539138674,0.011137167949902771,-0.06269363951157281
11,2729,665,6.375961890802492,4.962406015037594,0.26242915038439135,0.26262626262626265,0.2007842697164662,0.26519337016574585,0.1558344595711774,0.17427385892116182,0.10659469081321396,0.08835240370510083,0.061644880667925145,-0.0025671075394831933
12,2768,626,6.430635838150289,4.63258785942492,0.18886336109209018,0.27522935779816515,0.14336710394276012,0.189873417721519,0.15153342570081593,0.16417910447761194,0.037329935391274244,0.11105025332055321,0.04549625714933006,0.08535594007664615
13,2755,639,6.02540834845735,6.416275430359937,0.33929101318009713,0.29441624365482233,0.25095581366634073,0.2978723404255319,0.2721862830052192,0.20905923344947736,0.06710473017487795,0.08535701020534497,0.0883351995137564,-0.0034560967707095713
14,2690,704,6.20817843866171,5.681818181818182,0.23760926100867452,0.2923076923076923,0.18134806458531832,0.358974358974359,0.16276238911997176,0.16611295681063123,0.07484687188870276,0.1261947354970611,0.0562611964233562,-0.06666666666666665
15,2717,677,6.404122193595878,4.874446085672083,0.3145411682940905,0.34234234234234234,0.2847690434192174,0.2808988764044944,0.15939606522294206,0.18085106382978725,0.15514510307114845,0.1614912785125551,0.02977212487487313,0.06144346593784794
