split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2624,687,22.713414634146343,25.76419213973799,0.6503623175594105,0.5808080808080808,0.6314016067264666,0.5670103092783505,0.6097145266962907,0.5531914893617021,0.04064779086311987,0.027616591446378624,0.018960710832943928,0.013797771529730274
2,2614,697,23.756694720734505,21.8077474892396,0.4430169224209697,0.5355191256830601,0.43805898303776925,0.5115089514066496,0.4677452667068702,0.5645161290322581,-0.02472834428590054,-0.02899700334919797,0.004957939383200438,0.0240101742764105
3,2629,682,22.97451502472423,24.780058651026394,0.6481900133837595,0.5957446808510638,0.5596369118355172,0.5863636363636363,0.6202090674183418,0.5910165484633569,0.02798094596541767,0.004728132387706863,0.08855310154824225,0.009381044487427492
4,2669,642,23.192206819033345,23.98753894080997,0.6025744319830475,0.5672371638141809,0.6243610737158868,0.5772151898734177,0.6117265681247599,0.56353591160221,-0.009152136141712397,0.003701252211970929,-0.021786641732839285,-0.00997802605923681
5,2671,640,23.24971920628978,23.75,0.6040067342960347,0.5757575757575758,0.5798154823596988,0.5594059405940595,0.5366048143380591,0.5570291777188329,0.06740191995797562,0.018728398038742933,0.024191251936335867,0.016351635163516343
6,2586,725,22.892498066511987,24.96551724137931,0.5825999967492275,0.5807860262008734,0.5948719405600871,0.5714285714285714,0.5698360361554948,0.5720823798627003,0.012763960593732637,0.00870364633817311,-0.012271943810859609,0.009357454772301987
7,2651,660,23.236514522821576,23.78787878787879,0.5775684179518337,0.5428571428571428,0.5648781687723968,0.4665012406947891,0.6319405758412122,0.5947368421052631,-0.05437215788937855,-0.0518796992481203,0.012690249179436841,0.07635590216235372
8,2622,689,23.64607170099161,22.206095791001452,0.6614151428747458,0.5336426914153132,0.6184369135642863,0.540045766590389,0.5982583308184788,0.5632458233890215,0.063156812056267,-0.02960313197370834,0.04297822931045947,-0.0064030751750758785
9,2585,726,24.10058027079304,20.66115702479339,0.4562773755395088,0.4887640449438202,0.46425309375743645,0.47262247838616717,0.46538912824143336,0.4941860465116279,-0.009111752701924547,-0.005422001567807699,-0.007975718217927641,0.01614156655765303
10,2608,703,23.159509202453986,24.039829302987197,0.49892618941310907,0.512249443207127,0.5505421003282471,0.5,0.6076316501144701,0.5381165919282511,-0.108705460701361,-0.025867148721124167,-0.051615910915138064,0.012249443207126953
11,2653,658,22.72898605352431,25.835866261398177,0.4890764160926457,0.41081081081081083,0.46849003650122795,0.41025641025641024,0.5486110898213644,0.5038961038961038,-0.059534673728718734,-0.09308529308529301,0.020586379591417736,0.0005544005544005914
12,2623,688,23.82767823103317,21.511627906976745,0.5054523806768912,0.49246231155778897,0.5084011099367798,0.4898989898989899,0.44398131829892223,0.49206349206349204,0.06147106237796901,0.0003988194942969314,-0.0029487292598885384,0.002563321658799078
13,2683,628,22.922102124487516,25.159235668789808,0.6133041271719811,0.5588235294117647,0.5811228333680346,0.5914786967418546,0.5706049622863161,0.5639810426540285,0.04269916488566505,-0.005157513242263767,0.03218129380394652,-0.032655167330089885
14,2618,693,23.682200152788386,22.07792207792208,0.5513605066223763,0.4619883040935672,0.5264921378568087,0.46458923512747874,0.5125708466259111,0.49230769230769234,0.03878965999646522,-0.03031938821412511,0.02486836876556764,-0.0026009310339115133
15,2625,686,23.00952380952381,24.635568513119534,0.6092639841145586,0.5707656612529002,0.6159367901899859,0.5471698113207547,0.6203156378288309,0.5619469026548672,-0.011051653714272303,0.008818758598032939,-0.006672806075427307,0.023595849932145474
