split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2726,668,7.8870139398385914,8.532934131736528,0.5310023091622252,0.3891891891891892,0.4876881579444807,0.4146341463414634,0.3689783873470368,0.29931972789115646,0.16202392181518843,0.08986946129803275,0.04331415121774451,-0.025444957152274184
2,2686,708,8.302308265078183,6.9209039548022595,0.497363559814072,0.38028169014084506,0.6042546195216743,0.4782608695652174,0.22914701389417463,0.25210084033613445,0.26821654591989735,0.12818084980471062,-0.10689105970760227,-0.09797917942437234
3,2718,676,7.72626931567329,9.171597633136095,0.5777922609783777,0.4120603015075377,0.569313974784204,0.37719298245614036,0.35808702183986424,0.3424657534246575,0.21970523913851342,0.06959454808288018,0.008478286194173679,0.03486731905139734
4,2722,672,7.861866274797942,8.630952380952381,0.39412258669352945,0.27530364372469635,0.3892184402511053,0.3163265306122449,0.2994882715328314,0.28368794326241137,0.09463431516069803,-0.008384299537715023,0.004904146442424151,-0.04102288688754857
5,2736,658,7.931286549707603,8.358662613981762,0.5495088859379882,0.41379310344827586,0.593820579428212,0.4065934065934066,0.3895628301610592,0.2721518987341772,0.159946055776929,0.14164120471409863,-0.04431169349022379,0.007199696854869264
6,2688,706,7.886904761904762,8.498583569405099,0.599760416327314,0.527027027027027,0.6010111390693307,0.5189873417721519,0.314327156785758,0.34615384615384615,0.285433259541556,0.18087318087318083,-0.0012507227420166522,0.008039685254875084
7,2720,674,8.38235294117647,6.528189910979229,0.40897528123953847,0.34285714285714286,0.3899709236779292,0.33766233766233766,0.17512262481281915,0.2727272727272727,0.23385265642671932,0.07012987012987015,0.019004357561609286,0.0051948051948051965
8,2660,734,8.157894736842106,7.493188010899182,0.6260581238594388,0.40425531914893614,0.5765594485905126,0.4117647058823529,0.3154014885252839,0.29577464788732394,0.31065663533415494,0.1084806712616122,0.04949867526892626,-0.0075093867334167785
9,2680,714,8.171641791044776,7.42296918767507,0.5194112923880817,0.3229166666666667,0.4736937913435322,0.3333333333333333,0.3860102388906518,0.2468354430379747,0.13340105349742992,0.07608122362869199,0.045717501044549524,-0.01041666666666663
10,2679,715,7.950727883538635,8.251748251748252,0.4812755055823241,0.45569620253164556,0.5398862847804171,0.44559585492227977,0.2919468833389203,0.32867132867132864,0.1893286222434038,0.1270248738603169,-0.05861077919809299,0.01010034760936579
11,2729,665,8.098204470502015,7.669172932330827,0.4097238798499599,0.3218390804597701,0.3891580325033216,0.3627450980392157,0.19378842626478693,0.27972027972027974,0.21593545358517297,0.04211880073949037,0.0205658473466383,-0.040906017579445564
12,2768,626,8.164739884393063,7.348242811501597,0.3907587915818823,0.28187919463087246,0.3117929084858732,0.25301204819277107,0.26692211988910525,0.24186046511627907,0.12383667169277707,0.0400187295145934,0.0789658830960091,0.0288671464381014
13,2769,625,8.16179126038281,7.359999999999999,0.4412838580623333,0.4172661870503597,0.39069715760042956,0.42028985507246375,0.2530243283432213,0.25225225225225223,0.18825952971911197,0.1650139347981075,0.05058670046190372,-0.00302366802210402
14,2690,704,8.141263940520446,7.528409090909091,0.40769083573131065,0.28837209302325584,0.45436432276473543,0.37320574162679426,0.2102811268608569,0.22764227642276422,0.19740970887045375,0.06072981660049162,-0.046673487033424776,-0.08483364860353843
15,2717,677,8.023555391976444,7.976366322008863,0.6030411143349167,0.5039370078740157,0.5831309686095534,0.4503311258278146,0.284932144974322,0.3181818181818182,0.3181089693605947,0.18575518969219756,0.019910145725363315,0.05360588204620115
