split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,3946,1116,17.663456664977193,16.03942652329749,0.469527905474615,0.4857685009487666,0.4757690160928371,0.4795539033457249,-0.006241110618222134,0.006214597603041716
2,4101,961,17.361619117288466,17.065556711758585,0.5012484273165755,0.48,0.4664144808285288,0.4669421487603306,0.03483394648804666,0.013057851239669405
3,4122,940,17.879670063076176,14.787234042553191,0.5092163993713875,0.4908616187989556,0.48140302467311197,0.47715736040609136,0.02781337469827555,0.013704258392864266
4,4094,968,17.635564240351734,15.909090909090908,0.5458657191431884,0.5310492505353319,0.5129093117008294,0.5157232704402516,0.03295640744235895,0.01532598009508035
5,4112,950,17.120622568093385,18.10526315789474,0.536333681030046,0.52,0.5189454115622757,0.48677248677248675,0.01738826946777028,0.03322751322751327
6,4089,973,17.461482024944974,16.649537512846866,0.4221813032222623,0.443010752688172,0.38257056427321445,0.3975659229208925,0.039610738949047875,0.04544482976727954
7,3951,1111,17.691723614274867,15.931593159315932,0.4776551422662495,0.48905109489051096,0.44603435385422086,0.46234676007005254,0.031620788412028644,0.02670433482045842
8,4065,997,17.958179581795818,14.643931795386159,0.4946594684928809,0.5118733509234829,0.4450485274725729,0.45011600928074247,0.049610941020308,0.06175734164274038
9,4090,972,17.334963325183374,17.181069958847736,0.56511284562334,0.5362903225806451,0.5341666269367987,0.5236220472440944,0.030946218686541238,0.012668275336550683
10,4083,979,17.266715650257165,17.466802860061286,0.5542325629224123,0.5171717171717172,0.5146837618777186,0.49034749034749037,0.039548801044693715,0.026824226824226804
11,4118,944,17.217095677513356,17.690677966101696,0.5544405232781117,0.4772234273318872,0.5119055767712761,0.47484909456740443,0.042534946506835536,0.0023743327644827894
12,4096,966,16.9921875,18.633540372670808,0.5764698744255853,0.4990403071017274,0.5578381514292948,0.4864864864864865,0.018631722996290456,0.012553820615240907
13,4167,895,17.42260619150468,16.75977653631285,0.4667264528857806,0.4567627494456763,0.4778685836827047,0.4444444444444444,-0.01114213079692411,0.012318305001231877
14,4062,1000,17.79911373707533,15.299999999999999,0.5665948475717252,0.4975609756097561,0.5171183573830005,0.4375,0.04947649018872469,0.060060975609756095
15,4110,952,17.931873479318735,14.600840336134455,0.36629277748676636,0.42359249329758714,0.34560854114023576,0.4090909090909091,0.020684236346530605,0.01450158420667802
