split_index,seed_index,noise_seed,n_train,n_test,pair_pr_auc,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,pair__rand_4,hyper_pr_auc,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__protein_NormUniqueSum,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3,hyper__rand_4
14,6,14048,2688,700,0.2601105668686717,0.009635040794790762,0.15345163875143905,0.03416382241905578,0.05327432571963782,-0.001241493808380703,-0.004132977620972844,-0.0009071462943615438,0.0032482342469205587,0.010762914323035683,0.3661266554368529,0.044968273918186356,0.028863662548586643,0.017297419911729818,0.008497782916263985,0.0022915928152622113,0.010577859207827533,0.019478193067107553,0.0032685328908667655,0.05412439935947329,0.04157647361095229,-0.00040412138673017183,-0.003186270326955093,0.03464859714950981,-0.0004739427649449068,0.13346182802036383,0.004111343058926869,0.004684704909822807,-0.0019834823467934914,-0.009359837844773945,0.00248987138143123
14,7,14049,2688,700,0.26582540974754215,0.0018364592720248902,0.15815402867647002,0.04501263440559309,0.054312088558508234,0.011017288441365763,0.013071059054338932,0.009775396243232834,0.0038194086923008493,0.0003288869949547274,0.3675542891250337,0.051349775110981224,0.023839051509990328,0.006700210043743155,0.006299851581053573,0.00836360246461874,0.00649939830669477,0.011161194778814748,0.0022494755404750323,0.06719336064553298,0.030634356203497148,-0.00910242436023248,0.015878871726375626,0.033550417105289186,0.002608305558824231,0.14534656181143368,-0.002348923489310528,-0.0024375294680124616,0.0024474467695667634,0.009128465709617468,0.00406753641055903
14,8,14050,2688,700,0.23465912531251104,0.021559700272696332,0.12896349375424043,0.03391633661538442,0.047186203106024095,0.0001663083698659057,-0.0006611560495229207,-0.006238919271586785,0.004383093848001382,-0.0023135223142653704,0.3566984097315492,0.060234459168705415,0.024453371935660974,0.01674586883882006,0.00547933622690352,0.0009067404516887479,0.022895608116342708,0.011311844054781101,0.005217541714598739,0.06312252870881932,0.04633054518086153,-0.008182699294383006,-0.006233683253424294,0.04090714520704607,0.001319463083207456,0.13848693182811267,-0.01084687529414416,0.0014277505216250374,-0.004551733186317203,-0.006994967949308173,-0.001769726651785175
14,9,14051,2688,700,0.2604983758320085,0.020106106143775043,0.15571000728876946,0.05321768225092022,0.06413868787063447,0.00030722808586314265,0.015058713494283222,0.012964942258092966,-0.00996630992709191,0.016031148638334703,0.3550508341593918,0.06614421006582913,0.025037657085085513,0.00929174919331649,0.004072019616759559,0.010294548041904378,0.01054487297745772,0.013531482408969675,0.0005935415646162844,0.04962833497589542,0.05139065954138394,-0.0047237571777874795,0.00509159719404762,0.03731916323389934,0.0006567425801136007,0.1380260879293992,-0.0006727000198234745,-0.003745291968816561,-0.0009116473037829309,-0.004067572400127356,0.0005316946186637416
15,0,15042,2759,629,0.2573608819565904,0.039450700458357954,0.10482441609240314,0.05117870613185922,0.05417735090317306,-0.004873494934250769,0.0020912069795538,0.005200522035591207,0.004103896197657561,0.012738477661979447,0.4507606472688686,0.05308545145113872,0.04402796259573751,0.029215278918231842,0.000447138354906762,0.02109713350535929,0.04202941290848927,0.04678230547580746,0.004774477502085128,0.06542660970853961,0.07843008636731066,-0.0022771896724418593,0.0027452736793696975,0.06571929895015324,-0.005475272945330334,0.1699594385561459,-0.0031780760164577203,-0.0033732775887153456,0.012184294372868337,0.0015361820624831546,-0.0006848550964348943
15,1,15043,2759,629,0.2600978963216194,0.03523373585364085,0.11627615778364894,0.04534616227344388,0.055067969342643006,0.008582737691573517,-0.021684388916703833,-0.0007717241945865039,-0.0035802137722018125,0.0005351290617801596,0.44704302342589136,0.06477822887033617,0.0472894604811013,0.022408432492798176,0.004142982989029198,0.021555342041289272,0.03503736142449245,0.03121091567518704,0.0042220011517174584,0.1028982030024718,0.050678690446768426,0.015605196010536875,0.0034506379660090847,0.07308015331782136,-0.002982742370704089,0.17671136585363736,0.003644505070712167,-0.004789412126236176,-0.00046139946392940165,-0.0007680334495266782,-0.0015977371643792204
15,2,15044,2759,629,0.2667295675119151,0.0470539015966433,0.12321833313723207,0.04927737970619704,0.05294693899400833,-0.010947556660231412,-0.024949653408428578,0.01567891806960483,0.008164850046352168,-0.0066305704069834995,0.4349186650323393,0.03670313089435067,0.02409036028394456,0.012307564546542488,-0.014977772042625686,-0.001961080908787616,0.021639243155302957,0.011677778665241084,0.003472164795930016,0.057554799107476386,0.052985866986154505,-0.0020059558273156698,-0.001095948756471027,0.04005511955995471,-0.005574597797686593,0.1588508384719609,-0.013116638750888265,-0.016118468032854168,-0.004832221465872327,0.011770167880617554,0.00015608587267764706
15,3,15045,2759,629,0.23179309756889677,0.025510378129478244,0.08017948226462804,0.03712098652742126,0.03730027883083822,-0.02006216347668473,0.008634284131494922,-0.003328705034959925,-0.01995127277441378,-0.0017150350846354245,0.4557878389038882,0.05074998847899457,0.018837961207917902,0.022182059202976744,-0.0007524210816933774,0.004546354147175929,0.035760274689093506,0.03025267519397077,-0.002738221414488978,0.09574587519156483,0.09149599221680316,8.291040382155113e-05,0.006664760215684878,0.07885456521120415,-0.005896445563031455,0.1871078453028982,0.01867294469614662,0.010593345774314682,0.007994880577028563,-0.009275259946806818,-0.0024088412796498147
15,4,15046,2759,629,0.365202355613753,0.08237452758998082,0.19492441266884244,0.10856349778885772,0.11141317289649558,0.009322418937289934,0.03050151666313274,0.019117204476619624,0.05237124422281729,0.014050515680667919,0.46821172116420673,0.05274351525144148,0.0420065594254635,0.030622872801089985,0.013521957736468448,0.00904743124946541,0.02929968343934155,0.053435065651105895,-8.829959473704019e-05,0.10256582446905757,0.06270571176243897,0.0009095605761927028,0.004544113650658627,0.0903478700066779,0.001007722530053834,0.18584240310799788,-0.0030222013324937625,0.013699719543299526,0.005082637944240159,0.007058684103086871,0.0009051240932413107
15,5,15047,2759,629,0.23948892601443933,0.03166814039335499,0.08839248206264202,0.04270461523170225,0.04375889132783861,-0.018568930446668862,-0.005496803170818726,0.0029168182332139194,-0.009108517223093065,-0.023545695085702714,0.43346672857115254,0.037388510213528896,0.01743911206218713,0.021887844267862132,0.007846301386145671,0.006009616029814374,0.015258390618368912,0.027745648906933946,0.0011311431406047013,0.08697296078917871,0.07045733795317641,0.00926384822400898,0.010715812918879292,0.08569042957093953,0.00219923919780341,0.15430709484889188,0.012996626938940404,0.00010002002785754472,-0.001260694056894568,-0.0017489293879631106,0.0037697985596132633
