feature,mean,std,median,n,is_noise
rand_0,0.0003575449763914838,0.011178813717121941,-0.0006276744988463292,150,True
rand_1,0.000350427306458236,0.011260797872359738,-0.0008724152476196876,150,True
rand_2,0.00014335336961661478,0.01048576500635446,-0.000822256106245544,150,True
rand_3,-0.0003189047502105637,0.00935876835941468,-0.0011058092702556498,150,True
