split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,3986,1068,17.41093828399398,17.04119850187266,0.3512673965927293,0.38283828382838286,0.3551390129805668,0.3770491803278688,0.3647651855576063,0.4032,-0.013497788964876967,-0.02036171617161714,-0.0038716163878375065,0.005789103500514037
2,4108,946,16.893865628042843,19.23890063424947,0.643513592160706,0.5188284518828452,0.6410939853709304,0.5188284518828452,0.6362494218873811,0.5587044534412956,0.0072641702733249325,-0.03987600155845039,0.002419606789775597,0.0
3,4031,1023,16.745224510047134,19.64809384164223,0.46343137516454586,0.47388059701492535,0.432311824983862,0.42295081967213116,0.4105591999630197,0.4537205081669691,0.05287217520152615,0.020160088847956226,0.031119550180683853,0.05092977734279419
4,4075,979,17.693251533742334,15.832482124616956,0.6067465202034837,0.5549738219895288,0.6059414285897903,0.561038961038961,0.5593219405338321,0.5544554455445545,0.047424579669651634,0.0005183764449743222,0.0008050916136934649,-0.006065139049432178
5,4024,1030,18.389662027833,13.203883495145632,0.4691047751320519,0.5041551246537396,0.45490947614221283,0.5170454545454546,0.3668761931804411,0.4282115869017632,0.10222858195161078,0.07594353775197638,0.014195298989839067,-0.012890329891715013
6,4110,944,17.104622871046228,18.326271186440678,0.5075129037786785,0.46284501061571126,0.5122866651479472,0.47186147186147187,0.4444026946194553,0.46464646464646464,0.06311020915922322,-0.00180145403075338,-0.004773761369268659,-0.00901646124576061
7,4170,884,17.074340527577938,18.552036199095024,0.608043738164175,0.5271966527196653,0.6082544959013898,0.5338983050847458,0.5959327513015048,0.5066079295154186,0.012110986862670203,0.02058872320424676,-0.00021075773721479507,-0.006701652365080468
8,3931,1123,16.89137624014246,18.8780053428317,0.5889506339430957,0.5235404896421846,0.5849355591510563,0.5434380776340111,0.5490177217710981,0.5437616387337058,0.03993291217199757,-0.020221149091521173,0.00401507479203933,-0.019897587991826504
9,4047,1007,15.048183839881393,26.514399205561073,0.6516837829155081,0.5945945945945946,0.6443970722071894,0.5949177877428998,0.6333823254898836,0.5955555555555555,0.0183014574256245,-0.0009609609609608771,0.0072867107083186555,-0.00032319314830520085
10,4016,1038,17.15637450199203,18.015414258188827,0.6079466959595423,0.5674603174603174,0.6132219765777472,0.5663366336633663,0.5750143797403072,0.5338645418326693,0.03293231621923509,0.03359577562764815,-0.005275280618204925,0.0011236837969511582
11,4044,1010,15.702274975272006,23.86138613861386,0.6552439175252263,0.5917721518987342,0.6612976510352131,0.5896656534954408,0.6459430391174271,0.5852090032154341,0.00930087840779914,0.006563148683300102,-0.006053733509986836,0.0021064984032934664
12,3843,1211,18.13687223523289,14.781172584640792,0.47726388416397025,0.46853146853146854,0.47699106148583437,0.4795539033457249,0.4261954922038226,0.45454545454545453,0.051068391960147674,0.013986013986014012,0.0002728226781358867,-0.011022434814256354
13,4032,1022,17.782738095238095,15.557729941291583,0.5438749842354,0.5320665083135392,0.5419886715256613,0.5283018867924528,0.5560884856401558,0.5114345114345115,-0.012213501404755744,0.020631996879027725,0.0018863127097387133,0.0037646215210863643
14,4168,886,17.85028790786948,14.89841986455982,0.48205651516015824,0.48130841121495327,0.48351461151971953,0.48148148148148145,0.4228352152882488,0.46952595936794583,0.05922129987190944,0.011782451847007436,-0.0014580963595612895,-0.0001730702665281858
15,4019,1035,17.666086091067427,16.03864734299517,0.4916317072270366,0.46887966804979253,0.49207880955073036,0.46887966804979253,0.41511089815304725,0.4398496240601504,0.07652080907398934,0.02903004398964215,-0.000447102323693771,0.0
