split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2763,625,5.971769815418024,6.5600000000000005,0.12755192965199205,0.12096774193548387,0.27575925543225677,0.2545454545454545,0.24947151137492854,0.29545454545454547,0.32741412043143886,0.23170731707317074,0.1998621907794468,0.11073957513768687,0.05165486499918209,-0.022838137472283776,-0.026287744057328227,0.07794260905651032
2,2766,622,6.36297903109183,4.823151125401929,0.14910687173644743,0.14345991561181434,0.14064566565887687,0.17894736842105263,0.1292822546338662,0.20618556701030927,0.19870291949250168,0.1919191919191919,0.04959604775605425,0.04845927630737756,0.05805725383362481,0.012971823498139273,-0.011363411025010678,0.06942066485863549
3,2731,657,6.224826071036251,5.47945205479452,0.1556079077306047,0.2153846153846154,0.17737316684272436,0.21224489795918366,0.16928190312694752,0.1935483870967742,0.17784029200992368,0.24427480916030533,0.02223238427931898,0.028890193775689937,0.0004671251671993226,0.03202991120112167,-0.008091263715776842,0.008558388882976165
4,2806,582,6.343549536707056,4.810996563573884,0.12726825564060462,0.16037735849056603,0.20005606368822398,0.1935483870967742,0.22380093910920917,0.1792452830188679,0.18390929133899125,0.22727272727272727,0.05664103569838663,0.06689536878216124,-0.01614677234923273,0.03372434017595308,0.02374487542098519,-0.03989164777021792
5,2660,728,6.12781954887218,5.906593406593406,0.20910544744225262,0.1834862385321101,0.18419590143586945,0.23931623931623933,0.19341183996671177,0.23703703703703705,0.2291790744232946,0.2465753424657534,0.02007362698104198,0.06308910393364331,0.04498317298742516,0.0072591031495140845,0.009215938530842321,0.035767234456582836
6,2780,608,6.294964028776978,5.098684210526316,0.20695469049703102,0.24203821656050956,0.34492375483544535,0.2564102564102564,0.37346342383199965,0.2994011976047904,0.3929484419043025,0.33112582781456956,0.18599375140727148,0.08908761125406,0.04802468706885715,0.07471557140431317,0.0285396689965543,0.01948501807230285
7,2682,706,5.704697986577181,7.507082152974505,0.24617696304210612,0.23728813559322035,0.195271634436767,0.25165562913907286,0.1812470300960254,0.2857142857142857,0.22008248817416012,0.2589928057553957,-0.026094474867946,0.021704670162175338,0.024810853737393113,0.007337176616322827,-0.014024604340741598,0.03883545807813471
8,2723,665,6.022769004774147,6.315789473684211,0.14610700853410422,0.208955223880597,0.18477987880602717,0.1935483870967742,0.16082607838355986,0.2543352601156069,0.20853736744332146,0.25668449197860965,0.06243035890921725,0.047729268098012645,0.023757488637294294,0.06313610488183546,-0.02395380042246731,0.0477112890597616
9,2813,575,6.1500177746178455,5.739130434782608,0.17805899248626855,0.21311475409836064,0.3093791942630244,0.2242152466367713,0.3342447718161996,0.26136363636363635,0.3827936072203916,0.26666666666666666,0.20473461473412302,0.05355191256830602,0.07341441295736717,0.042451420029895354,0.0248655775531752,0.04854883540419197
10,2750,638,5.818181818181818,7.210031347962382,0.30877957915918064,0.24858757062146894,0.33867164940654865,0.32941176470588235,0.33053845948712196,0.32558139534883723,0.3244489378888264,0.29694323144104806,0.015669358729645755,0.04835566081957912,-0.014222711517722253,-0.03246853326483429,-0.008133189919426687,-0.006089521598295566
11,2592,796,5.7484567901234565,7.160804020100503,0.1517562456661622,0.1927710843373494,0.17084468468337022,0.26436781609195403,0.14625689048122809,0.17647058823529413,0.2981991331271117,0.3240223463687151,0.14644288746094952,0.13125126203136567,0.1273544484437415,0.05965453027676104,-0.024587794202142133,0.15194224264588363
12,2775,613,5.837837837837838,7.177814029363784,0.2818585721443169,0.23574144486692014,0.3185299132136518,0.2631578947368421,0.32720957037809945,0.28272251308900526,0.33607772051174883,0.29743589743589743,0.05421914836743191,0.06169445256897729,0.017547807298097018,0.03427800269905534,0.00867965716444763,0.008868150133649388
13,2758,630,6.018854242204496,6.349206349206349,0.19692064621685287,0.19795221843003413,0.1611493515684102,0.2081447963800905,0.17064259670000556,0.21455938697318008,0.20887312107165665,0.28125,0.011952474854803774,0.08329778156996587,0.047723769503246444,0.07310520361990949,0.009493245131595357,0.03823052437165109
14,2713,675,6.266126059712496,5.333333333333334,0.16374127652850945,0.1717171717171717,0.21696922818697817,0.21476510067114093,0.19878229940450132,0.23809523809523808,0.19514008750821576,0.24817518248175183,0.031398810979706315,0.07645801076458011,-0.021829140678762404,0.03341008181061089,-0.018186928782476852,-0.003642211896285552
15,2731,657,6.371292566825339,4.87062404870624,0.12887690024883408,0.174496644295302,0.1561087023118504,0.1711229946524064,0.156089311204197,0.20430107526881722,0.22377375459290777,0.2391304347826087,0.09489685434407369,0.06463379048730669,0.06766505228105738,0.0680074401302023,-1.939110765339369e-05,0.06768444338871077
16,2710,678,6.4206642066420665,4.71976401179941,0.17048880963661003,0.2138364779874214,0.19644228086143178,0.2436548223350254,0.24509270067124447,0.2981366459627329,0.2717916633147649,0.24858757062146894,0.10130285367815486,0.03475109263404755,0.07534938245333311,0.00493274828644355,0.04865041980981269,0.026698962643520424
17,2702,686,5.884529977794227,6.851311953352769,0.2150591641025202,0.21940928270042195,0.2124640587882611,0.2463768115942029,0.20161014899996116,0.2926829268292683,0.28106319548760916,0.26666666666666666,0.06600403138508895,0.04725738396624471,0.06859913669934806,0.020289855072463753,-0.010853909788299948,0.079453046487648
18,2677,711,6.462457975345536,4.641350210970464,0.2244121269286624,0.14883720930232558,0.23628588177913007,0.21176470588235294,0.2450637430677223,0.24338624338624337,0.31315135492439056,0.2183406113537118,0.08873922799572817,0.06950340205138622,0.07686547314526049,0.006575905471358862,0.008777861288592231,0.06808761185666826
19,2700,688,6.444444444444445,4.651162790697675,0.18577719613617866,0.18,0.17588072480420325,0.1875,0.2119762869272695,0.2085889570552147,0.21262592158525473,0.18181818181818182,0.026848725449076072,0.0018181818181818299,0.03674519678105148,-0.005681818181818177,0.03609556212306625,0.0006496346579852319
20,2637,751,6.370875995449373,5.0599201065246335,0.27437594794943454,0.19883040935672514,0.36804567853728615,0.24267782426778242,0.3134522962142312,0.25,0.45911493299237655,0.3170731707317073,0.184738985042942,0.11824276137498219,0.0910692544550904,0.0743953464639249,-0.05459338232305494,0.14566263677814534
21,2758,630,5.8013052936910805,7.301587301587302,0.19200984956542821,0.1803921568627451,0.234572513118956,0.26595744680851063,0.26560520402446086,0.29523809523809524,0.33151184185113763,0.32,0.13950199228570942,0.1396078431372549,0.09693932873218164,0.05404255319148937,0.031032690905504867,0.06590663782667677
22,2701,687,5.960755275823769,6.550218340611353,0.17665643572469422,0.20625,0.18157437980334687,0.19148936170212766,0.1878612482258597,0.21428571428571427,0.19970359590731593,0.23478260869565218,0.023047160182621707,0.02853260869565219,0.01812921610396906,0.04329324699352452,0.006286868422512831,0.011842347681456228
23,2809,579,6.123175507297971,5.872193436960276,0.15443067806316216,0.1810344827586207,0.3026679921430818,0.2571428571428571,0.3640278701028407,0.21052631578947367,0.3390637815702009,0.24630541871921183,0.18463310350703874,0.06527093596059114,0.036395789427119074,-0.01083743842364529,0.06135987795975889,-0.024964088532639817
24,2800,588,6.0,6.462585034013606,0.26122475065213435,0.2033898305084746,0.18844338824529985,0.2523364485981308,0.21473178320044353,0.22535211267605634,0.23504395512102297,0.2413793103448276,-0.026180795531111384,0.03798947983635301,0.046600566875723115,-0.010957138253303217,0.02628839495514368,0.020312171920579436
25,2652,736,6.070889894419306,6.114130434782608,0.18995093296292803,0.1619718309859155,0.2330685243470354,0.24742268041237114,0.2600921696718755,0.26181818181818184,0.25706413770882025,0.2265625,0.06711320474589222,0.0645906690140845,0.02399561336178485,-0.020860180412371143,0.027023645324840084,-0.0030280319630552333
26,2676,712,6.427503736920777,4.775280898876404,0.2860085626796273,0.18181818181818182,0.30257930411087774,0.22900763358778625,0.3076259423935325,0.23931623931623933,0.35580786352419047,0.25925925925925924,0.06979930084456315,0.07744107744107742,0.053228559413312726,0.030251625671472993,0.005046638282654781,0.048181921130657945
27,2769,619,6.211628746840015,5.492730210016155,0.2754162875590563,0.14468085106382977,0.23316339866032212,0.20512820512820512,0.3237427395744868,0.2184873949579832,0.31549048105793503,0.31746031746031744,0.04007419349887875,0.17277946639648767,0.08232708239761291,0.11233211233211232,0.09057934091416467,-0.008252258516551758
28,2781,607,6.076950737144912,6.095551894563426,0.2122633746886047,0.2345679012345679,0.2812820579078159,0.29069767441860467,0.21091710487021692,0.24615384615384617,0.3154443030223587,0.26666666666666666,0.103180928333754,0.032098765432098775,0.0341622451145428,-0.024031007751938005,-0.07036495303759899,0.10452719815214179
29,2652,736,5.957767722473605,6.521739130434782,0.1578354072146933,0.15753424657534246,0.20160258595079694,0.23868312757201646,0.18720957072155606,0.18803418803418803,0.15240339492655752,0.19491525423728814,-0.005432012288135779,0.03738100766194569,-0.04919919102423942,-0.04376787333472831,-0.014393015229240885,-0.034806175794998534
30,2728,660,6.121700879765396,5.909090909090909,0.11522009260702336,0.17721518987341772,0.12579047922713793,0.16243654822335024,0.14611031487126505,0.2559241706161137,0.15424514045732757,0.18543046357615894,0.03902504785030421,0.008215273702741221,0.028454661230189637,0.022993915352808703,0.02031983564412712,0.008134825586062516
31,2762,626,6.2997827661115124,5.111821086261981,0.31580831247027363,0.15849056603773584,0.25601600455627155,0.2230769230769231,0.2604728881071417,0.19858156028368795,0.3489808903840562,0.26291079812206575,0.033172577913782586,0.1044202320843299,0.09296488582778467,0.03983387504514266,0.00445688355087015,0.08850800227691452
32,2754,634,6.245461147421931,5.3627760252365935,0.123121522424399,0.1694915254237288,0.24896926008809497,0.19753086419753085,0.31458477603353335,0.23880597014925373,0.22900553931234377,0.30158730158730157,0.10588401688794477,0.13209577616357276,-0.019963720775751204,0.10405643738977072,0.06561551594543838,-0.08557923672118958
33,2742,646,6.272793581327499,5.263157894736842,0.20674017558537905,0.1459227467811159,0.2509899230184544,0.21052631578947367,0.25614644759714456,0.20168067226890757,0.2277603683818888,0.2155688622754491,0.02102019279650974,0.06964611549433322,-0.02322955463656562,0.005042546485975435,0.005156524578690147,-0.028386079215255766
34,2753,635,5.99346167816927,6.456692913385827,0.28974864104681186,0.21818181818181817,0.2314902052701886,0.25225225225225223,0.2027141753881189,0.22924901185770752,0.3651545856663117,0.25471698113207547,0.07540594461949984,0.0365351629502573,0.1336643803961231,0.0024647288798232414,-0.028776029882069704,0.1624404102781928
35,2774,614,6.164383561643835,5.700325732899023,0.28072260222745554,0.17391304347826086,0.18425220595094474,0.20465116279069767,0.14984337762917602,0.23391812865497075,0.21528419155526504,0.208955223880597,-0.0654384106721905,0.03504218040233614,0.0310319856043203,0.004304061089899336,-0.034408828321768725,0.06544081392608903
36,2737,651,6.138107416879795,5.837173579109063,0.14647717767117407,0.2073170731707317,0.2378733571850531,0.2510822510822511,0.2936913439276265,0.2857142857142857,0.2891182256334043,0.3442622950819672,0.1426410479622302,0.1369452219112355,0.05124486844835119,0.09318004399971613,0.05581798674257343,-0.004573118294222245
