split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.921840217660154,12.511584800741426,0.4950238800530704,0.47368421052631576,0.5045563076594175,0.4688279301745636,0.20344445258684804,0.2536764705882353,0.29157942746622234,0.22000773993808048,-0.009532427606347094,0.0048562803517521735
2,4151,971,12.165743194410986,11.53450051493306,0.5013983103284867,0.4127906976744186,0.4901151238683324,0.43312101910828027,0.2336542693558008,0.2467289719626168,0.2677440409726859,0.1660617257118018,0.011283186460154304,-0.020330321433861653
3,4096,1026,11.62109375,13.742690058479532,0.4618227457678121,0.4217687074829932,0.4827290272884511,0.4155251141552511,0.19851086679528945,0.21768707482993196,0.2633118789725227,0.20408163265306126,-0.020906281520638947,0.006243593327742103
4,4131,991,11.280561607358992,15.237134207870836,0.4658193707764593,0.4908256880733945,0.50848281488259,0.4838012958963283,0.20737162769454004,0.291970802919708,0.25844774308191926,0.1988548851536865,-0.042663444106130655,0.0070243921770661855
5,4069,1053,12.06684689112804,11.965811965811966,0.4752499685415542,0.4195804195804196,0.46708633280884865,0.41148325358851673,0.16301069523769396,0.19230769230769232,0.31223927330386025,0.22727272727272727,0.008163635732705565,0.008097165991902855
6,4124,998,11.784675072744907,13.126252505010019,0.412488630306907,0.38071065989847713,0.4114047214639166,0.389873417721519,0.221428943073671,0.2126126126126126,0.19105968723323602,0.16809804728586453,0.001083908842990422,-0.009162757823041878
7,4121,1001,12.78815821402572,8.991008991008991,0.43128998631867094,0.3573487031700288,0.4571586720036951,0.35398230088495575,0.22080241584853638,0.2058252427184466,0.21048757047013456,0.15152346045158221,-0.02586868568502415,0.003366402285073067
8,3979,1143,11.686353355114349,13.298337707786526,0.3999347344955196,0.4351648351648352,0.38046380575935884,0.42035398230088494,0.1956177090478004,0.24251968503937008,0.20431702544771918,0.1926451501254651,0.019470928736160742,0.01481085286395023
9,4102,1020,13.066796684544125,7.941176470588235,0.4327421112607353,0.3838383838383838,0.4412055809082849,0.37942122186495175,0.18374467764187774,0.21033210332103322,0.24899743361885757,0.1735062805173506,-0.00846346964754957,0.00441716197343206
10,4073,1049,11.686717407316474,13.44137273593899,0.5267972368837779,0.47804878048780486,0.5113778228882049,0.4804177545691906,0.22962887569334206,0.24812030075187969,0.2971683611904358,0.22992847973592517,0.015419413995573006,-0.002368974081385755
11,4091,1031,13.321926179418236,6.9835111542192045,0.3925122940029562,0.34055727554179566,0.40860753910150766,0.35443037974683544,0.15197158835096808,0.15560640732265446,0.2405407056519881,0.1849508682191412,-0.01609524509855148,-0.013873104205039788
12,4141,981,11.808741849794735,13.047910295616719,0.5250359433003128,0.4682080924855491,0.5545174099203571,0.47953216374269003,0.21921374575442082,0.2792321116928447,0.30582219754589196,0.18897598079270445,-0.02948146662004436,-0.01132407125714091
13,4094,1028,11.553492916463117,14.007782101167315,0.5357641825144074,0.456,0.557440286051284,0.452755905511811,0.2423168229039831,0.25542168674698795,0.2934473596104243,0.20057831325301206,-0.021676103536876656,0.00324409448818902
14,4017,1105,11.949215832710978,12.39819004524887,0.5227554092921455,0.45365853658536587,0.5406685160675979,0.46616541353383456,0.20873525246074867,0.2480916030534351,0.31402015683139683,0.20556693353193076,-0.017913106775452436,-0.012506876948468693
15,4138,984,12.228129531174481,11.28048780487805,0.46768963703206246,0.42133333333333334,0.4607937939073756,0.38349514563106796,0.2299580353994108,0.225140712945591,0.23773160163265167,0.19619262038774235,0.006895843124686829,0.03783818770226538
