model,family,n_splits,pairwise_mean,pairwise_std,hypergraph_mean,hypergraph_std,hb_graph_mean,hb_graph_std,H1_mean_diff,H1_dz,H1_wins,H1_losses,H1_p,H2_mean_diff,H2_dz,H2_wins,H2_losses,H2_p,total_mean_diff,total_dz,total_wins,total_losses,total_p
TabPFN,Amortised,50,0.29937467555999997,0.08096888449167958,0.40302192696000005,0.10463908353828877,0.4370522039200001,0.11124057011551894,0.10364725140000003,1.3543724164424493,48,2,1.1333156635373598e-12,0.03403027696000001,0.6852613344282944,41,9,2.8070500466270687e-06,0.13767752836,1.3235248296320916,47,3,1.8541612689659814e-11
RandomForest,Bagged trees,50,0.28261566367999996,0.07306039100531324,0.35240058962,0.08583126475072105,0.38718478406,0.09542987673369083,0.06978492593999999,1.249129427279203,45,5,2.104926011270436e-09,0.03478419443999999,0.8439493146644372,39,11,4.5107450535653015e-05,0.10456912038,1.4895743500550185,47,3,1.8541612689659814e-11
XGBoost,Boosted trees,50,0.28128485261999997,0.078651568945713,0.36789009062,0.09652291624554889,0.37934169836,0.10346818514685666,0.086605238,1.1737750395699762,46,4,2.2308910274659866e-10,0.011451607740000003,0.26841094922927605,34,16,0.007673338916315053,0.09805684574,1.1144792914418975,46,4,2.2308910274659866e-10
LogisticRegression,Linear,50,0.15382315618,0.03497083455696544,0.20787686628,0.04416122065316621,0.22205791664000002,0.047536689970560764,0.054053710100000006,1.5205543103684014,46,4,2.2308910274659866e-10,0.014181050359999996,0.5482916044493511,37,13,0.0004681114554259125,0.06823476046,1.7499002309047682,48,2,1.1333156635373598e-12
