feature,mean,std,median,min,max,n_splits,rank
protein_MedComplexNodes,0.059903776711665024,0.027638153125318927,0.05855954407779729,0.007525131929280021,0.11257005507305148,15,1
protein_MedianUniqueRatio,0.05227386078514933,0.02988111870713978,0.04479040082507198,-0.0031586838710191078,0.10474265429262042,15,2
base_Degree,0.03452368530246561,0.019291700670490037,0.03527541954101195,-0.001267500958035006,0.08396122756153171,15,3
base_TriangleCount,0.02399596720247437,0.015434622465585532,0.023986605194667564,-0.0021114183555081103,0.054102867518598476,15,4
protein_RangeUniqueRatio,0.01024944146723735,0.009224563114102313,0.013027849532516362,-0.0032611827200233036,0.02383268884210398,15,5
protein_RangeComplexNodes,0.008281166669206497,0.009607918596650278,0.00846842415456281,-0.009064731977885354,0.02277129522493465,15,6
base_LocalClustCoeff,0.006462060750870148,0.004354628521306878,0.00733698274157773,-0.0023746744099682193,0.016144724933063466,15,7
base_AvgNeighbourDegree,0.0031688242941009287,0.02369605395829061,0.0030767888112992582,-0.04418569412259895,0.047364002026545164,15,8
stoich_AvgNeighbourDegreeStoich,-0.0004545353527321209,0.002664572983092408,-0.00017726942510298827,-0.006546571793405181,0.003710335176758045,15,9
base_UniquePartners,-0.0006468032541848328,0.019003004757594335,-0.0021347068649508194,-0.05037284464607679,0.02756180444187482,15,10
stoich_WeightedTriangles,-0.0006928041452156013,0.0024316250066723742,0.0007237782629213541,-0.006087630723076665,0.0014835095856277514,15,11
stoich_MedianRatio,-0.0016872526144213326,0.02928628952239389,-0.00173506550621893,-0.05094616344091556,0.05240702425983505,15,12
stoich_MedComplexSize,-0.004071977343559718,0.024217324177574433,-0.0073413223952519925,-0.04712641981327144,0.042584098871795824,15,13
