split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2773,615,6.599350883519654,3.7398373983739837,0.28972609836901986,0.22556390977443608,0.24051944747976592,0.18848167539267016,0.2685272107757786,0.143646408839779,0.021198887593241234,0.08191750093465708,0.04920665088925394,0.037082234381765916
2,2741,647,6.129149945275447,5.873261205564142,0.31121375324044487,0.3,0.2598751065292553,0.21145374449339208,0.22070915489343498,0.21052631578947367,0.09050459834700988,0.08947368421052632,0.051338646711189595,0.08854625550660791
3,2689,699,5.838601710673113,7.0100143061516444,0.2477085936828314,0.2608695652173913,0.2184356009503954,0.25274725274725274,0.1564632491962519,0.19672131147540983,0.0912453444865795,0.06414825374198146,0.029272992732436,0.00812231247013856
4,2714,674,6.890198968312454,2.8189910979228485,0.25532680048018774,0.17857142857142858,0.2468452411186132,0.1925925925925926,0.21020023052467002,0.15950920245398773,0.045126569955517726,0.01906222611744085,0.008481559361574548,-0.014021164021164018
5,2685,703,5.921787709497207,6.685633001422476,0.23227934215274576,0.22413793103448276,0.18458960220539639,0.23300970873786409,0.21283193891122354,0.1917808219178082,0.01944740324152222,0.032357109116674554,0.047689739947349374,-0.008871777703381323
6,2761,627,6.302064469395146,5.103668261562999,0.27026139234958846,0.2677165354330709,0.28956293163169405,0.21164021164021163,0.2631735381357516,0.1797752808988764,0.007087854213836842,0.08794125453419449,-0.019301539282105595,0.05607632379285926
7,2793,595,6.265664160401002,5.2100840336134455,0.24164711741498485,0.27586206896551724,0.2653382492875331,0.24285714285714285,0.18518204242274952,0.15384615384615385,0.056465074992235326,0.12201591511936338,-0.023691131872548232,0.03300492610837438
8,2787,601,6.3150340868317185,4.9916805324459235,0.2933291352018187,0.25806451612903225,0.1968029289206185,0.25,0.32659154716600514,0.16666666666666666,-0.033262411964186445,0.0913978494623656,0.0965262062812002,0.008064516129032251
9,2761,627,6.193408185440058,5.582137161084529,0.2581560289838423,0.2717391304347826,0.2704704543777104,0.25,0.17580709419951235,0.17194570135746606,0.08234893478432997,0.09979342907731653,-0.012314425393868067,0.021739130434782594
10,2759,629,6.342877854295034,4.92845786963434,0.3138777239779198,0.3013698630136986,0.26620847903607187,0.22058823529411764,0.16034787954526375,0.21487603305785125,0.15352984443265605,0.08649382995584737,0.04766924494184793,0.08078162771958097
11,2808,580,5.982905982905983,6.551724137931035,0.2916122213605193,0.2732919254658385,0.2622065420650811,0.242152466367713,0.26914687167855517,0.25471698113207547,0.02246534968196412,0.018574944333763055,0.029405679295438192,0.031139459098125516
12,2721,667,6.357956633590592,4.94752623688156,0.13628557447367812,0.1807909604519774,0.17650506785515035,0.21935483870967742,0.1840298897131483,0.19047619047619047,-0.047744315239470175,-0.009685230024213065,-0.04021949338147224,-0.038563878257700024
13,2694,694,5.976243504083148,6.484149855907781,0.32043429083278185,0.2513089005235602,0.292487720496442,0.24175824175824176,0.20544330603808547,0.19943019943019943,0.11499098479469638,0.05187870109336076,0.02794657033633985,0.009550658765318437
14,2688,700,6.547619047619048,4.285714285714286,0.13151577410852078,0.1917808219178082,0.13003152591715433,0.15920398009950248,0.1263685534742394,0.128,0.005147220634281385,0.0637808219178082,0.001484248191366444,0.032576841818305724
15,2759,629,6.306632837984777,5.087440381558029,0.2596312515802401,0.2978723404255319,0.15939679929184758,0.22598870056497175,0.17206487083789254,0.1340782122905028,0.08756638074234754,0.1637941281350291,0.1002344522883925,0.07188363986056015
