split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2654,651,23.247927656367747,19.969278033794165,0.47212148470277937,0.47580645161290325,0.4406202229068761,0.4672897196261682,0.37828440414456116,0.41194029850746267,0.09383708055821821,0.06386615310544058,0.03150126179590329,0.008516731986735027
2,2695,610,22.189239332096474,24.42622950819672,0.5605618132755135,0.5517241379310345,0.5210697816397768,0.5488126649076517,0.49814964083446084,0.49595687331536387,0.06241217244105263,0.05576726461567061,0.03949203163573667,0.0029114730233827935
3,2614,691,22.5707727620505,22.720694645441387,0.5806591170544506,0.5558194774346793,0.5618631844751532,0.548926014319809,0.5354801577358302,0.5573770491803278,0.04517895931862037,-0.0015575717456485227,0.01879593257929746,0.0068934631148702685
4,2743,562,23.076923076923077,20.284697508896798,0.4316450816373253,0.4253731343283582,0.44449533066533675,0.461038961038961,0.4485474559125206,0.48068669527896996,-0.01690237427519531,-0.05531356095061174,-0.012850249028011462,-0.03566582671060281
5,2549,756,23.264025107885445,20.37037037037037,0.4815269960465344,0.4964200477326969,0.4607052195747879,0.49074074074074076,0.424948876598831,0.44751381215469616,0.05657811944770336,0.04890623557800072,0.02082177647174649,0.005679306991956123
6,2640,665,23.40909090909091,19.398496240601503,0.4641842231402488,0.4318181818181818,0.44035071449419577,0.44329896907216493,0.3356060131631381,0.4057142857142857,0.12857820997711072,0.02610389610389613,0.023833508646053048,-0.011480787253983105
7,2680,625,22.01492537313433,25.119999999999997,0.525211360357153,0.5265700483091788,0.5800603109714976,0.5176470588235295,0.5454586995187226,0.47191011235955055,-0.020247339161569622,0.0546599359496282,-0.05484895061434458,0.00892298948564929
8,2665,640,23.452157598499063,19.0625,0.3546395446945292,0.4115755627009646,0.3471784432100806,0.4084084084084084,0.27380138106189406,0.2901960784313726,0.08083816363263513,0.12137948426959205,0.007461101484448562,0.003167154292556207
9,2651,654,22.40663900414938,23.394495412844037,0.4941546286337808,0.5012165450121655,0.47769734055915825,0.4951923076923077,0.34298108890944834,0.45478036175710596,0.15117353972433245,0.04643618325505955,0.016457288074622545,0.006024237319857795
10,2635,670,22.39089184060721,23.432835820895523,0.5475623646940746,0.4918793503480278,0.5254316817288105,0.5077951002227171,0.4495025310468135,0.5,0.09805983364726112,-0.008120649651972178,0.022130682965264104,-0.0159157498746893
11,2668,637,21.81409295352324,25.902668759811615,0.5330498565298243,0.5255102040816326,0.5187198100803444,0.5379310344827586,0.44101053403829243,0.4619883040935672,0.09203932249153185,0.0635218999880654,0.014330046449479883,-0.01242083040112596
12,2666,639,22.31807951987997,23.78716744913928,0.5263689841220185,0.5275779376498801,0.4598853498421461,0.5285714285714286,0.4524019754413062,0.4622425629290618,0.07396700868071227,0.06533537472081835,0.06648363427987242,-0.0009934909215484344
13,2619,686,23.444062619320352,19.387755102040817,0.5348252012810888,0.478494623655914,0.5133583651812758,0.47540983606557374,0.41845831208525747,0.42744063324538256,0.11636688919583132,0.051053990410531436,0.021466836099813036,0.0030847875903402544
14,2650,655,23.28301886792453,19.84732824427481,0.3276801149017615,0.33217993079584773,0.34209361356967755,0.3893333333333333,0.36866100457138484,0.33773087071240104,-0.04098088966962332,-0.00555093991655331,-0.014413498667916025,-0.057153402537485576
15,2695,610,23.116883116883116,20.327868852459016,0.5884381824519553,0.5131195335276968,0.5319881802008946,0.5014925373134328,0.5106948882052833,0.4838709677419355,0.07774329424667203,0.029248565785761294,0.05645000225106078,0.011626996214263996
