split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,4166,966,11.71387421987518,10.766045548654244,0.409429528893148,0.4258064516129032,0.1877684630021685,0.21353383458646616,0.22166106589097948,0.21227261702643704
2,4163,969,11.289935142925774,12.59029927760578,0.4767223160632038,0.38875878220140514,0.19871999660586454,0.22788605697151423,0.2780023194573393,0.1608727252298909
3,4099,1033,11.441815076848012,11.907066795740562,0.371606368613033,0.3741339491916859,0.15232206315656774,0.21301775147928995,0.21928430545646524,0.16111619771239596
4,4143,989,11.706492879555878,10.819009100101113,0.35595517181884045,0.4,0.14462772222393427,0.21356421356421357,0.21132744959490618,0.18643578643578645
5,4180,952,11.602870813397129,11.239495798319329,0.3432015139619425,0.36046511627906974,0.14255637851494168,0.21298701298701297,0.2006451354470008,0.14747810329205677
6,4134,998,11.344944363812289,12.324649298597194,0.4608079829042199,0.4520884520884521,0.14914405757267582,0.2123076923076923,0.3116639253315441,0.2397807597807598
7,4011,1121,11.518324607329843,11.59678858162355,0.42493650903985114,0.4020618556701031,0.1442485512960226,0.21962616822429906,0.28068795774382854,0.18243568744580405
8,4228,904,11.258278145695364,12.831858407079647,0.4031031134554364,0.39325842696629215,0.18955661946318647,0.24834874504623514,0.21354649399224995,0.14490968192005702
9,4142,990,11.22646064703042,12.828282828282827,0.36400027985281114,0.35714285714285715,0.1559205343076905,0.20802919708029197,0.20807974554512063,0.14911366006256518
10,4140,992,11.76328502415459,10.58467741935484,0.4592173094210901,0.3965014577259475,0.14967413820605371,0.2222222222222222,0.3095431712150364,0.17427923550372532
11,4129,1003,11.213368854444175,12.861415752741776,0.37913639230987284,0.38461538461538464,0.14797124515919902,0.24226110363391656,0.23116514715067382,0.14235428098146807
12,4106,1026,11.203117389186556,12.865497076023392,0.4569834381533776,0.36678200692041524,0.16181140239096098,0.2028985507246377,0.29517203576241663,0.16388345619577754
13,4222,910,11.819043107531975,10.219780219780219,0.45799658842794344,0.3525835866261398,0.1298950504079916,0.17028380634390652,0.32810153801995184,0.1822997802822333
14,4118,1014,11.874696454589607,10.157790927021697,0.4650896058292487,0.3644859813084112,0.13750132627869865,0.1811722912966252,0.32758827955055003,0.183313690011786
15,4173,959,11.622334052240594,11.157455683003128,0.3906501147295433,0.39628482972136225,0.1655042699351097,0.22624434389140272,0.2251458447944336,0.17004048582995954
