feature,mean,std,median,min,max,n_splits,rank
stoich_MedianRatio,0.0746894133782955,0.026995705192102176,0.08568795888247105,0.005117888060633206,0.09930798059098378,15,1
base_Degree,0.05216025881313236,0.023945970872204177,0.059658533634614944,0.004123503315083066,0.08308265092839115,15,2
stoich_MedComplexSize,0.048636391937671254,0.02670358809835438,0.05281304170906507,-0.01646521933721881,0.08484094938419681,15,3
stoich_RangeComplexSize,0.03886850662731074,0.02752662068838833,0.039955482022379585,-0.0219173796368897,0.07737157240954226,15,4
protein_MedComplexNodes,0.0343195090654024,0.020593335847400036,0.038832819455198196,0.006189024373884727,0.05928254305373617,15,5
protein_MedianUniqueRatio,0.034277447019921796,0.023350841527091222,0.04452768500616287,-0.009207808652233853,0.062430456645515345,15,6
stoich_RangeRatio,0.026106539343687292,0.026255072286840073,0.0199443858258605,-0.005843130069494951,0.07458873075425061,15,7
protein_RangeUniqueRatio,0.023023030921980343,0.02440972472805716,0.017303032021352346,-0.008582356073042353,0.08311531333862235,15,8
base_UniquePartners,0.022055596676334773,0.01618384385041262,0.019286397555319135,-0.002063827040243239,0.055595669551827154,15,9
protein_RangeComplexNodes,0.0015552785310305418,0.009674044715266962,-0.0027117779071871156,-0.009479916832591657,0.025063479674750394,15,10
