ComplexId,ProteinId,Stoichiometry,Evidence
CPX-2511,O00566,0,ECO:0005547
CPX-2511,O00567,0,ECO:0005547
CPX-2511,O15213,0,ECO:0005547
CPX-2511,O43818,0,ECO:0005547
CPX-2511,O75691,0,ECO:0005547
CPX-2511,P22087,0,ECO:0005547
CPX-2511,P55769,0,ECO:0005547
CPX-2511,P78316,0,ECO:0005547
CPX-2511,Q12788,0,ECO:0005547
CPX-2511,Q13601,0,ECO:0005547
CPX-2511,Q14692,0,ECO:0005547
CPX-2511,Q15061,0,ECO:0005547
CPX-2511,Q15269,0,ECO:0005547
CPX-2511,Q5QJE6,0,ECO:0005547
CPX-2511,Q8IWA0,0,ECO:0005547
CPX-2511,Q8NDD1,0,ECO:0005547
CPX-2511,Q8NEJ9,0,ECO:0005547
CPX-2511,Q8NI36,0,ECO:0005547
CPX-2511,Q8TED0,0,ECO:0005547
CPX-2511,Q92979,0,ECO:0005547
CPX-2511,Q969X6,0,ECO:0005547
CPX-2511,Q96G21,0,ECO:0005547
CPX-2511,Q9BVI4,0,ECO:0005547
CPX-2511,Q9BVJ6,0,ECO:0005547
CPX-2511,Q9H0A0,0,ECO:0005547
CPX-2511,Q9H583,0,ECO:0005547
CPX-2511,Q9H6R4,0,ECO:0005547
CPX-2511,Q9H8H0,0,ECO:0005547
CPX-2511,Q9NQZ2,0,ECO:0005547
CPX-2511,Q9NRX1,0,ECO:0005547
CPX-2511,Q9NV06,0,ECO:0005547
CPX-2511,Q9NV31,0,ECO:0005547
CPX-2511,Q9NY61,0,ECO:0005547
CPX-2511,Q9NYH9,0,ECO:0005547
CPX-2511,Q9UNX4,0,ECO:0005547
CPX-2511,Q9Y2P8,0,ECO:0005547
CPX-2511,Q9Y2X3,0,ECO:0005547
CPX-2511,Q9Y324,0,ECO:0005547
CPX-2511,Q9Y3A2,0,ECO:0005547
CPX-2511,Q9Y3A4,0,ECO:0005547
CPX-2511,Q9Y5J1,0,ECO:0005547
CPX-2512,P62877,1,ECO:0005546
CPX-2512,P63208,1,ECO:0005546
CPX-2512,Q13616,1,ECO:0005546
CPX-2512,Q9UKA2,1,ECO:0005546
CPX-2513,Q7L523,1,ECO:0000353
CPX-2513,Q9NQL2,1,ECO:0000353
CPX-2514,Q5VZM2,1,ECO:0000353
CPX-2514,Q9HB90,1,ECO:0000353
CPX-2515,P50539,0,ECO:0000353
CPX-2515,P61244,0,ECO:0000353
CPX-2516,P62877,1,ECO:0005546
CPX-2516,P63208,1,ECO:0005546
CPX-2516,Q13616,1,ECO:0005546
CPX-2516,Q8N531,1,ECO:0005546
CPX-2517,P61244,0,ECO:0005546
CPX-2517,Q9BW11,0,ECO:0005546
CPX-2518,Q99583,0,ECO:0000353
CPX-2519,Q05195,0,ECO:0005547
CPX-2519,Q9UH92,0,ECO:0005547
CPX-2520,Q14582,0,ECO:0005547
CPX-2520,Q9UH92,0,ECO:0005547
CPX-2521,Q99583,0,ECO:0005547
CPX-2521,Q9UH92,0,ECO:0005547
CPX-2522,A5YKK6,0,ECO:0005547
CPX-2522,O75175,0,ECO:0005547
CPX-2522,O95628,0,ECO:0005547
CPX-2522,Q92600,0,ECO:0005547
CPX-2522,Q96LI5,0,ECO:0005547
CPX-2522,Q9C0C2,0,ECO:0005547
CPX-2522,Q9H9A5,0,ECO:0005547
CPX-2522,Q9NZN8,0,ECO:0005547
CPX-2522,Q9UIV1,0,ECO:0005547
CPX-2522,Q9UKZ1,0,ECO:0005547
CPX-2524,O60603,1,ECO:0000353
CPX-2524,Q9BXR5,1,ECO:0000353
CPX-2525,Q9HAP2,0,ECO:0005547
CPX-2525,Q9UH92,0,ECO:0005547
CPX-2526,Q9BVW5,0,ECO:0000353
CPX-2526,Q9UNS1,0,ECO:0000353
CPX-2530,Q9NP71,0,ECO:0005547
CPX-2530,Q9UH92,0,ECO:0005547
CPX-2531,Q2MV58,0,ECO:0005547
CPX-2531,Q5HYA8,0,ECO:0005547
CPX-2531,Q6NUS6,0,ECO:0005547
CPX-2531,Q6UX40,0,ECO:0005547
CPX-2531,Q86X19,0,ECO:0005547
CPX-2531,Q8N157,0,ECO:0005547
CPX-2531,Q96GX1,0,ECO:0005547
CPX-2531,Q96Q45,0,ECO:0005547
CPX-2531,Q9BPU9,0,ECO:0005547
CPX-2531,Q9H6L2,0,ECO:0005547
CPX-2531,Q9NXB0,0,ECO:0005547
CPX-2531,Q9P0N5,0,ECO:0005547
CPX-2531,Q9P2K1,0,ECO:0005547
CPX-2531,Q9UPM9,0,ECO:0005547
CPX-2535,A5YKK6,0,ECO:0005547
CPX-2535,O75175,0,ECO:0005547
CPX-2535,O95628,0,ECO:0005547
CPX-2535,Q92600,0,ECO:0005547
CPX-2535,Q96LI5,0,ECO:0005547
CPX-2535,Q9C0C2,0,ECO:0005547
CPX-2535,Q9H9A5,0,ECO:0005547
CPX-2535,Q9NZN8,0,ECO:0005547
CPX-2535,Q9UFF9,0,ECO:0005547
CPX-2535,Q9UKZ1,0,ECO:0005547
CPX-2536,O15078,0,ECO:0000353
CPX-2536,Q15051,0,ECO:0000353
CPX-2537,O94901,6,ECO:0000353
CPX-2537,Q8N6L0,6,ECO:0000353
CPX-2538,P62877,1,ECO:0005546
CPX-2538,P63208,1,ECO:0005546
CPX-2538,Q13616,0,ECO:0005546
CPX-2538,Q9Y2K7,1,ECO:0005546
CPX-2539,O43719,0,ECO:0005547
CPX-2539,O75533,0,ECO:0005547
CPX-2539,P08579,0,ECO:0005547
CPX-2539,P09661,0,ECO:0005547
CPX-2539,P14678,1,ECO:0005547
CPX-2539,P62304,1,ECO:0005547
CPX-2539,P62306,1,ECO:0005547
CPX-2539,P62308,1,ECO:0005547
CPX-2539,P62314,1,ECO:0005547
CPX-2539,P62316,1,ECO:0005547
CPX-2539,P62318,1,ECO:0005547
CPX-2539,Q12874,0,ECO:0005547
CPX-2539,Q13435,0,ECO:0005547
CPX-2539,Q15393,0,ECO:0005547
CPX-2539,Q15427,0,ECO:0005547
CPX-2539,Q15428,0,ECO:0005547
CPX-2539,Q15459,0,ECO:0005547
CPX-2539,Q7L014,0,ECO:0005547
CPX-2539,Q7RTV0,0,ECO:0005547
CPX-2539,Q8TAD8,0,ECO:0005547
CPX-2539,Q9BRD0,0,ECO:0005547
CPX-2539,Q9BWJ5,0,ECO:0005547
CPX-2539,Q9Y388,0,ECO:0005547
CPX-2539,Q9Y3B4,0,ECO:0005547
CPX-2540,O95825,2,ECO:0000353
CPX-2540,Q6ZMI0,2,ECO:0000353
CPX-2540,Q8NB37,4,ECO:0000353
CPX-2540,Q8TEA7,1,ECO:0000353
CPX-2540,Q9NQ89,1,ECO:0000353
CPX-2542,Q7L523,1,ECO:0000353
CPX-2542,Q9HB90,1,ECO:0000353
CPX-2544,P10600,2,ECO:0000353
CPX-2544,P36897,2,ECO:0000353
CPX-2544,P37173,2,ECO:0000353
CPX-2545,O00206,2,ECO:0000353
CPX-2545,Q9Y6Y9,2,ECO:0000353
CPX-2548,P12524,0,ECO:0005546
CPX-2548,P61244,0,ECO:0005546
CPX-2549,Q9H1B4,2,ECO:0005546
CPX-2549,Q9NPJ8,2,ECO:0005546
CPX-255,P02708,2,ECO:0005547
CPX-255,P11230,1,ECO:0005547
CPX-255,Q04844,1,ECO:0005547
CPX-255,Q07001,1,ECO:0005547
CPX-2550,O75461,0,ECO:0005547
CPX-2550,P61244,0,ECO:0005547
CPX-2550,Q06587,0,ECO:0005547
CPX-2550,Q14186,0,ECO:0005547
CPX-2550,Q8IWI9,0,ECO:0005547
CPX-2550,Q8IY57,0,ECO:0005547
CPX-2550,Q969R5,0,ECO:0005547
CPX-2550,Q9BYE7,0,ECO:0005547
CPX-2551,P61244,0,ECO:0005547
CPX-2551,Q8IWI9,0,ECO:0005547
CPX-2552,O75461,0,ECO:0000353
CPX-2552,Q14186,0,ECO:0000353
CPX-25521,Q4ADV7,0,ECO:0005547
CPX-25521,Q92546,0,ECO:0005547
CPX-2553,P62877,1,ECO:0005546
CPX-2553,P63208,1,ECO:0005546
CPX-2553,Q13616,1,ECO:0005546
CPX-2553,Q96ME1,1,ECO:0005546
CPX-2554,P62877,1,ECO:0005546
CPX-2554,P63208,1,ECO:0005546
CPX-2554,Q13616,1,ECO:0005546
CPX-2554,Q6PCT2,1,ECO:0005546
CPX-2555,O75461,0,ECO:0005547
CPX-2555,P61244,0,ECO:0005547
CPX-2555,Q14186,0,ECO:0005547
CPX-2555,Q8IWI9,0,ECO:0005547
CPX-2555,Q8N488,0,ECO:0005547
CPX-2555,Q969R5,0,ECO:0005547
CPX-2555,Q99496,0,ECO:0005547
CPX-2555,Q9BYE7,0,ECO:0005547
CPX-2556,P04908,2,ECO:0000353
CPX-2556,P06899,2,ECO:0000353
CPX-2556,P62805,2,ECO:0000353
CPX-2556,P68431,2,ECO:0000353
CPX-2557,O75461,0,ECO:0005547
CPX-2557,P61244,0,ECO:0005547
CPX-2557,Q14186,0,ECO:0005547
CPX-2557,Q8IWI9,0,ECO:0005547
CPX-2557,Q8IY57,0,ECO:0005547
CPX-2557,Q969R5,0,ECO:0005547
CPX-2557,Q99496,0,ECO:0005547
CPX-2557,Q9BYE7,0,ECO:0005547
CPX-2558,O60814,2,ECO:0000353
CPX-2558,P04908,2,ECO:0000353
CPX-2558,P62805,2,ECO:0000353
CPX-2558,P68431,2,ECO:0000353
CPX-256,P28347,1,ECO:0000353
CPX-256,P46937,1,ECO:0000353
CPX-2564,P04908,2,ECO:0000353
CPX-2564,P06899,2,ECO:0000353
CPX-2564,P62805,2,ECO:0000353
CPX-2564,Q16695,2,ECO:0000353
CPX-2565,Q12874,0,ECO:0005547
CPX-2565,Q15428,0,ECO:0005547
CPX-2565,Q15459,0,ECO:0005547
CPX-2569,O43189,0,ECO:0005547
CPX-2569,O75530,1,ECO:0005547
CPX-2569,Q09028,1,ECO:0005547
CPX-2569,Q15022,1,ECO:0005547
CPX-2569,Q92800,1,ECO:0005547
CPX-2569,Q96JN0,0,ECO:0005547
CPX-2570,O75530,0,ECO:0005547
CPX-2570,Q15022,0,ECO:0005547
CPX-2570,Q16576,0,ECO:0005547
CPX-2570,Q5T6S3,0,ECO:0005547
CPX-2570,Q92800,0,ECO:0005547
CPX-2570,Q96JN0,0,ECO:0005547
CPX-2571,P35226,0,ECO:0005547
CPX-2571,Q8N488,0,ECO:0005547
CPX-2571,Q99496,0,ECO:0005547
CPX-25716,O14807,0,ECO:0000353
CPX-25716,P62136,0,ECO:0000353
CPX-25716,Q9UQ13,0,ECO:0000353
CPX-25717,P07333,2,ECO:0000353
CPX-25717,P09603,2,ECO:0000353
CPX-25719,O14807,0,ECO:0005546
CPX-25719,P62140,0,ECO:0005546
CPX-25719,Q9UQ13,0,ECO:0005546
CPX-2572,O95922,0,ECO:0005547
CPX-2572,Q68CL5,0,ECO:0005547
CPX-2572,Q6ZTW0,0,ECO:0005547
CPX-2572,Q8IUZ0,0,ECO:0005547
CPX-2572,Q9BSH3,0,ECO:0005547
CPX-25720,O14807,0,ECO:0000353
CPX-25720,P36873,0,ECO:0000353
CPX-25720,Q9UQ13,0,ECO:0000353
CPX-25721,Q12770,0,ECO:0005547
CPX-25721,Q12772,0,ECO:0005547
CPX-25723,O00463,0,ECO:0005547
CPX-25723,P01375,3,ECO:0005547
CPX-25723,P19438,3,ECO:0005547
CPX-25723,Q12933,0,ECO:0005547
CPX-25723,Q13489,1,ECO:0005547
CPX-25723,Q13546,3,ECO:0005547
CPX-25723,Q15628,6,ECO:0005547
CPX-25727,P01375,3,ECO:0005547
CPX-25727,P20333,3,ECO:0005547
CPX-25727,Q12933,3,ECO:0005547
CPX-25727,Q13489,1,ECO:0005547
CPX-25729,O43318,0,ECO:0000353
CPX-25729,Q15750,0,ECO:0000353
CPX-25729,Q9NYJ8,0,ECO:0000353
CPX-25730,O43318,0,ECO:0000353
CPX-25730,Q15750,0,ECO:0000353
CPX-25730,Q8N5C8,0,ECO:0000353
CPX-25738,O60264,1,ECO:0005546
CPX-25738,Q9BXF3,1,ECO:0005546
CPX-25744,P29459,1,ECO:0000353
CPX-25744,Q14213,1,ECO:0000353
CPX-25745,P36956,0,ECO:0005547
CPX-25745,Q12770,0,ECO:0005547
CPX-25747,O15503,0,ECO:0005547
CPX-25747,Q12770,0,ECO:0005547
CPX-25747,Q12772,0,ECO:0005547
CPX-25748,Q12770,0,ECO:0005547
CPX-25748,Q12772,0,ECO:0005547
CPX-25748,Q9Y5U4,0,ECO:0005547
CPX-25749,P36956,0,ECO:0005547
CPX-25749,Q12770,0,ECO:0005547
CPX-25749,Q9Y5U4,0,ECO:0005547
CPX-25750,O15503,0,ECO:0005547
CPX-25750,P36956,0,ECO:0005547
CPX-25750,Q12770,0,ECO:0005547
CPX-25754,P06899,2,ECO:0000353
CPX-25754,P0C0S8,2,ECO:0000353
CPX-25754,P62805,2,ECO:0000353
CPX-25754,P68431,2,ECO:0000353
CPX-25755,P62805,2,ECO:0000353
CPX-25755,P62807,1,ECO:0000353
CPX-25755,P68431,2,ECO:0000353
CPX-25755,Q93077,1,ECO:0000353
CPX-25758,Q14141,2,ECO:0000353
CPX-25758,Q15019,2,ECO:0000353
CPX-25758,Q16181,2,ECO:0000353
CPX-25758,Q9UHD8,2,ECO:0000353
CPX-25761,Q14141,2,ECO:0005547
CPX-25761,Q15019,2,ECO:0005547
CPX-25761,Q16181,2,ECO:0005547
CPX-25761,Q9UH03,2,ECO:0005547
CPX-25762,P48995,0,ECO:0000353
CPX-25762,Q9UBN4,0,ECO:0000353
CPX-25765,P48995,0,ECO:0005546
CPX-25765,Q9UL62,0,ECO:0005546
CPX-25766,Q14141,2,ECO:0000353
CPX-25766,Q15019,2,ECO:0000353
CPX-25766,Q16181,2,ECO:0000353
CPX-25767,O15212,1,ECO:0005547
CPX-25767,O60925,1,ECO:0005547
CPX-25767,P61758,1,ECO:0005547
CPX-25767,Q99471,1,ECO:0005547
CPX-25767,Q9NUG6,1,ECO:0005547
CPX-25767,Q9UHV9,1,ECO:0005547
CPX-25775,P48995,0,ECO:0005546
CPX-25775,Q9UBN4,0,ECO:0005546
CPX-25775,Q9UL62,0,ECO:0005546
CPX-25776,Q9UL62,4,ECO:0000353
CPX-25778,Q9UBN4,4,ECO:0005546
CPX-25782,O95721,1,ECO:0000353
CPX-25782,P56962,1,ECO:0000353
CPX-25782,Q9BV40,1,ECO:0000353
CPX-25783,O95721,1,ECO:0005546
CPX-25783,P51809,1,ECO:0005546
CPX-25783,P56962,1,ECO:0005546
CPX-25786,O15498,1,ECO:0005546
CPX-25786,O95721,1,ECO:0005546
CPX-25786,P56962,1,ECO:0005546
CPX-2579,O15143,1,ECO:0000353
CPX-2579,O15144,1,ECO:0000353
CPX-2579,O15145,1,ECO:0000353
CPX-2579,O15511,1,ECO:0000353
CPX-2579,P59998,1,ECO:0000353
CPX-2579,P61158,1,ECO:0000353
CPX-2579,P61160,1,ECO:0000353
CPX-2580,O15143,1,ECO:0005546
CPX-2580,O15144,1,ECO:0005546
CPX-2580,O15145,1,ECO:0005546
CPX-2580,P59998,1,ECO:0005546
CPX-2580,P61160,1,ECO:0005546
CPX-2580,Q9BPX5,1,ECO:0005546
CPX-2580,Q9P1U1,1,ECO:0005546
CPX-2583,O15143,1,ECO:0005546
CPX-2583,O15144,1,ECO:0005546
CPX-2583,O15145,1,ECO:0005546
CPX-2583,O15511,1,ECO:0005546
CPX-2583,P59998,1,ECO:0005546
CPX-2583,P61160,1,ECO:0005546
CPX-2583,Q9P1U1,1,ECO:0005546
CPX-2586,O15144,1,ECO:0000353
CPX-2586,O15145,1,ECO:0000353
CPX-2586,O15511,1,ECO:0000353
CPX-2586,P59998,1,ECO:0000353
CPX-2586,P61158,1,ECO:0000353
CPX-2586,P61160,1,ECO:0000353
CPX-2586,Q92747,1,ECO:0000353
CPX-2587,Q13564,1,ECO:0000353
CPX-2587,Q8TBC4,1,ECO:0000353
CPX-2592,O15144,1,ECO:0000353
CPX-2592,O15145,1,ECO:0000353
CPX-2592,P59998,1,ECO:0000353
CPX-2592,P61158,1,ECO:0000353
CPX-2592,P61160,1,ECO:0000353
CPX-2592,Q92747,1,ECO:0000353
CPX-2592,Q9BPX5,1,ECO:0000353
CPX-2594,O00257,0,ECO:0005547
CPX-2594,P35227,0,ECO:0005547
CPX-2594,P78364,0,ECO:0005547
CPX-2594,Q06587,0,ECO:0005547
CPX-2598,O95503,0,ECO:0005547
CPX-2598,P35227,0,ECO:0005547
CPX-2598,Q06587,0,ECO:0005547
CPX-2598,Q8NDX5,0,ECO:0005547
CPX-2600,O95931,0,ECO:0005547
CPX-2600,P35227,0,ECO:0005547
CPX-2600,P78364,0,ECO:0005547
CPX-2600,Q06587,0,ECO:0005547
CPX-2601,O95931,0,ECO:0005547
CPX-2601,P35227,0,ECO:0005547
CPX-2601,Q06587,0,ECO:0005547
CPX-2601,Q8IXK0,0,ECO:0005547
CPX-26028,Q7L0Y3,2,ECO:0000353
CPX-26028,Q96Q11,0,ECO:0000353
CPX-26028,Q99714,4,ECO:0000353
CPX-2605,P35227,0,ECO:0005547
CPX-2605,P78364,0,ECO:0005547
CPX-2605,Q06587,0,ECO:0005547
CPX-2605,Q14781,0,ECO:0005547
CPX-2609,P35227,0,ECO:0005547
CPX-2609,Q06587,0,ECO:0005547
CPX-2609,Q14781,0,ECO:0005547
CPX-2609,Q8IXK0,0,ECO:0005547
CPX-261,O60741,4,ECO:0005544
CPX-2612,Q9H4D5,2,ECO:0000353
CPX-2612,Q9NPJ8,2,ECO:0000353
CPX-2613,O00257,0,ECO:0005547
CPX-2613,P35227,0,ECO:0005547
CPX-2613,Q06587,0,ECO:0005547
CPX-2613,Q8IXK0,0,ECO:0005547
CPX-2615,O00257,0,ECO:0005547
CPX-2615,P35227,0,ECO:0005547
CPX-2615,Q06587,0,ECO:0005547
CPX-2615,Q8NDX5,0,ECO:0005547
CPX-2616,O95503,0,ECO:0005547
CPX-2616,P35227,0,ECO:0005547
CPX-2616,P78364,0,ECO:0005547
CPX-2616,Q06587,0,ECO:0005547
CPX-2617,O95503,0,ECO:0005547
CPX-2617,P35227,0,ECO:0005547
CPX-2617,Q06587,0,ECO:0005547
CPX-2617,Q8IXK0,0,ECO:0005547
CPX-2619,O95931,0,ECO:0005547
CPX-2619,P35227,0,ECO:0005547
CPX-2619,Q06587,0,ECO:0005547
CPX-2619,Q8NDX5,0,ECO:0005547
CPX-262,P55072,6,ECO:0000353
CPX-262,Q9UNZ2,3,ECO:0000353
CPX-2621,P35227,0,ECO:0005547
CPX-2621,P78364,0,ECO:0005547
CPX-2621,Q06587,0,ECO:0005547
CPX-2621,Q9HC52,0,ECO:0005547
CPX-2622,P35227,0,ECO:0005547
CPX-2622,Q06587,0,ECO:0005547
CPX-2622,Q8IXK0,0,ECO:0005547
CPX-2622,Q9HC52,0,ECO:0005547
CPX-2623,P35227,0,ECO:0005547
CPX-2623,Q06587,0,ECO:0005547
CPX-2623,Q8NDX5,0,ECO:0005547
CPX-2623,Q9HC52,0,ECO:0005547
CPX-2624,Q8NFG4,0,ECO:0000353
CPX-2624,Q8TF40,0,ECO:0000353
CPX-2626,A5D8V7,0,ECO:0005547
CPX-2626,Q5T2S8,0,ECO:0005547
CPX-2626,Q96M63,0,ECO:0005547
CPX-2626,Q96NG3,0,ECO:0005547
CPX-2626,Q9HAE3,0,ECO:0005547
CPX-2627,P63208,1,ECO:0005547
CPX-2627,Q5H9F3,1,ECO:0005547
CPX-2627,Q8N488,0,ECO:0005547
CPX-2627,Q8NHM5,1,ECO:0005547
CPX-2627,Q99496,0,ECO:0005547
CPX-2627,Q9BSM1,1,ECO:0005547
CPX-2630,P35227,0,ECO:0005547
CPX-2630,Q06587,0,ECO:0005547
CPX-2630,Q8N488,0,ECO:0005547
CPX-2638,P35611,2,ECO:0005547
CPX-2638,P35612,2,ECO:0005547
CPX-2640,P0DP23,4,ECO:0000353
CPX-2640,P0DP24,4,ECO:0000353
CPX-2640,P0DP25,4,ECO:0000353
CPX-2640,P46020,4,ECO:0000353
CPX-2640,Q16816,4,ECO:0000353
CPX-2640,Q93100,4,ECO:0000353
CPX-2642,Q0VDF9,0,ECO:0005547
CPX-2642,Q99543,0,ECO:0005547
CPX-2643,P35611,2,ECO:0005547
CPX-2643,Q9UEY8,2,ECO:0005547
CPX-2645,Q5BKZ1,0,ECO:0005547
CPX-2645,Q8N163,0,ECO:0005547
CPX-2649,O00623,0,ECO:0005547
CPX-2649,O60683,0,ECO:0005547
CPX-2649,P28328,0,ECO:0005547
CPX-265,O14746,1,ECO:0005547
CPX-265,O60832,2,ECO:0005547
CPX-265,Q9BUR4,1,ECO:0005547
CPX-265,Q9NPE3,2,ECO:0005547
CPX-265,Q9NX24,2,ECO:0005547
CPX-265,Q9NY12,2,ECO:0005547
CPX-2652,O76094,0,ECO:0005547
CPX-2652,P09132,0,ECO:0005547
CPX-2652,P37108,0,ECO:0005547
CPX-2652,P49458,0,ECO:0005547
CPX-2652,P61011,0,ECO:0005547
CPX-2652,Q9UHB9,0,ECO:0005547
CPX-2653,Q13573,0,ECO:0000353
CPX-2653,Q8TAD8,0,ECO:0000353
CPX-2653,Q9H307,0,ECO:0000353
CPX-2653,Q9NYF8,0,ECO:0000353
CPX-2653,Q9Y2W1,0,ECO:0000353
CPX-2656,O60524,0,ECO:0005547
CPX-2656,O94822,0,ECO:0005547
CPX-2656,P55072,0,ECO:0005547
CPX-2656,Q8TAT6,0,ECO:0005547
CPX-2656,Q92890,0,ECO:0005547
CPX-2656,Q9BQ70,0,ECO:0005547
CPX-2658,P62877,1,ECO:0005546
CPX-2658,P63208,1,ECO:0005546
CPX-2658,Q13616,1,ECO:0005546
CPX-2658,Q9NXK8,1,ECO:0005546
CPX-2659,Q9UKY4,0,ECO:0000353
CPX-2659,Q9Y6A1,0,ECO:0000353
CPX-2663,O15143,1,ECO:0000353
CPX-2663,O15144,1,ECO:0000353
CPX-2663,O15145,1,ECO:0000353
CPX-2663,P59998,1,ECO:0000353
CPX-2663,P61158,1,ECO:0000353
CPX-2663,P61160,1,ECO:0000353
CPX-2663,Q9BPX5,1,ECO:0000353
CPX-2665,Q8WTX7,2,ECO:0000353
CPX-2666,P06730,1,ECO:0005547
CPX-2666,P60842,1,ECO:0005547
CPX-2666,Q04637,1,ECO:0005547
CPX-2667,A6NHX0,1,ECO:0000353
CPX-2667,Q8WTX7,1,ECO:0000353
CPX-2668,O15144,1,ECO:0005546
CPX-2668,O15145,1,ECO:0005546
CPX-2668,P59998,1,ECO:0005546
CPX-2668,P61160,1,ECO:0005546
CPX-2668,Q92747,1,ECO:0005546
CPX-2668,Q9BPX5,1,ECO:0005546
CPX-2668,Q9P1U1,1,ECO:0005546
CPX-2669,P41208,0,ECO:0000353
CPX-2669,P54727,0,ECO:0000353
CPX-2669,Q01831,0,ECO:0000353
CPX-267,Q9P1Z3,4,ECO:0000353
CPX-2672,P41208,0,ECO:0005546
CPX-2672,P54725,0,ECO:0005546
CPX-2672,Q01831,0,ECO:0005546
CPX-2674,P04632,1,ECO:0000353
CPX-2674,P17655,1,ECO:0000353
CPX-2677,Q07326,0,ECO:0005547
CPX-2677,Q5H8A4,0,ECO:0005547
CPX-2679,Q07326,0,ECO:0005547
CPX-2679,Q8TEQ8,0,ECO:0005547
CPX-2683,P62877,1,ECO:0005546
CPX-2683,P63208,1,ECO:0005546
CPX-2683,Q13616,1,ECO:0005546
CPX-2683,Q9UJT9,1,ECO:0005546
CPX-2688,Q12788,0,ECO:0005547
CPX-2688,Q15269,0,ECO:0005547
CPX-2688,Q8NI36,0,ECO:0005547
CPX-2688,Q9NYH9,0,ECO:0005547
CPX-2688,Q9UNX4,0,ECO:0005547
CPX-2688,Q9Y5J1,0,ECO:0005547
CPX-2692,O94913,0,ECO:0000353
CPX-2692,Q92989,0,ECO:0000353
CPX-2694,P33240,0,ECO:0005547
CPX-2694,Q92797,0,ECO:0005547
CPX-2694,Q9P2I0,0,ECO:0005547
CPX-2694,Q9UKF6,0,ECO:0005547
CPX-2697,Q8TBF5,0,ECO:0005547
CPX-2697,Q9H3S5,0,ECO:0005547
CPX-2698,O95639,1,ECO:0000353
CPX-2698,Q10570,1,ECO:0000353
CPX-2698,Q6UN15,2,ECO:0000353
CPX-2698,Q92797,0,ECO:0000353
CPX-2698,Q9C0J8,1,ECO:0000353
CPX-2698,Q9P2I0,1,ECO:0000353
CPX-2698,Q9UKF6,0,ECO:0000353
CPX-2699,Q15399,1,ECO:0000353
CPX-2699,Q9BXR5,1,ECO:0000353
CPX-2701,P33240,2,ECO:0000353
CPX-2701,Q05048,2,ECO:0000353
CPX-2701,Q12996,2,ECO:0000353
CPX-2703,Q05048,2,ECO:0005546
CPX-2703,Q12996,2,ECO:0005546
CPX-2703,Q9H0L4,2,ECO:0005546
CPX-2705,P14678,1,ECO:0005547
CPX-2705,P62304,1,ECO:0005547
CPX-2705,P62306,1,ECO:0005547
CPX-2705,P62308,1,ECO:0005547
CPX-2705,P62318,1,ECO:0005547
CPX-2705,P83369,1,ECO:0005547
CPX-2705,Q969L4,1,ECO:0005547
CPX-2707,Q7Z6J9,1,ECO:0000353
CPX-2707,Q8NCE0,1,ECO:0000353
CPX-2707,Q8WW01,1,ECO:0000353
CPX-2707,Q92989,1,ECO:0000353
CPX-2707,Q9BSV6,1,ECO:0000353
CPX-271,O95264,0,ECO:0000353
CPX-271,P46098,0,ECO:0000353
CPX-2712,P55199,0,ECO:0005547
CPX-2712,Q659A1,0,ECO:0005547
CPX-2712,Q8N5P1,0,ECO:0005547
CPX-2712,Q9Y2F5,0,ECO:0005547
CPX-2713,O00472,0,ECO:0005547
CPX-2713,Q659A1,0,ECO:0005547
CPX-2713,Q8N5P1,0,ECO:0005547
CPX-2713,Q9Y2F5,0,ECO:0005547
CPX-2714,Q659A1,0,ECO:0005547
CPX-2714,Q8N5P1,0,ECO:0005547
CPX-2714,Q9HB65,0,ECO:0005547
CPX-2714,Q9Y2F5,0,ECO:0005547
CPX-2716,P05198,0,ECO:0005547
CPX-2716,P20042,0,ECO:0005547
CPX-2716,P41091,0,ECO:0005547
CPX-272,P46098,0,ECO:0000353
CPX-272,Q70Z44,0,ECO:0000353
CPX-2720,O14867,2,ECO:0000353
CPX-2721,P15170,1,ECO:0000353
CPX-2721,P62495,1,ECO:0000353
CPX-273,A5X5Y0,0,ECO:0000353
CPX-273,P46098,0,ECO:0000353
CPX-2731,P13804,1,ECO:0000353
CPX-2731,P38117,1,ECO:0000353
CPX-2735,P42285,0,ECO:0005547
CPX-2735,Q6NZY4,0,ECO:0005547
CPX-2735,Q9Y580,0,ECO:0005547
CPX-2736,Q15477,1,ECO:0000353
CPX-2736,Q6PGP7,1,ECO:0000353
CPX-2736,Q9GZS3,2,ECO:0000353
CPX-2740,P42285,0,ECO:0005547
CPX-2740,Q8N3Z6,0,ECO:0005547
CPX-2740,Q8NDF8,0,ECO:0005547
CPX-2748,P62877,1,ECO:0005546
CPX-2748,P63208,1,ECO:0005546
CPX-2748,Q13616,1,ECO:0005546
CPX-2748,Q9UKT6,1,ECO:0005546
CPX-2749,P42285,0,ECO:0005547
CPX-2749,Q5XG87,0,ECO:0005547
CPX-2749,Q8N3Z6,0,ECO:0005547
CPX-2750,O60293,0,ECO:0005547
CPX-2750,P42285,0,ECO:0005547
CPX-2750,Q5T8P6,0,ECO:0005547
CPX-2750,Q86U42,0,ECO:0005547
CPX-2750,Q8IXZ2,0,ECO:0005547
CPX-2752,O60293,0,ECO:0005547
CPX-2752,P42285,0,ECO:0005547
CPX-2752,Q86U42,0,ECO:0005547
CPX-2752,Q8IXZ2,0,ECO:0005547
CPX-2752,Q9P2N5,0,ECO:0005547
