pair_Degree,pair_LocalClustCoeff,pair_TriangleCount,pair_AvgNeighborDegree,true_label
-0.0657557046121301,-0.1483771686466788,-0.10564857832194086,-0.17684880778312564,0
0.03471712627584736,-0.009556671190093149,0.04147622952478268,-0.01434456316531696,0
-0.0707857855042091,-0.10133267558797988,-0.1220082532175666,-0.20718333894443966,0
-0.09282654358914669,-0.19052582909353497,-0.13375908101530737,-0.08419859955620465,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
-0.018311582208527764,-0.08814624973473016,-0.027641184616182982,-0.3672110366947547,0
0.13655816232068566,-0.056467324813520625,0.15287801976715984,0.16129472390058924,0
0.0637576303312197,-0.08996089962517191,0.04476946857541505,-0.03619584814825158,0
0.01083116966705413,0.039621295087634956,0.02889422913826538,-0.0179100519573032,0
0.0022708854743170763,-0.12419298899454076,0.018145317909973615,-0.3925332676439453,0
-0.10217180435990249,0.03418895743051816,0.007335650513106417,-0.4406628568379128,0
-0.10217180435990249,0.03418895743051816,0.007335650513106417,-0.4406628568379128,0
-0.016523982448777903,-0.0953438037561879,-0.11056680610731218,-0.11319505215741546,0
0.07630929349844941,0.11544334996807772,0.08215807541942734,-0.009008413606849796,0
-0.12586448074476594,-0.012226357110711118,-0.0978093665515646,-0.2256341386614212,0
-0.08615753530145044,-0.1329969514897795,-0.11170861983507065,-0.17044694662789395,0
-0.08615753530145044,-0.1329969514897795,-0.11170861983507065,-0.17044694662789395,0
-0.014730893722868491,-0.1098914092155148,0.003908133389525971,-0.15259064605046233,0
-0.014730893722868491,-0.1098914092155148,0.003908133389525971,-0.15259064605046233,0
-0.13313917664627173,0.008695983097542706,-0.13915718902234844,-0.23770967068311633,0
-0.07033412801525409,-0.15480236573818623,-0.08951537830802925,-0.1866581811927261,0
-0.07033412801525409,-0.15480236573818623,-0.08951537830802925,-0.1866581811927261,0
0.0692240835748431,0.09001847342938589,0.07322821487837956,-0.0598451752888151,0
0.0637576303312197,-0.08996089962517191,0.04476946857541505,-0.03619584814825158,1
-0.12193728588723973,0.01608054597953885,-0.11569894648846649,-0.2462077844791178,0
-0.14167381198800194,-0.056845945753288094,-0.04673285652847013,0.0020705131474779478,0
-0.14167381198800194,-0.056845945753288094,-0.04673285652847013,0.0020705131474779478,0
0.0027315956851069897,-0.11915121028055126,0.014875477184923725,-0.39976591584367455,0
-0.034133880653513304,-0.09855168385434124,-0.09572158437849929,-0.16536316788140012,0
-0.10121248381826038,0.0340801097485847,0.039212121223354046,-0.10294957790870299,0
-0.07947418775872621,0.05754539483337496,0.04738438930038752,-0.03745973009080975,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
-0.09427923973184632,-0.052214103102501665,-0.16102381826379075,-0.11572587691548017,0
0.0026483800900732675,0.14755373309264103,0.04379627185683385,-0.015105060809110072,0
-0.10173380234824234,0.06579497032731388,-0.08620301076713928,-0.19790627314571937,0
-0.012883733121869306,-0.03784911141607978,-0.06941451359706763,-0.11432681266989463,0
0.02012100069388168,-0.1235780246685721,-0.03741561660493392,-0.16448815658615498,0
0.02012100069388168,-0.1235780246685721,-0.03741561660493392,-0.16448815658615498,0
0.02012100069388168,-0.1235780246685721,-0.03741561660493392,-0.16448815658615498,0
0.02012100069388168,-0.1235780246685721,-0.03741561660493392,-0.16448815658615498,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
0.05184606490974915,0.10645099650650679,0.06524288708177614,0.06928424351359287,0
0.05184606490974915,0.10645099650650679,0.06524288708177614,0.06928424351359287,0
-0.31895222670598183,0.015660788351204692,0.0018936935736303313,-0.006182708357328263,0
0.017522795728544375,0.11344171007995492,0.037767747910005395,-0.13205725622362777,1
0.017522795728544375,0.11344171007995492,0.037767747910005395,-0.13205725622362777,0
0.13139533669458336,0.07486011635125027,0.06767665158379446,-0.15795420657106354,0
0.017522795728544375,0.11344171007995492,0.037767747910005395,-0.13205725622362777,0
0.017522795728544375,0.11344171007995492,0.037767747910005395,-0.13205725622362777,0
-0.05614499759011427,0.10503222750458822,0.031491575429396776,-0.21887809889619833,0
-0.10121248381826038,0.0340801097485847,0.039212121223354046,-0.10294957790870299,0
-0.011262196561387758,0.10869805561744922,0.06467603378657688,-0.04392110535189362,1
-0.18128508383630323,0.009645145668355221,0.018845726067175113,-0.3485158411534185,1
-0.18128508383630323,0.009645145668355221,0.018845726067175113,-0.3485158411534185,0
-0.18128508383630323,0.009645145668355221,0.018845726067175113,-0.3485158411534185,0
-0.18128508383630323,0.009645145668355221,0.018845726067175113,-0.3485158411534185,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
0.05416851407764751,-0.10583684975888624,0.04244626346202244,-0.1820204889756491,0
-0.09822479291509514,-0.11174704399452852,-0.1415486990211486,-0.1497895173234228,0
-0.09822479291509514,-0.11174704399452852,-0.1415486990211486,-0.1497895173234228,0
-0.09822479291509514,-0.11174704399452852,-0.1415486990211486,-0.1497895173234228,0
-0.09822479291509514,-0.11174704399452852,-0.1415486990211486,-0.1497895173234228,0
-0.09822479291509514,-0.11174704399452852,-0.1415486990211486,-0.1497895173234228,0
-0.09822479291509514,-0.11174704399452852,-0.1415486990211486,-0.1497895173234228,0
-0.09822479291509514,-0.11174704399452852,-0.1415486990211486,-0.1497895173234228,0
-0.09822479291509514,-0.11174704399452852,-0.1415486990211486,-0.1497895173234228,0
-0.03909216850017247,-0.17930302377672044,-0.09476704823284846,-0.1881478127444519,0
-0.03909216850017247,-0.17930302377672044,-0.09476704823284846,-0.1881478127444519,0
-0.03909216850017247,-0.17930302377672044,-0.09476704823284846,-0.1881478127444519,0
-0.06338382063699885,-0.14717179521684978,-0.0894799556752773,-0.20127448172506957,0
-0.03909216850017247,-0.17930302377672044,-0.09476704823284846,-0.1881478127444519,0
-0.06338382063699885,-0.14717179521684978,-0.0894799556752773,-0.20127448172506957,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
-0.050333282196544836,-0.16343914552887193,-0.0861194164785739,-0.2014182090502021,0
0.13655816232068566,-0.056467324813520625,0.15287801976715984,0.16129472390058924,1
-0.10236510283217905,-0.1630352978011643,-0.12348754542603485,-0.11242210719481532,0
-0.10236510283217905,-0.1630352978011643,-0.12348754542603485,-0.11242210719481532,0
-0.06922827073597372,-0.16198778269248454,-0.08727124988951085,-0.18282274993622571,0
0.12446544332774863,0.18103716440854337,0.09127414411628869,-0.008230541719865057,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
-0.039842226391633324,-0.2546749648805466,-0.08289018708683248,-0.10169134881712842,0
-0.018457421913584734,-0.23169061959442105,-0.049428427186228106,-0.19343668407056439,0
-0.060689153998511124,-0.040557277124404406,-0.13080647018234393,-0.26472255851098864,0
-0.0029492039162448786,-0.10054405705243909,0.008712291569582052,-0.39201524281308736,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
0.05184606490974915,0.10645099650650679,0.06524288708177614,0.06928424351359287,0
0.0637576303312197,-0.08996089962517191,0.04476946857541505,-0.03619584814825158,0
0.0637576303312197,-0.08996089962517191,0.04476946857541505,-0.03619584814825158,0
0.0637576303312197,-0.08996089962517191,0.04476946857541505,-0.03619584814825158,0
0.02527351442502359,-0.0775674527480329,-0.06590482438052271,-0.22628656828617374,0
-0.040033833001447326,-0.11745338539068056,-0.07754013392059012,-0.2662827009414756,0
-0.040033833001447326,-0.11745338539068056,-0.07754013392059012,-0.2662827009414756,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
0.05184606490974915,0.10645099650650679,0.06524288708177614,0.06928424351359287,0
0.07630929349844941,0.11544334996807772,0.08215807541942734,-0.009008413606849796,0
-0.07947418775872621,0.05754539483337496,0.04738438930038752,-0.03745973009080975,0
-0.21229915381759723,0.061007145971443286,0.007366714081960367,-0.35738475948999676,0
0.0637576303312197,-0.08996089962517191,0.04476946857541505,-0.03619584814825158,0
0.0637576303312197,-0.08996089962517191,0.04476946857541505,-0.03619584814825158,0
0.0637576303312197,-0.08996089962517191,0.04476946857541505,-0.03619584814825158,0
0.0017200226146055443,0.06580348076940866,0.05896967280092233,-0.11495961562426722,1
-0.12253525098212903,0.0016823982161887879,-0.10094111100456302,-0.1558898990134416,0
-0.0505942899654113,-0.020368165484776452,-0.01293640415964678,-0.005643407647932346,0
-0.0572510686718937,-0.13004857147336044,-0.019628960885478892,-0.29438145222346207,1
-0.09691699851857788,-0.1063345680032959,-0.14342125019268864,-0.1546372365396332,0
-0.09691699851857788,-0.1063345680032959,-0.14342125019268864,-0.1546372365396332,0
-0.15109803380108608,0.015765597062601458,-0.1640856751226956,-0.16982163661627414,0
-0.028381817681920222,-0.13369730146000594,-0.03605808187978059,-0.3031728522324871,0
-0.028381817681920222,-0.13369730146000594,-0.03605808187978059,-0.3031728522324871,0
-0.028381817681920222,-0.13369730146000594,-0.03605808187978059,-0.3031728522324871,0
-0.06431368334182064,-0.06773821530822785,0.014085264377721854,-0.3742391741649958,0
-0.09936290282318168,-0.16163159482397543,-0.14188344867283964,-0.09450651261496258,1
-0.09139874182985597,-0.14696552520007006,-0.13821617345591414,-0.0989415407758065,0
-0.09936290282318168,-0.16163159482397543,-0.14188344867283964,-0.09450651261496258,0
-0.0572510686718937,-0.13004857147336044,-0.019628960885478892,-0.29438145222346207,0
-0.13364404490431941,-0.04040255365827055,-0.08045785357824475,-0.21957849258065867,0
-0.1203982552397251,0.022196787583328305,-0.09845302546592063,-0.18665996599749152,0
-0.12381491060132775,0.013007934207292713,-0.10959664844560381,-0.18483608092668175,0
-0.13364404490431941,-0.04040255365827055,-0.08045785357824475,-0.21957849258065867,0
-0.08227485643583685,0.08357745215658836,-0.08267919524295547,-0.15550336445396237,0
-0.06386066531043327,-0.11767546967383018,-0.11681678862696192,-0.07923195017507123,0
-0.04733815702833127,-0.14311499019050747,-0.10199619522306075,-0.20513524934144808,0
-0.10315375687184093,0.05214431863568879,-0.0047621707859628335,-0.07329695331384721,0
-0.09213490101474163,0.005752885397459858,-0.11205590733694573,-0.1747209628730093,0
-0.016783496124834377,-0.14832978427974078,-0.08975319288261976,-0.1447199986404022,0
0.04561037151566796,-0.10012207957435296,0.05191655958284735,-0.022973839226159132,0
-0.05876091751437417,-0.15211957638299997,-0.0851660201151038,-0.18811156865325343,0
-0.05876091751437417,-0.15211957638299997,-0.0851660201151038,-0.18811156865325343,0
-0.05876091751437417,-0.15211957638299997,-0.0851660201151038,-0.18811156865325343,0
-0.08916914579349988,-0.1297385540252023,-0.15214330548465743,-0.12132632237867982,0
-0.08916914579349988,-0.1297385540252023,-0.15214330548465743,-0.12132632237867982,0
-0.08916914579349988,-0.1297385540252023,-0.15214330548465743,-0.12132632237867982,0
-0.09389175910227773,-0.11077058567435452,-0.11070633154348067,-0.18594137693408053,0
-0.15097031702226468,0.01557269454282322,-0.1334010486798152,-0.23251138209493621,0
-0.020016182596452763,-0.07950517449883945,-0.013779964769978616,-0.27445086149492187,0
-0.020016182596452763,-0.07950517449883945,-0.013779964769978616,-0.27445086149492187,0
-0.010374154626822955,0.024532269736112736,0.01151641744917873,-0.0561601904007686,0
-0.10560421804338142,-0.09994268577887938,-0.11157964480599425,-0.18418350462593794,0
0.11144618660760196,0.11436728046538548,0.07038105747667489,-0.18311673548272933,0
-0.03470477347950022,-0.18830598669304702,-0.04116575550272209,-0.2371335375789254,0
-0.09071185857416154,-0.16210873003627116,-0.12965713044068947,-0.11883233420307127,0
-0.07543726440012731,-0.06140266484459633,-0.06420450076552356,-0.3002656232439458,0
0.11144618660760196,0.11436728046538548,0.07038105747667489,-0.18311673548272933,0
0.07630929349844941,0.11544334996807772,0.08215807541942734,-0.009008413606849796,0
-0.10091295242620113,-0.07199457288997088,-0.1252191326010023,-0.2031833953370209,0
-0.10091295242620113,-0.07199457288997088,-0.1252191326010023,-0.2031833953370209,0
-0.10091295242620113,-0.07199457288997088,-0.1252191326010023,-0.2031833953370209,0
-0.10091295242620113,-0.07199457288997088,-0.1252191326010023,-0.2031833953370209,0
-0.10091295242620113,-0.07199457288997088,-0.1252191326010023,-0.2031833953370209,0
-0.10091295242620113,-0.07199457288997088,-0.1252191326010023,-0.2031833953370209,0
-0.06215723737529909,-0.09141575354584126,-0.10027042750657279,-0.04858930990107809,0
-0.06215723737529909,-0.09141575354584126,-0.10027042750657279,-0.04858930990107809,0
-0.06215723737529909,-0.09141575354584126,-0.10027042750657279,-0.04858930990107809,0
-0.08434049006309938,-0.11758758992946484,-0.120469450234956,-0.17891252302667374,0
-0.08434049006309938,-0.11758758992946484,-0.120469450234956,-0.17891252302667374,0
-0.08434049006309938,-0.11758758992946484,-0.120469450234956,-0.17891252302667374,0
-0.08434049006309938,-0.11758758992946484,-0.120469450234956,-0.17891252302667374,0
-0.08434049006309938,-0.11758758992946484,-0.120469450234956,-0.17891252302667374,0
-0.08434049006309938,-0.11758758992946484,-0.120469450234956,-0.17891252302667374,0
-0.10149779613972319,-0.09019231817156095,-0.12462340045577003,-0.1849965384871402,0
-0.10149779613972319,-0.09019231817156095,-0.12462340045577003,-0.1849965384871402,0
-0.10149779613972319,-0.09019231817156095,-0.12462340045577003,-0.1849965384871402,0
-0.10149779613972319,-0.09019231817156095,-0.12462340045577003,-0.1849965384871402,0
-0.0006961361941807465,-0.06521392337175391,0.013563729278890536,-0.436270527810265,0
-0.02339565003550972,-0.07094963931253566,-0.005493181224547985,-0.29894434556158017,0
-0.11205631335101653,-0.07089329881842414,-0.11660113205037324,-0.20175930903438077,0
-0.02297937220412209,-0.14686892562252116,-0.10347984359978386,-0.1815611391423971,0
