base_Degree,base_LocalClustCoeff,base_TriangleCount,base_UniquePartners,base_AvgNeighbourDegree,stoich_WeightedTriangles,stoich_AvgNeighbourDegreeStoich,stoich_RangeComplexSize,stoich_MedComplexSize,stoich_MedianRatio,stoich_RangeRatio,protein_MedianUniqueRatio,protein_RangeUniqueRatio,protein_MedComplexNodes,protein_RangeComplexNodes,true_label
-0.008965814604902093,-0.04481425108307372,0.0073818894561081235,-0.0029677360476544627,-0.1738776032020757,-0.01036685969101459,-0.05358309355578972,-0.0010691658027556826,-0.0050371092207612085,0.021713389926827833,-0.0058331616446063855,0.023788296962448253,-0.00633959328657398,0.029479821686662334,0.00037283858562403246,0
-0.010951985584578645,-0.03625807560259447,0.0021878566973089933,-0.013822128344294955,-0.17770030484785043,-0.005527374044590389,-0.0613898245604495,-0.002127427512927805,-0.004098196745637098,0.01948230709957179,-0.007061463683424881,0.024644941166387664,-0.007225671731696969,0.027101591955506675,-0.00019415267917867427,0
-0.009537857789099439,-0.09487488758286432,0.055936296411790515,0.07188259107819003,-0.02262837030673541,-0.027404614036737798,-0.0022363609879530117,-0.0008623438472446066,-0.00814193193273645,0.014050998342714352,-5.818701545971677e-06,0.0406596402135947,0.004300696265229944,0.043112187108864115,0.029647379898524617,0
-0.004069840731896446,0.00705287262286022,0.03190560069494225,0.01907666986637448,-0.007205093413156817,-0.022723790529475527,0.014906794870722271,-0.0007443281509592198,-0.004273277968659747,-0.040864135941721766,-0.0009110551994204184,0.03323327161179898,-0.04058448379678416,0.03974094805238146,0.02951064629295579,1
-0.0016871662691520274,0.00314928560781828,-0.04426953986100817,-0.030255811592264228,0.01759932738814958,-0.02021490568792146,-0.007158028100913917,-0.0009177502070422214,-0.006060259289615592,-0.013924493143060124,0.0007308887292768778,-0.04926500132052295,-0.0014969189987740874,-0.048775964360166735,-0.00685177193507663,0
0.0010556888623358567,0.003757166151072816,-0.04438299558867142,-0.027330300775536904,-0.10298514753647141,-0.01679842426496293,-0.03905512011676384,-0.0012793408530384783,-0.0006489827061556563,-0.01529780566958982,0.00040253307865967123,-0.046683590602178894,-0.001776648879669762,-0.04783298585016616,-0.0075802844337059415,0
-0.002667938968481763,0.0030103270964781954,-0.027750079605492854,-0.025191303061468988,0.057817780419489824,-0.008187216159142082,0.03061703127272292,-0.0002821073842811316,0.007528502794242124,-0.008747282850333061,0.000683624061770124,-0.027189304526381596,-0.0022127633024731862,-0.031957148677745406,-0.007592214863010582,0
-0.0026457355171139413,0.0030023440544425153,-0.02379068222089458,-0.023965129820171533,0.060229391159176096,-0.0055737106181401735,0.031817571474372516,-0.0002910836404553026,0.007405730498331907,-0.009370789975931446,0.0007909076557928722,-0.02511504289636283,-0.001546268659699247,-0.031796168283344375,-0.007292238364845947,0
-0.002667938968481763,0.0030103270964781954,-0.027750079605492854,-0.025191303061468988,0.057817780419489824,-0.008187216159142082,0.03061703127272292,-0.0002821073842811316,0.007528502794242124,-0.008747282850333061,0.000683624061770124,-0.027189304526381596,-0.0022127633024731862,-0.031957148677745406,-0.007592214863010582,0
0.014492007557665778,0.0035218825683303572,-0.038879132227840056,-0.025714679096923,0.06588414502948457,-0.017585412546588117,0.007662935333335393,-0.00029830672554706153,-0.004911723848667482,0.010766637085329904,0.0005375677421052985,-0.042096273716485035,-0.001502392402378237,-0.038525442928191565,-0.006699505152866395,0
0.0031172669554691804,0.003855582507313679,-0.05281215083913555,-0.03547165696992446,-0.05393848898858199,-0.020165169713441365,0.0068944684264760706,-0.0007919586324750766,-0.006034409978911946,0.013121134986252144,0.0004047264472833563,-0.05689196048767911,-0.0013483954474784647,-0.04985234030166055,-0.007015945509128283,0
-0.0012137594082801265,-0.029234027200458323,-0.04913131888563315,-0.017780633972193535,0.021644167767881917,-0.020047236511907904,0.007966601384082311,-0.0011078569815859344,-0.003809790862594428,0.008893272978009521,0.0003659311813766694,-0.04787785506835826,-0.0019045778999110265,-0.04821262295032122,-0.005589401403449214,0
0.0031172669554691804,0.003855582507313679,-0.05281215083913555,-0.03547165696992446,-0.05393848898858199,-0.020165169713441365,0.0068944684264760706,-0.0007919586324750766,-0.006034409978911946,0.013121134986252144,0.0004047264472833563,-0.05689196048767911,-0.0013483954474784647,-0.04985234030166055,-0.007015945509128283,0
-0.0041279271844877905,-0.013445958702870752,-0.005346440956198442,0.02698048004747083,-0.0278455285925732,-0.009549696735019457,-0.012933115915848113,-0.0006416602819095109,-0.004294680411856693,-0.02903522725629296,0.0009712255101485456,-0.0630423060389114,-0.0024658926289445856,-0.0606727193781519,-0.007936233552657919,0
0.0024329930360073165,0.003058336204185503,-0.056493826047445996,-0.03507247265091887,-0.04711408347091866,-0.020401274192973065,-0.029330587851615998,-0.002978189348241098,-0.003370166756829107,-0.022044362546639683,-0.007882847677245368,-0.059517234637664375,0.002406485279785106,-0.05797602879511789,-0.007527639349722663,0
0.0024329930360073165,0.003058336204185503,-0.056493826047445996,-0.03507247265091887,-0.04711408347091866,-0.020401274192973065,-0.029330587851615998,-0.002978189348241098,-0.003370166756829107,-0.022044362546639683,-0.007882847677245368,-0.059517234637664375,0.002406485279785106,-0.05797602879511789,-0.007527639349722663,0
