split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,2658,622,23.702031602708804,23.15112540192926,0.5245497462459803,0.487012987012987,0.28760912386430776,0.40476190476190477,0.23694062238167252,0.08225108225108224
2,2699,581,23.786587625046312,22.719449225473323,0.4760537465326036,0.5487364620938628,0.3696889497641171,0.4426229508196721,0.10636479676848654,0.10611351127419072
3,2628,652,24.162861491628615,21.319018404907975,0.36234963391785857,0.43425076452599387,0.2564442704220825,0.37438423645320196,0.10590536349577606,0.059866528072791914
4,2682,598,23.228933631618194,25.25083612040134,0.5470578550829353,0.5185185185185185,0.40319416895624544,0.4297520661157025,0.14386368612668982,0.088766452402816
5,2663,617,23.019151333082988,26.094003241491087,0.6762760646148507,0.625615763546798,0.6406207494214444,0.5958549222797928,0.035655315193406256,0.02976084126700529
6,2639,641,23.83478590375142,22.620904836193446,0.5133467910344011,0.54375,0.42670627681390105,0.47174447174447176,0.08664051422050001,0.0720055282555282
7,2654,626,23.62471740768651,23.482428115015974,0.45355654542062446,0.4557522123893805,0.25638122519703344,0.36231884057971014,0.19717532022359102,0.09343337180967037
8,2661,619,23.900789177001126,22.294022617124394,0.5386371796817163,0.5736842105263158,0.46219641292760305,0.36627906976744184,0.07644076675411327,0.20740514075887395
9,2651,629,23.802338740098076,22.73449920508744,0.4753697668088619,0.5217391304347826,0.3849036766485915,0.43765903307888043,0.09046609016027041,0.08408009735590216
10,2638,642,23.692191053828658,23.20872274143302,0.5152863924916966,0.4623955431754875,0.42216976369228437,0.40350877192982454,0.09311662879941224,0.05888677124566294
11,2677,603,23.870003735524843,22.388059701492537,0.4120761573038162,0.38440111420612816,0.3817324741272109,0.4537313432835821,0.030343683176605296,-0.06933022907745395
12,2639,641,23.5695339143615,23.712948517940717,0.5404370979961621,0.5138539042821159,0.535216539680537,0.5103092783505154,0.005220558315625179,0.0035446259316004314
13,2693,587,23.57965094689937,23.679727427597953,0.5207827350034318,0.5026178010471204,0.38277480139392706,0.40601503759398494,0.1380079336095047,0.09660276345313545
14,2642,638,24.186222558667676,21.15987460815047,0.5096913810059853,0.49645390070921985,0.3968553783019862,0.4169184290030212,0.11283600270399913,0.07953547170619868
15,2668,612,24.10044977511244,21.405228758169933,0.5293875766888957,0.49859943977591037,0.47575806419063205,0.4738292011019284,0.05362951249826364,0.02477023867398198
