split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,3986,1068,17.41093828399398,17.04119850187266,0.35168098141600773,0.4268292682926829,0.3503819406105011,0.4225352112676056,0.30378317828620804,0.38202247191011235,0.04789780312979969,0.04480679638257057,0.001299040805506635,0.004294057025077291
2,4108,946,16.893865628042843,19.23890063424947,0.6382155819225024,0.528,0.6394720305505892,0.5269461077844312,0.6223688574810875,0.5261121856866537,0.015846724441414883,0.001887814313346281,-0.001256448628086826,0.0010538922155688413
3,4031,1023,16.745224510047134,19.64809384164223,0.4347778315129128,0.4634146341463415,0.430532425050676,0.45993031358885017,0.3820773968260336,0.42857142857142855,0.05270043468687924,0.03484320557491294,0.0042454064622368115,0.003484320557491316
4,4075,979,17.693251533742334,15.832482124616956,0.5096997953328168,0.5060240963855421,0.5128145317831272,0.5036319612590799,0.4870276635808891,0.4855769230769231,0.022672131751927727,0.02044717330861906,-0.0031147364503103514,0.0023921351264621915
5,4024,1030,18.389662027833,13.203883495145632,0.37749113128857403,0.46153846153846156,0.4012720016306027,0.4470588235294118,0.34233506897889593,0.3927765237020316,0.035156062309678104,0.06876193783642998,-0.023780870342028693,0.014479638009049778
6,4110,944,17.104622871046228,18.326271186440678,0.4449721020139552,0.444,0.45219686633906164,0.44,0.43023651866200363,0.44171779141104295,0.014735583351951576,0.0022822085889570576,-0.007224764325106436,0.0040000000000000036
7,4170,884,17.074340527577938,18.552036199095024,0.6495219540829307,0.5364806866952789,0.6492465659744604,0.5415778251599147,0.5973250374075203,0.505175983436853,0.052196916675410376,0.03130470325842594,0.00027538810847027584,-0.005097138464635775
8,3931,1123,16.89137624014246,18.8780053428317,0.4583799733510839,0.46519524617996605,0.4835976206647446,0.46536412078152756,0.47840215612883374,0.4782608695652174,-0.020022182777749864,-0.013065623385251357,-0.025217647313660718,-0.00016887460156150835
9,4047,1007,15.048183839881393,26.514399205561073,0.6384861631051381,0.5504587155963303,0.6332370900280357,0.5531914893617021,0.6168735487826282,0.5411764705882353,0.021612614322509827,0.009282245008095047,0.0052490730771023175,-0.002732773765371843
10,4016,1038,17.15637450199203,18.015414258188827,0.561914358980367,0.5450901803607214,0.56205353477528,0.536,0.4808902637860169,0.4717607973421927,0.08102409519435011,0.07332938301852876,-0.00013917579491296017,0.0090901803607214
11,4044,1010,15.702274975272006,23.86138613861386,0.5999535068417451,0.549079754601227,0.5739464937544783,0.5500747384155455,0.6027204961513126,0.5402985074626866,-0.0027669893095675357,0.008781247138540449,0.026007013087266828,-0.0009949838143185064
12,3843,1211,18.13687223523289,14.781172584640792,0.47045203643505284,0.45454545454545453,0.4575266046041598,0.4599659284497445,0.4156274020311005,0.40809443507588533,0.054824634403952355,0.0464510194695692,0.012925431830893064,-0.0054204739042899575
13,4032,1022,17.782738095238095,15.557729941291583,0.46961439350440976,0.46593406593406594,0.4700698832511062,0.4638949671772429,0.47881777401885206,0.47983014861995754,-0.009203380514442305,-0.013896082685891598,-0.00045548974669645803,0.0020390987568230656
14,4168,886,17.85028790786948,14.89841986455982,0.47572714931668925,0.4846938775510204,0.475135294493307,0.4973821989528796,0.4131493951138672,0.45036319612590797,0.06257775420282202,0.03433068142511242,0.000591854823382254,-0.012688321401859215
15,4019,1035,17.666086091067427,16.03864734299517,0.45582848944413246,0.4553191489361702,0.4565690347045983,0.4533898305084746,0.3977975803927516,0.40963855421686746,0.05803090905138086,0.04568059471930275,-0.0007405452604658525,0.0019293184276956143
