split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2773,615,6.599350883519654,3.7398373983739837,0.29196415249455454,0.17486338797814208,0.20255058859086883,0.2,0.32784633427027515,0.14772727272727273,-0.03588218177572061,0.02713611525086934,0.08941356390368571,-0.025136612021857935
2,2741,647,6.129149945275447,5.873261205564142,0.29763776943698894,0.23236514522821577,0.20453014853919133,0.1953125,0.17717375796158924,0.20666666666666667,0.1204640114753997,0.02569847856154911,0.09310762089779762,0.037052645228215775
3,2689,699,5.838601710673113,7.0100143061516444,0.2783858452937911,0.2948207171314741,0.28274775328490176,0.273972602739726,0.15040195458467265,0.2014388489208633,0.12798389070911848,0.09338186821061081,-0.004361907991110636,0.020848114391748107
4,2714,674,6.890198968312454,2.8189910979228485,0.25071293941984735,0.18994413407821228,0.15515448764986045,0.19548872180451127,0.18875604088437842,0.24324324324324326,0.06195689853546893,-0.05329910916503097,0.0955584517699869,-0.005544587726298983
5,2685,703,5.921787709497207,6.685633001422476,0.23799093627163526,0.2334384858044164,0.1920206202989437,0.2413793103448276,0.16638325622464745,0.21671826625386997,0.07160768004698781,0.016720219550546422,0.04597031597269155,-0.007940824540411201
6,2761,627,6.302064469395146,5.103668261562999,0.23419087090245108,0.21800947867298578,0.17030594686957953,0.23668639053254437,0.22907618958091794,0.15702479338842976,0.005114681321533143,0.06098468528455603,0.06388492403287155,-0.01867691185955858
7,2793,595,6.265664160401002,5.2100840336134455,0.2534850657232525,0.24581005586592178,0.2006649818704426,0.2517482517482518,0.11715796214690893,0.20224719101123595,0.1363271035763436,0.04356286485468583,0.052820083852809924,-0.005938195882329994
8,2787,601,6.3150340868317185,4.9916805324459235,0.23387910075053672,0.24413145539906103,0.20155066887995557,0.23943661971830985,0.33716582050344956,0.16129032258064516,-0.10328671975291284,0.08284113281841587,0.032328431870581154,0.004694835680751186
9,2761,627,6.193408185440058,5.582137161084529,0.2792433637637298,0.23148148148148148,0.30810964092048276,0.25925925925925924,0.14853466061852547,0.1642512077294686,0.13070870314520436,0.06723027375201288,-0.02886627715675294,-0.027777777777777762
10,2759,629,6.342877854295034,4.92845786963434,0.2504129717037541,0.22772277227722773,0.25027346004732676,0.23529411764705882,0.17626214180504898,0.25742574257425743,0.07415082989870511,-0.0297029702970297,0.00013951165642733798,-0.0075713453698310895
11,2808,580,5.982905982905983,6.551724137931035,0.22402856654515577,0.23414634146341465,0.22494091929668272,0.24434389140271492,0.21996669521901194,0.27624309392265195,0.004061871326143829,-0.0420967524592373,-0.0009123527515269569,-0.010197549939300277
12,2721,667,6.357956633590592,4.94752623688156,0.14333020711418573,0.22807017543859648,0.13989336117341075,0.2346368715083799,0.16486190348621882,0.21428571428571427,-0.021531696372033088,0.013784461152882205,0.0034368459407749796,-0.006566696069783412
13,2694,694,5.976243504083148,6.484149855907781,0.2477438816353522,0.24285714285714285,0.22384462089346896,0.2054794520547945,0.15974686330638474,0.22570532915360503,0.08799701832896745,0.017151813703537827,0.023899260741883227,0.037377690802348346
14,2688,700,6.547619047619048,4.285714285714286,0.16170973236356406,0.18253968253968253,0.14346108525058238,0.17204301075268819,0.08527727290523515,0.1044776119402985,0.07643245945832891,0.07806207059938403,0.018248647112981686,0.010496671786994344
15,2759,629,6.306632837984777,5.087440381558029,0.2566450692216526,0.24154589371980675,0.17346714767742905,0.25157232704402516,0.1479916110186472,0.11188811188811189,0.1086534582030054,0.12965778183169485,0.08317792154422354,-0.010026433324218403
