feature,mean,std,median,min,max,n_splits,rank
base_Degree,0.1466066921648343,0.0876522838015894,0.145675288247968,0.025272467918507995,0.35880507422726876,15,1
protein_MedianUniqueRatio,0.11676326978672827,0.06417408470576144,0.10108283257296224,0.02698456879297829,0.2671002155802691,15,2
stoich_MedianRatio,0.10749882425936884,0.06370653933809213,0.10847154692481283,-0.003922356704007657,0.2609437172902428,15,3
stoich_MedComplexSize,0.09080420480318191,0.058980010081366434,0.0900706787121549,0.007851052214170911,0.20436419584509716,15,4
base_AvgNeighbourDegree,0.05547199689247891,0.041328723787700014,0.04987618657601414,-0.00626220916959711,0.11486280471128776,15,5
protein_MedComplexNodes,0.03922715801521695,0.039272306876553406,0.01975280290847505,-0.0035967067419013176,0.1467230194538794,15,6
stoich_WeightedTriangles,0.03304694260888299,0.026822862566184512,0.02971105769901683,-0.014212074440058658,0.08835237514675669,15,7
stoich_AvgNeighbourDegreeStoich,0.023865215089417184,0.030810649941366793,0.019516435110815876,-0.004119374925030089,0.11252459294643742,15,8
base_TriangleCount,0.02371862569007378,0.021236248789531547,0.02422678899575024,-0.02412305278975147,0.05933096941482387,15,9
base_LocalClustCoeff,0.010535715340867358,0.02670675641544623,0.013388091606036361,-0.05373019766884113,0.06280644221158778,15,10
protein_RangeUniqueRatio,0.003663779656838881,0.005361614987628858,0.002125613763998613,-0.0035599172002030778,0.01674478514603135,15,11
base_UniquePartners,0.002578465337994778,0.010398236673846553,0.0012544042834797375,-0.015735510571817157,0.0271066738454341,15,12
stoich_RangeRatio,-0.0002546509974442893,0.002558719921608753,-2.9993194961885904e-06,-0.007479475913103534,0.0038525224278615545,15,13
protein_RangeComplexNodes,-0.0006929924470458096,0.0023076024246366294,-2.7497601870241083e-05,-0.008340061117222335,0.0012505988116286448,15,14
stoich_RangeComplexSize,-0.0019357956524262462,0.008699978699357791,-0.0005193687661043777,-0.022548884919378908,0.016427911455360128,15,15
