feature,mean,std,median,min,max,n_splits,rank
base_Degree,0.12985367665348005,0.07165369306338391,0.11628493338261933,0.011382096432319824,0.346274527793048,50,1
protein_MedComplexNodes,0.11175872214818358,0.05308359645137004,0.10486205517924524,0.013931411652476947,0.27358793532638126,50,2
stoich_MedianRatio,0.09740357443288435,0.051483589495320635,0.09437699248570448,0.024281274829086017,0.2556739605897855,50,3
stoich_MedComplexSize,0.07924622066005603,0.038997158879143706,0.07558381893778443,0.019101654759997425,0.18012934792280594,50,4
stoich_AvgNeighbourDegreeStoich,0.06282866632588713,0.04393333438078211,0.05165071058515604,0.0034006113280758395,0.2155571071207821,50,5
base_LocalClustCoeff,0.04010566041520999,0.02991044327087474,0.03260200132118177,-0.009530570738713167,0.13295084180055194,50,6
stoich_WeightedTriangles,0.037791742486089824,0.037819275667745046,0.02747683155817611,-0.008504907551202728,0.15167016698361607,50,7
base_TriangleCount,0.03207130340852466,0.02299558304202972,0.028995414759895404,-0.01891095388075354,0.08846887324764818,50,8
base_AvgNeighbourDegree,0.030555113732734875,0.022216179474408976,0.025920854895358728,-0.0035822232920019403,0.0917984737119781,50,9
base_UniquePartners,0.015448437655635189,0.020628143603643317,0.012651295357854708,-0.0363947685739828,0.07094562811325862,50,10
stoich_RangeComplexSize,-0.0013259172407016242,0.007702991401156974,-0.0003754318036575041,-0.025763766861151317,0.01564929857243591,50,11
protein_RangeUniqueRatio,-0.0018966351823391458,0.015391952614430764,0.0013128849604031629,-0.04485278736756548,0.02249844484542655,50,12
protein_RangeComplexNodes,-0.0028928813362872337,0.012493435443022291,-2.08018771233942e-05,-0.05402568258381417,0.01753762532157025,50,13
stoich_RangeRatio,-0.0032295308385757258,0.008359755590165264,-0.0018577052873105875,-0.023252473372908845,0.01578565482632127,50,14
