split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,4051,1071,12.021723031350284,12.138188608776844,0.3642729444477038,0.3511777301927195,0.45748662705995113,0.4108352144469526,0.46273812413657844,0.4147465437788018,0.4663790097372752,0.416289592760181,0.10210606528957139,0.06511186256746154,0.008892382677324062,0.005454378313228425,0.0052514970766273095,0.0036408856006967527
2,4192,930,12.23759541984733,11.182795698924732,0.37714076270711194,0.3466666666666667,0.459807373650686,0.4046242774566474,0.4560243425810242,0.40816326530612246,0.4480133220556096,0.4092219020172911,0.07087255934849768,0.0625552353506244,-0.011794051595076405,0.004597624560643665,-0.003783031069661824,-0.00801102052541458
3,3971,1151,12.238730798287586,11.381407471763684,0.336191128652858,0.34841628959276016,0.4597516081627391,0.42377260981912146,0.42675934979431596,0.41102756892230574,0.42949662854451653,0.42245989304812837,0.09330549989165854,0.0740436034553682,-0.030254979618222544,-0.0013127167709930943,-0.03299225836842312,0.002737278750200578
4,4212,910,12.369420702754036,10.54945054945055,0.3546011439431931,0.3325301204819277,0.43636157354594146,0.37388724035608306,0.4368111602562889,0.3508771929824561,0.4410898448829513,0.3780487804878049,0.08648870093975819,0.045518660005877176,0.004728271337009815,0.004161540131721819,0.00044958671034744935,0.004278684626662366
5,4146,976,12.373371924746744,10.655737704918032,0.3657952247117294,0.3893333333333333,0.42532542742085266,0.39568345323741005,0.4269697163142219,0.4,0.3931187873359743,0.4,0.027323562624244846,0.010666666666666713,-0.03220664008487839,0.004316546762589968,0.0016442888933692612,-0.03385092897824765
6,4208,914,12.286121673003802,10.940919037199125,0.40409018066470603,0.38764044943820225,0.48176545557139816,0.41471571906354515,0.48833232806193727,0.4054982817869416,0.46347904172078447,0.40522875816993464,0.059388861056078435,0.017588308731732394,-0.018286413850613692,-0.009486960893610508,0.006566872490539111,-0.024853286341152803
7,4175,947,12.263473053892216,11.08764519535375,0.3966138596323446,0.3989501312335958,0.42607758232365534,0.37579617834394907,0.46764339329769467,0.43613707165109034,0.39202847420808995,0.36893203883495146,-0.004585385424254629,-0.030018092398644336,-0.034049108115565385,-0.006864139508997613,0.04156581097403933,-0.07561491908960472
8,4199,923,12.00285782329126,12.242686890574214,0.35877335052678483,0.38287153652392947,0.3907625639517775,0.3760217983651226,0.4056501017351847,0.3854748603351955,0.43054808335378325,0.37994722955145116,0.07177473282699842,-0.0029243069724783077,0.03978551940200575,0.003925431186328543,0.014887537783407179,0.024897981618598575
9,4125,997,12.096969696969696,11.835506519558676,0.39058530468177505,0.3813953488372093,0.43309697833036426,0.44680851063829785,0.4308367559506674,0.44919786096256686,0.42873227489212956,0.45454545454545453,0.038146970210354514,0.0731501057082452,-0.004364703438234696,0.007736943907156679,-0.0022602223796968635,-0.0021044810585378326
10,4074,1048,12.199312714776632,11.450381679389313,0.3893977964769887,0.3576158940397351,0.5577739049094073,0.4444444444444444,0.5800380098801109,0.40093240093240096,0.5962887617477763,0.41647597254004576,0.20689096527078765,0.058860078500310664,0.03851485683836908,-0.027968471904398662,0.022264104970703635,0.016250751867665447
11,4137,985,12.13439690597051,11.6751269035533,0.4667142040822453,0.4263157894736842,0.529042985932222,0.47384615384615386,0.5298670156391386,0.4924924924924925,0.5235925969573206,0.4879518072289157,0.056878392875075345,0.061636017755231476,-0.0054503889749013545,0.014105653382761818,0.0008240297069166402,-0.006274418681817995
12,4196,926,11.796949475691134,13.174946004319654,0.4391581282171348,0.4580152671755725,0.4895488553342051,0.4722222222222222,0.5061273080138552,0.46866485013623976,0.5008211616619886,0.479108635097493,0.061663033444853854,0.021093367921920514,0.011272306327783532,0.006886412875270809,0.01657845267965008,-0.0053061463518665475
13,4195,927,12.181168057210966,11.434735706580366,0.3401637359576559,0.34782608695652173,0.42071062492723893,0.3944636678200692,0.4271917971325384,0.380327868852459,0.4220028615154946,0.38095238095238093,0.08183912555783868,0.0331262939958592,0.0012922365882556686,-0.013511286867688266,0.006481172205299479,-0.005188935617043811
