feature,mean,std,median,min,max,n_splits,rank
base_Degree,0.14273167267527292,0.06957089309009484,0.1440424068850231,-0.005785549633835157,0.2590490720856276,50,1
protein_MedComplexNodes,0.11711056412587446,0.047438888142950796,0.11712360544199404,0.007888211853137298,0.22166459893668483,50,2
stoich_MedianRatio,0.10537746385087166,0.047217487588336556,0.11548406669943717,0.016874633187919874,0.23107108383103495,50,3
stoich_MedComplexSize,0.0860477166241794,0.04047919404468536,0.07574630482996886,0.02224472187462082,0.162196846767566,50,4
stoich_AvgNeighbourDegreeStoich,0.06507791244139458,0.03863253666916921,0.05909439054630006,0.007561201871591755,0.16864886235492377,50,5
stoich_WeightedTriangles,0.041751206426246704,0.033049164448834316,0.03602882570163009,-0.020375126155447836,0.12880037575958875,50,6
base_AvgNeighbourDegree,0.04172870609976732,0.025106195252932437,0.03590618310472571,0.0015126860639099904,0.10022667193807014,50,7
base_LocalClustCoeff,0.034639515016130225,0.028055381586494055,0.03128992720699528,8.900470392786408e-06,0.16754732302345177,50,8
base_TriangleCount,0.031911262367815225,0.023114309668141715,0.0345192544158822,-0.021472762620865723,0.0871689097878444,50,9
base_UniquePartners,0.013702075536856116,0.017257095250751222,0.013255754798677997,-0.032209900007418524,0.0518014421161284,50,10
protein_RangeComplexNodes,-0.0007539621788379896,0.00793221804863705,0.0011223222288905348,-0.027212112116941738,0.012855385693624283,50,11
protein_RangeUniqueRatio,-0.0009546805740236311,0.01545339860344897,0.0028151630495483696,-0.04925121446734006,0.022949557934196407,50,12
stoich_RangeComplexSize,-0.0027314395071816903,0.009712045739959523,-0.0010475303688267934,-0.04281732684994803,0.021603239149807364,50,13
stoich_RangeRatio,-0.004739730576760581,0.009261567779631007,-0.004385711347795316,-0.031755580138121325,0.01828897113468586,50,14
