comparison,splits_file,n_splits,model,mean_diff,std_diff,cohens_dz,wins,losses,ties,p_greater,p_two_sided
hb_graph_vs_pairwise,hpa_protein_splits.csv,50,RandomForest,0.10456912033783049,0.07020067195307124,1.4895743506235148,47,3,0,1.8541612689659814e-11,3.708322537931963e-11
hb_graph_vs_hypergraph,hpa_protein_splits.csv,50,RandomForest,0.034784194454769386,0.04121597563330421,0.8439493162612975,39,11,0,4.5107450535653015e-05,9.021490107130603e-05
hypergraph_vs_pairwise,hpa_protein_splits.csv,50,RandomForest,0.06978492588306112,0.055866849631570736,1.2491294272592237,45,5,0,2.104926011270436e-09,4.209852022540872e-09
hyper_flag_vs_hypergraph,hpa_protein_splits.csv,50,RandomForest,0.021328599775650447,0.03038013530148928,0.7020574320682794,39,11,0,4.5107450535653015e-05,9.021490107130603e-05
hb_graph_vs_hyper_flag,hpa_protein_splits.csv,50,RandomForest,0.013455594679118938,0.024909212887842997,0.5401854622907806,33,17,0,0.016419568782134242,0.032839137564268484
