feature,mean,std,median,min,max,n_splits,rank
stoich_MedianRatio,0.09036784935707674,0.04476386896840943,0.0909861253034193,0.013448574398295277,0.16917479699811236,15,1
base_Degree,0.057887324825114474,0.04462354576108091,0.048458811669047655,-0.024361582785983486,0.13528809205933456,15,2
base_UniquePartners,0.03998469450533764,0.0376376705695122,0.019247458165995095,0.0037498415154104264,0.11225248801704335,15,3
stoich_AvgNeighbourDegreeStoich,0.0341826360232164,0.04022107834285056,0.03299854427096558,-0.025913027415732936,0.11159067640589801,15,4
stoich_RangeComplexSize,0.03348390224838827,0.030399513784284144,0.022600716295779484,-0.008292884240274676,0.0937091196529484,15,5
stoich_MedComplexSize,0.0292704762265983,0.030193507771156754,0.03078264811381982,-0.017521458737486267,0.09978114383087414,15,6
stoich_RangeRatio,0.027045732031235677,0.03531423485640422,0.014857315403959556,-0.014988480743274945,0.1109300346143687,15,7
protein_MedianUniqueRatio,0.0266202520056688,0.023872993559997,0.02237101697693604,-0.005290518621694268,0.06907879599402658,15,8
base_AvgNeighbourDegree,0.023441954549511954,0.031079633012943763,0.015238604677483333,-0.003483410321844421,0.11852435659192935,15,9
protein_MedComplexNodes,0.017596260578269733,0.016076471862286515,0.014251194975417904,-0.0049690633086769045,0.0520756289712576,15,10
protein_RangeUniqueRatio,0.015032509377988307,0.022278787724483325,0.01004457403825516,-0.018844855384591297,0.05567424580560496,15,11
base_TriangleCount,0.011762311680300081,0.02282254886952333,0.007909301074686364,-0.020591744066133597,0.06293826150815539,15,12
stoich_WeightedTriangles,0.010133437140043776,0.029815889297566366,0.016453205431058694,-0.049726626315797384,0.07136887614283713,15,13
base_LocalClustCoeff,0.003561503207948347,0.014300932857775065,0.003122401370226077,-0.02488492841889548,0.03661386119573204,15,14
protein_RangeComplexNodes,-3.591697564179749e-05,0.0035867858452760556,1.4219294130435323e-05,-0.008884861688723034,0.00896116458379545,15,15
