split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2644,667,22.88199697428139,25.187406296851574,0.661330682636663,0.5995203836930456,0.4622965286132624,0.5720720720720721,0.6198691826221091,0.5785536159600998,0.04146150001455384,0.020966767732945812,0.19903415402340052,0.027448311620973498
2,2673,638,22.933034044145156,25.07836990595611,0.5765860086508168,0.5601851851851852,0.4976403425940686,0.45930232558139533,0.4329476347864194,0.43434343434343436,0.14363837386439737,0.12584175084175087,0.07894566605674819,0.1008828596037899
3,2729,582,23.158666178087213,24.22680412371134,0.6316331086757481,0.5572916666666666,0.5858228662616028,0.5936599423631124,0.5993385485473683,0.5722543352601156,0.03229456012837972,-0.014962668593448969,0.04581024241414522,-0.03636827569644574
4,2646,665,23.809523809523807,21.503759398496243,0.5843106715873131,0.538860103626943,0.6364918766701475,0.5449275362318841,0.5775021349512709,0.5390835579514824,0.006808536636042195,-0.00022345432453940717,-0.052181205082834414,-0.006067432604941025
5,2640,671,24.924242424242422,17.138599105812222,0.4757490543246028,0.4489795918367347,0.44883434923935567,0.44171779141104295,0.42831486775933986,0.43283582089552236,0.04743418656526294,0.016143770941212332,0.026914705085247126,0.0072618004256917446
6,2651,660,22.632968691059975,26.212121212121215,0.5961561955301277,0.5411140583554377,0.6282805006713248,0.5931758530183727,0.5792176855584988,0.5434782608695652,0.016938509971628823,-0.0023642025141275003,-0.03212430514119713,-0.052061794662935035
7,2652,659,24.58521870286576,18.361153262518968,0.5755649235852132,0.516320474777448,0.5180679070465568,0.45528455284552843,0.5331149229293606,0.4778761061946903,0.04245000065585258,0.03844436858275774,0.057497016538656354,0.06103592193191959
8,2680,631,23.507462686567166,22.66244057052298,0.5635258871620185,0.531328320802005,0.5227999607767122,0.4816753926701571,0.5856779565860628,0.5027027027027027,-0.02215206942404435,0.028625618099302308,0.040725926385306255,0.04965292813184791
9,2718,593,23.5467255334805,22.4283305227656,0.604308163414838,0.5189504373177842,0.5927830385468048,0.5454545454545454,0.5469340337145864,0.5251798561151079,0.057374129700251575,-0.006229418797323638,0.011525124868033143,-0.026504108136761184
10,2657,654,22.318404215280392,27.522935779816514,0.6029340347410157,0.5961123110151187,0.643875010908093,0.6258823529411764,0.5853456221606459,0.602803738317757,0.017588412580369805,-0.006691427302638275,-0.04094097616707726,-0.0297700419260577
11,2701,610,23.32469455757127,23.442622950819672,0.6173692479870033,0.5295508274231678,0.6124595091116197,0.55,0.4513623565287977,0.5706214689265536,0.16600689145820563,-0.041070641503385796,0.004909738875383596,-0.02044917257683221
12,2655,656,24.708097928436914,17.835365853658537,0.37558918127891544,0.39285714285714285,0.3890287042946567,0.3961661341853035,0.31194235742139775,0.34594594594594597,0.06364682385751769,0.046911196911196884,-0.01343952301574125,-0.0033089913281606487
13,2651,660,22.29347416069408,27.575757575757574,0.6476149557279852,0.6511627906976745,0.6167365872337749,0.6288416075650118,0.6559790656727005,0.5876288659793815,-0.008364109944715259,0.063533924718293,0.03087836849421033,0.022321183132662625
14,2666,645,24.756189047261813,17.519379844961243,0.3175501919379153,0.3486682808716707,0.28267468705589505,0.41968911917098445,0.2702570712800568,0.3675675675675676,0.047293120657858456,-0.01889928669589691,0.034875504882020236,-0.07102083829931377
15,2660,651,23.984962406015036,20.737327188940093,0.4963670336937116,0.5201238390092879,0.48113656621961814,0.4691358024691358,0.4500364516888713,0.49829351535836175,0.046330582004840304,0.021830323650926187,0.015230467474093456,0.05098803654015216
