feature,mean,std,median,n,is_noise
rand_0,-0.0025917428104046,0.0077011526722445,-0.0016321733037206,45,True
rand_1,-0.0007478047756366,0.0090316540119163,-0.0007437876914653,45,True
rand_2,-0.0011061651056334,0.0072649275674963,-0.0013137021497191,45,True
rand_3,-0.0019807860319089,0.0080046081582156,-0.0034757080721618,45,True
