split_index,seed_index,noise_seed,n_train,n_test,rand_pr_auc,pair_pr_auc,hyper_pr_auc,rand__rand_0,rand__rand_1,rand__rand_2,rand__rand_3,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_MedianUniqueRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3
8,2,8044,2787,601,0.08004044194627268,0.383411854690222,0.6124310467175376,0.0064018102183999465,0.005060909921043559,-0.008574338564582527,-0.0046484426608756485,0.0879182636385425,0.25233939651363435,0.1225065242220845,0.1324625451030835,0.02013215547537931,-0.02496050852566812,0.01519866918092459,0.07199498179621178,0.29592806304440744,0.05617368151610689,0.06944783176179672,0.03637557481435031,0.049119660513430294,0.14283452877337183,0.15389091177610364,-0.004675385536661958,0.14647830631530248,0.18721166916470128,0.0022186446665455216,0.2247074182619692,-0.017167912603663994,0.1989119710261215,-0.006061028849468575,0.016512693186489357,0.0018462623561311565,-0.013594296472799295,0.004580252041029398
9,0,9042,2739,649,0.0831620269329125,0.1920367290976712,0.3180281748488021,0.003514680785200848,-0.002504397170226652,-0.00314761729325552,0.015907894976456356,0.008394453755605264,0.05735613289812321,0.02200907674818249,0.012404939542388633,0.0010546338593340504,0.006195464245306592,0.0022434873748100105,0.003922162334200896,0.014049574011866467,-0.002286898268557952,0.009388915846410056,-0.011817427297550314,-0.007390500362192354,-0.001165441159064684,0.005314157087003923,-0.010186581521670162,0.04728408625769892,0.027960427041573706,-0.009191158794215549,0.03228335318620695,-0.00630831294102831,0.04456154731013231,-0.010718774133507847,-0.004175712603096177,-0.016117238348562813,0.007903536144855939,0.027898580519154302
9,1,9043,2739,649,0.07044343358909017,0.14103107875836374,0.2726792464056038,-0.013013353101307783,-0.014273918772320251,0.0020154120674381664,0.0007526352944215956,-0.0058666237815407475,0.046747002834281695,0.015919705162474762,0.023722140900434754,0.00222987465888035,-0.00617687510457556,-0.014275513824968559,-0.011737399332419667,0.030244357678979022,-0.0031214630396484756,0.006378858627579487,-0.011681237379802301,-0.032658322514892216,-0.024598945200155875,-0.028985356763299976,-0.024709496353178494,0.01530264427726927,0.025431234045561045,-0.008007799622195255,0.009529626884300299,-0.0029298393825175685,0.018406993693595053,-0.0008819241270162481,-0.015621533893170909,-0.01591504112189618,-0.024947589806200942,0.0006763083317894881
9,2,9044,2739,649,0.08819415772391527,0.2225504952321833,0.3386836736956673,0.004386708042543217,0.00693182563477981,0.0023070745958305577,0.007277105787583683,-0.004167584426297069,0.1007428729092454,0.03671390350347878,0.043239035937982326,0.012947944096115155,0.018046092185820813,0.0009427044728242462,0.03313693158319053,0.0632865063436103,0.012612316410985952,0.017702342351592647,0.016305038242816212,0.0020777041553962762,0.00025427440900531727,0.028206739958093224,-0.005351628746835558,0.03470953786641644,0.04869353181087977,-0.011839727538584217,0.051850749517962626,0.002853940713786174,0.035100554422018995,-0.002110506554634228,0.0060398912005800946,0.015373351345829489,-0.00011436982409581131,0.03407317188963217
10,0,10042,2672,716,0.07223241719084436,0.18488351062652386,0.41127306800823643,-0.015461066843898377,-0.0014172194928814455,-0.007935186234848183,-0.00190868784797541,0.010516608495228199,0.06511025457328978,0.005544811747282058,-0.0019068471254081176,-0.015511435745584176,-0.0006084225382469582,-0.0037471179279036176,-0.017681655969447437,0.12562706590092093,0.04208212030942433,0.021224387080954848,0.011888109722438972,0.02287409287673085,0.05110874420451535,0.05168919552412634,0.002314442707956843,0.061851963229691685,0.07416057948654517,0.0034653068642392427,0.06629287758928504,0.015662164425123647,0.09306130293405471,0.01519037928170668,-0.007411374224985145,0.00215562107926785,0.0026307817500759723,0.011535480260399711
10,1,10043,2672,716,0.0940411666736955,0.24535200007918817,0.4113976178310649,0.00299687478082591,-0.00441630169784641,-0.0004074508678851119,-0.010599885525076659,0.026192668619180015,0.10113060004678268,0.025626179339214395,0.019376916808436836,0.014691752109545245,0.005353514694537489,-0.009063477111704382,0.0017259265413725271,0.0968147747190321,0.04278678186869794,0.016864553300085443,0.0073022685582200654,0.030663081215157102,0.0789998215679519,0.05825067124532447,-0.0016440104115910403,0.05045214746134785,0.07961317069819371,-0.005053224917266935,0.04772149116676989,0.0012594446212428113,0.09568736700041185,-0.006341424499939502,-0.004153684220354037,0.004113189468884043,0.0011509648984177,-0.007129127576570626
10,2,10044,2672,716,0.09952705711780477,0.28056174978505916,0.4297319833717956,-0.005274885835366514,-0.00017750188573207177,-0.0005548361189638723,-0.006236123360203015,0.06620238741770977,0.13545953555832163,0.034014146420845326,0.02479404700737771,0.005587089462976769,0.011548681262193789,0.0057202832713988796,-0.0009957974396133328,0.13246601276787037,0.027304813859942906,0.019727125811292667,0.019335828063350057,0.04006156608343666,0.05720232382713482,0.0580245088183922,0.0012436500735725387,0.06690359008547564,0.08930882778879634,1.0403924479090998e-05,0.07034372369641274,0.000955859263626202,0.1052880143803725,-0.001975187165100889,-0.0010710536082397305,0.0005385984423259049,0.008786015413292925,0.0008271868783891634
11,0,11042,2700,688,0.09380055261976133,0.2007995287605015,0.3364456565713527,0.001764356011708347,-0.0003471236777542838,-0.009106767070984942,3.261204225736003e-05,0.03501778701117857,0.08399335308335634,0.019710850403553346,0.02305625495802376,-0.016013075741348862,-0.004763499825116496,-0.007218519746736918,-0.01825759086860949,0.09358992646820968,0.015892848001572167,0.0406341032015351,0.0031428479637224394,0.016727569376499753,0.02759140139175644,0.05360965324660456,0.00676469423673332,0.03965168327023855,0.0867394404066711,-0.002677957113325502,0.0732762874488335,-0.0052944067879796665,0.050193169891284285,-0.004992168047991336,-0.008149878279606143,0.005369062088904303,0.0015418914157039388,-0.007042452559437212
11,1,11043,2700,688,0.07733473513427483,0.22937670288741047,0.35618544840981314,-0.0013823190493240378,-0.006943263812151555,-0.00920186489478634,-0.01184411335081612,0.04892755672692726,0.10522880251739422,0.030853710778151668,0.06765656360983932,0.007218120957357485,-0.014336821539716552,-0.008385146224058605,-0.016820502436846865,0.08530231633676623,0.028043254171050018,0.03369624275342424,0.005081948697438121,0.024667268473532518,0.036613129496669394,0.058089888471147044,0.0028132348679082765,0.028743839171792247,0.09536258416235739,-0.007160206179338824,0.07160393990551524,0.007028022098786646,0.06487336221116033,-0.005303556710187807,-0.0031646916747243626,0.004604836380603189,0.004262116747488031,-0.003538933515950399
11,2,11044,2700,688,0.10233127320191304,0.21768120277883946,0.34599989305942597,0.0024872714858255596,-0.0014664233922944956,-0.007740112954375017,0.016038271560983173,0.03350802390079126,0.10622960610808622,0.020540887681708128,0.036061972017576154,0.0192774920541017,-0.018226996527006212,0.0006272873178683691,-0.005414634055205564,0.10606007137091907,0.017298712122478084,0.046394184086291305,0.0015061907331292423,0.02057408180610417,0.02878061946834414,0.04813587192468534,0.0021401547495715155,0.03122600138840274,0.08945092928404948,0.0003452381878714106,0.07742520231523271,0.0040497032780993595,0.07375261149855503,-0.00034717705407979473,0.00040863953051172296,-0.004622588412095713,-0.005772343697098459,-0.0018265831359698392
12,0,12042,2721,667,0.08375426902604349,0.3009190515364004,0.46660349132712,0.0028663578460019143,0.005175540555889061,0.006571124820698962,-0.0038347212836522247,0.024396976572365024,0.16012645164138883,0.05675342997933579,0.02659625998056861,0.009894717968924577,-0.009250371560839871,0.0037177471136553507,-0.005738519512109091,0.11893124110434683,0.05394821582287197,0.01612205568425823,0.010467933806101216,0.03134921702788658,0.061026425699642714,0.10866473060146058,0.00318993068548708,0.07644805753217954,0.0980870979947285,0.00023797221012888392,0.08040891315796819,-0.002182462713821992,0.06983926105193972,-0.0025693249863052827,-0.0038084702557256212,-0.00018513857050017624,0.0032606916023023734,0.002491429188401151
12,1,12043,2721,667,0.07982588847651294,0.30455617369456595,0.4563482171692971,-0.009164740720160894,0.0004482512375298078,0.00022114425467372744,-0.0010236441466793505,0.04435475870725805,0.1545874679432209,0.04020488684821018,0.06677819702022272,0.010177547008548499,0.0187046622475221,0.04345553410624084,0.03716856694550025,0.08020027842360149,0.04957317369858808,0.03477869660336129,-0.001812240859075831,0.025945699350980074,0.053230506651962405,0.09726759170427171,-0.0003948317981985083,0.07327477130839422,0.07390354497887544,0.000438717766214386,0.09056366120522605,-0.010310052401595982,0.07572637487473124,-0.0007342474559956901,-0.0003767952676715314,0.004253858731863608,0.0017334888692515315,-0.01016395640152402
12,2,12044,2721,667,0.08261414354431623,0.3106809707958514,0.4805962922015193,0.0021504078531939725,-0.0060452071735352855,-0.010664369787952961,0.004773630878224436,0.02867655724178956,0.1628918890869714,0.046605165580842794,0.027224090221228146,0.0004102144520501727,0.006161457281234855,0.0013150289330363606,-0.01028346531144465,0.10833265898446096,0.04880860901198139,0.02920721169496937,0.013777458103043917,0.044521689025996916,0.04327356224711311,0.07000874191272108,-0.004206621797951065,0.07576802803557979,0.08399126507581375,0.0009961932475181846,0.10144941435827788,-0.007283751822775586,0.0706692272183896,-0.008420360724658255,0.003953155804232317,0.0017004056167294502,0.004550956900152109,0.0024517915149668778
13,0,13042,2694,694,0.08498056131427553,0.16289204891464668,0.34985824753613437,-0.0033379058241501448,-0.015655806128329876,-0.011825153709791543,-0.007726120415505788,0.010667997748504684,0.04190343716457536,-0.005802901779407188,-0.009096434478609191,0.003992140967671554,-0.0017750483564923287,0.0012432603265386476,0.009737881425186992,0.09275747423797724,0.022465579525467093,0.022381327784828948,0.005644612681240324,0.026586351231663762,0.035828774259515805,0.018823981993160044,0.0010008223219849454,0.032444827593415285,0.030521715653037584,0.000806538268319379,0.05072709683041397,0.006805200971055536,0.06232250213643524,0.005374136273822455,-0.0031956750250468845,0.005579598725663432,-2.724710525767726e-05,0.00045015198763712625
