split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2719,669,8.606105185730048,5.680119581464873,0.3182205690665678,0.21379310344827587,0.2443799430847518,0.22580645161290322,0.06684276951795469,0.12524461839530332,0.2513777995486131,0.08854848505297255,0.07384062598181601,-0.012013348164627347
2,2741,647,7.515505290040131,10.200927357032457,0.510609415239559,0.36423841059602646,0.4857412385728929,0.4126984126984127,0.1179511182365874,0.196,0.39265829700297167,0.16823841059602646,0.02486817666666613,-0.04846000210238621
3,2689,699,8.218668650055783,7.296137339055794,0.2581630339954676,0.23754789272030652,0.20577619995578278,0.24503311258278146,0.08863863302944261,0.14180929095354522,0.16952440096602497,0.0957386017667613,0.052386834039684804,-0.00748521986247494
4,2786,602,7.932519741564968,8.471760797342192,0.3301319791289486,0.288135593220339,0.2618191879187622,0.2834008097165992,0.11043416092617601,0.17467248908296942,0.21969781820277257,0.11346310413736957,0.06831279121018641,0.004734783503739792
5,2727,661,8.14081408140814,7.564296520423601,0.4108369205220611,0.28793774319066145,0.3140089604515999,0.3392857142857143,0.127290862306042,0.1630901287553648,0.2835460582160191,0.12484761443529666,0.09682796007046118,-0.05134797109505285
6,2761,627,8.185440057950018,7.336523125996811,0.2527310812923005,0.216,0.20124517032940753,0.25882352941176473,0.12541088709409798,0.18552036199095023,0.1273201941982025,0.030479638009049764,0.051485910962892956,-0.04282352941176473
7,2702,686,7.438934122871947,10.349854227405247,0.3021349069627584,0.3218390804597701,0.36990361673930666,0.3333333333333333,0.1474353318491593,0.24019607843137256,0.1546995751135991,0.08164300202839755,-0.06776870977654825,-0.011494252873563204
8,2787,601,8.144958736993182,7.487520798668886,0.6469248161125283,0.32061068702290074,0.5176735968993422,0.30943396226415093,0.12066231974757313,0.1477832512315271,0.5262624963649551,0.17282743579137363,0.12925121921318605,0.011176724758749812
9,2739,649,8.287696239503468,6.933744221879815,0.38372757645796185,0.3675675675675676,0.32458708265905517,0.3203463203463203,0.14066165249021556,0.14696485623003194,0.2430659239677463,0.22060271133753565,0.05914049379890668,0.047221247221247264
10,2672,716,7.709580838323353,9.217877094972067,0.3628158444545954,0.3282674772036474,0.3218313078089303,0.3037249283667622,0.11264086014031921,0.16728624535315986,0.2501749843142762,0.16098123185048754,0.04098453664566509,0.024542548836885225
11,2700,688,7.9259259259259265,8.430232558139535,0.3484592643285966,0.3575418994413408,0.29764233496310194,0.3282442748091603,0.11796988233826225,0.16494845360824742,0.23048938199033434,0.19259344583309337,0.050816929365494645,0.029297624632180497
12,2721,667,8.122013965453876,7.646176911544228,0.40463617302388777,0.288135593220339,0.2814103302915659,0.32786885245901637,0.12633676457440282,0.2009132420091324,0.278299408449485,0.08722235121120658,0.12322584273232184,-0.039733259238677376
13,2694,694,7.609502598366741,9.654178674351584,0.35666952453204187,0.3028391167192429,0.36315123231101737,0.2881844380403458,0.10484426053498555,0.1891348088531187,0.2518252639970563,0.1137043078661242,-0.0064817077789754984,0.014654678678897082
14,2688,700,8.18452380952381,7.428571428571429,0.38265564207842073,0.3225806451612903,0.2606180537825107,0.30612244897959184,0.0880203429138028,0.17123287671232876,0.29463529916461795,0.15134776844896156,0.12203758829591005,0.01645819618169847
15,2759,629,8.04639362087713,7.94912559618442,0.38578705488501364,0.32669322709163345,0.3116080009284119,0.31297709923664124,0.1030700095471748,0.16853932584269662,0.2827170453378388,0.15815390124893683,0.07417905395660174,0.01371612785499221
