base_Degree,base_LocalClustCoeff,base_TriangleCount,base_UniquePartners,base_AvgNeighbourDegree,stoich_WeightedTriangles,stoich_AvgNeighbourDegreeStoich,stoich_RangeComplexSize,stoich_MedComplexSize,stoich_MedianRatio,stoich_RangeRatio,protein_MedianUniqueRatio,protein_RangeUniqueRatio,protein_MedComplexNodes,protein_RangeComplexNodes,true_label
-0.012607114156429003,-0.047337435493871406,0.004875829565931011,0.001582511059937828,-0.10284024557418853,0.0008551475905993939,-0.03606329835741434,0.0016663118662819715,-0.006723804589942155,0.007014433851030701,-0.017343258777132258,-0.0015812762854928398,0.0047523878741245395,-0.0022100639062431504,0.016456472925444186,0
-0.0019845196579273802,0.0038988018415258415,-0.04711556688733519,-0.027070241723400792,0.04532766907398633,-0.01519683999893318,0.021715196204749203,-0.0010311806809750596,-0.004718174792486572,-0.00492862860485024,0.00047231734813471245,-0.044828585208213055,-0.002264007870908476,-0.045106576034973346,-0.005056938359832071,0
-0.0024860947772913384,-0.06873354948987774,0.006776914161532598,-0.0065385448845471416,-0.018719332409852036,-0.02476612523410618,-0.003900169609003222,-0.001705852112649533,-0.016174078751738895,-0.010799876908156682,-0.0006298827811988394,0.029831163141044642,-0.006946707651126748,0.026007215794972543,-0.007269455581723724,0
-0.007134520501533539,0.005078796931633825,0.07746619778743376,0.07619338654688414,-0.005517223057430602,0.05982925294465476,0.0018368718736893714,0.009218131991554912,0.0005232125031669925,0.010836319232859883,0.0026707298765084233,0.03261451273280767,0.008492510204344812,0.029934162111807612,0.022695247567258093,1
-0.002178669356353409,0.0027778473662241968,-0.06281798662276382,-0.05201374434957612,0.004751892181495971,-0.016197978933729974,-0.004176836993805688,-0.0017440159406306326,-0.012312176995619924,-0.07002086731113072,7.550190104062982e-05,-0.09742587861434145,-0.002482848047470341,-0.08530736880159986,-0.005473786588816822,0
-0.0013658617024586597,0.0036601437955711214,-0.05040923918665819,-0.028436649743783442,0.03856127993494577,-0.007171112208483138,0.015679572102399078,-0.0011184663282135029,-0.007699974136138795,0.0008285219526956467,0.0002739884794243425,-0.046323934645056825,-0.0030773509479226314,-0.04450799834145936,-0.005046007674406494,0
-0.0021813918673132884,0.0054685297269362375,-0.048910700802659565,0.005805540352657113,0.04410846986258885,-0.015502273391284165,0.019688253941166856,-0.0008098524518439732,-0.005547300112205947,-0.004029069209670438,0.0005189665217683102,-0.0448383873135222,-0.002299095222946281,-0.041710127564929124,-0.005516752710665918,1
0.008373553519985196,0.0036782189295168806,-0.047504081527277586,-0.032311939099043556,0.049541489502942314,-0.01888397967895444,0.0022897515733662915,-0.0010488535749390308,-0.007463923663176096,0.0022174392597523462,0.0002980226832401848,-0.04526644166388675,-0.0029758671726426694,-0.04597855368936951,-0.00514838116723958,0
0.0004993350609978001,0.0038605244746378817,-0.05234278809022811,-0.0347377122421224,-0.00845043461078054,-0.017243560681845974,0.004913385118820891,-0.0013134743561387567,-0.0062009704677701985,0.00645828145542853,0.0003382595656368872,-0.054259888864581815,-0.0027538206113349797,-0.05224999654429948,-0.004631926883775345,0
0.008373553519985196,0.0036782189295168806,-0.047504081527277586,-0.032311939099043556,0.049541489502942314,-0.01888397967895444,0.0022897515733662915,-0.0010488535749390308,-0.007463923663176096,0.0022174392597523462,0.0002980226832401848,-0.04526644166388675,-0.0029758671726426694,-0.04597855368936951,-0.00514838116723958,1
