feature,mean,std,median,min,max,n_splits,rank
base_TriangleCount,0.14186423000553838,0.0629175621309477,0.13760500320722885,0.03244880904938501,0.29144040569645047,50,1
base_AvgNeighbourDegree,0.10573533459981103,0.04071019827600386,0.10285972270293531,0.014506579278343545,0.22278649933887543,50,2
protein_MedComplexNodes,0.10274561987906729,0.062224464869664466,0.10057764124492989,0.01659382528287271,0.2502989292666668,50,3
base_UniquePartners,0.03203890008252758,0.04538974103544983,0.0184128451177027,-0.014347362643557526,0.20613385046969465,50,4
base_Degree,0.022986082765118484,0.03504212826980819,0.009999307559303745,-0.014006084803478924,0.14696871261188105,50,5
protein_RangeUniqueRatio,0.02115542206336709,0.01774179036889705,0.015240643863480096,-0.007918024619567855,0.07761562567308397,50,6
base_LocalClustCoeff,0.010418896566795718,0.010543003003865995,0.009226659423695428,-0.013779466500631466,0.04066760903733262,50,7
flag_HasStoich,0.00941752348931971,0.017735920991028636,0.011751070150060763,-0.044947459415842515,0.04009671345206091,50,8
protein_RangeComplexNodes,0.008364363141362647,0.011449474243187376,0.005385927637104363,-0.006726134725209293,0.04620663224732929,50,9
