split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hb_graph_pr_auc
1,2656,650,24.021084337349397,20.76923076923077,0.45992858039995294,0.5008128465600319,0.5002457671274609,0.5159614456889571
2,2694,612,23.01410541945063,25.0,0.5783021906731857,0.4276071480991439,0.44467246150837847,0.5113187904753143
3,2614,692,23.182861514919665,24.13294797687861,0.6249146032564766,0.6949588988673575,0.7035907101690679,0.7147103818406767
4,2743,563,23.951877506379876,20.603907637655418,0.5326136688247471,0.5970328063642213,0.5195372927034854,0.5437684847601431
5,2548,758,24.175824175824175,20.71240105540897,0.40451964368719506,0.47026947339631925,0.4857691721421344,0.5006652018847612
6,2640,666,24.28030303030303,19.81981981981982,0.41768165228504905,0.44979210993865076,0.4855379346287054,0.46173090187508486
7,2680,626,22.910447761194032,25.399361022364218,0.5267928571412043,0.6014290412145741,0.5835891447865577,0.5949422315862625
8,2667,639,24.296962879640045,19.561815336463223,0.3820867726297329,0.47324489160588046,0.47023868796243745,0.44277739155214774
9,2651,655,23.198792908336475,24.12213740458015,0.5407453059713507,0.4463719601875815,0.44808483818256517,0.4931868025317767
10,2636,670,22.91350531107739,25.223880597014926,0.6096027583269765,0.6373617950365427,0.654377140050844,0.6679269548155542
11,2668,638,22.67616191904048,26.332288401253916,0.5298651526429492,0.6061418579915112,0.5860936191702831,0.5971034517568536
12,2668,638,22.863568215892055,25.54858934169279,0.5790546531362792,0.6581254527777618,0.6397935090912537,0.6471406406214456
13,2620,686,24.045801526717558,20.845481049562682,0.6049178912705038,0.5825421999680298,0.6441239789057362,0.6530113473117207
14,2649,657,23.933559833899583,21.15677321156773,0.5173890386607298,0.43337239452691134,0.4160150223326112,0.41352593321231845
15,2694,612,24.016332590942834,20.588235294117645,0.5276617877888353,0.624379873526187,0.6462424109682833,0.6471387964903642
16,2639,667,24.10003789314134,20.539730134932537,0.3476477503708017,0.4313914265964047,0.40568641142215306,0.39951806793211303
17,2655,651,23.728813559322035,21.96620583717358,0.622267536467943,0.6531824244029245,0.6445311598907539,0.670060576824143
18,2638,668,23.843821076573164,21.55688622754491,0.5507103288502212,0.4770409883448432,0.4718897595579875,0.49018069010571924
19,2625,681,24.19047619047619,20.26431718061674,0.5055707019232151,0.5337245033041551,0.5349727434740563,0.5296696775678544
20,2567,739,23.91897156213479,21.515561569688767,0.41645311104676963,0.5384978543061505,0.5415672600841096,0.5172692486534642
21,2686,620,22.933730454206998,25.322580645161292,0.4960920367385764,0.518336028054508,0.5022114152014131,0.5105440714566429
22,2633,673,23.73718192176225,21.99108469539376,0.5129062414263229,0.5466589316797603,0.5392002963637117,0.5561460181254336
23,2740,566,22.62773722627737,27.03180212014134,0.5790464403730801,0.6208667576611944,0.6296674396814295,0.5970443261570537
24,2737,569,23.858238947753012,21.0896309314587,0.4842030739581696,0.5419149770527889,0.5617702355058899,0.5574544090444239
25,2693,613,23.95098403267731,20.880913539967374,0.5561326818871937,0.580682657592043,0.5783212133559428,0.5274627328978407
26,2602,704,23.251345119139124,23.863636363636363,0.5264624450513575,0.5963481410476297,0.5866930998172775,0.597625447118317
27,2709,597,23.846437799926175,21.273031825795645,0.3950650164705861,0.4705733891702729,0.5008084736750622,0.5261375678411431
28,2712,594,23.893805309734514,21.043771043771045,0.6235336523884596,0.5002304977937302,0.522019290828629,0.541852718718257
29,2603,703,23.818670764502496,21.763869132290186,0.4490316337551363,0.48015056825051405,0.4851242883395804,0.49370461955067513
30,2705,601,23.43807763401109,23.128119800332776,0.5170480446731741,0.5673962033573994,0.5712375938237706,0.5883681354794155
31,2678,628,22.74085138162808,26.11464968152866,0.6010834326485761,0.5399594662694418,0.48943649188584276,0.5724559106150149
32,2683,623,24.040253447633248,20.545746388443018,0.4992933150145729,0.520014246104542,0.5407423292694562,0.5246385738230672
33,2641,665,23.816736084816355,21.654135338345863,0.5992075099383363,0.6397723542233391,0.6368023489094506,0.6665643943192016
34,2679,627,23.665546845837998,22.169059011164276,0.5907118962492304,0.6219261902497999,0.5891463451850814,0.6363741105859668
35,2698,608,23.57301704966642,22.532894736842106,0.4587402330063598,0.5505612333046586,0.5557469296525688,0.5109272378982039
36,2630,676,23.688212927756656,22.189349112426036,0.5501340802466972,0.5407838053838564,0.5361369699605285,0.5704083541788593
37,2724,582,22.687224669603523,26.632302405498283,0.5742533517500805,0.624453798701178,0.6343662450593431,0.6398837919741214
38,2687,619,24.22776330480089,19.7092084006462,0.4722059308800689,0.5167687643305535,0.49550921985404517,0.4764013374817861
39,2690,616,24.349442379182157,19.155844155844157,0.4862462850953744,0.5237054019849539,0.532753288808442,0.5526113957465656
40,2615,691,23.785850860420652,21.852387843704776,0.49004631216132055,0.5517528684940803,0.5747078304791292,0.6284953642279795
41,2598,708,24.364896073903004,19.774011299435028,0.43730744811638955,0.5057601503548047,0.5252647549818139,0.4835825409592459
42,2720,586,24.044117647058822,20.30716723549488,0.6056982685689646,0.6183597899929694,0.6298682575293296,0.6274402273059317
43,2622,684,23.49351639969489,22.953216374269005,0.5845862306830771,0.6340909115962352,0.6496190911325136,0.665296674440174
44,2657,649,22.958223560406473,25.115562403698,0.6342133445953005,0.6153451908181083,0.6204107388194796,0.6387030077196401
45,2728,578,22.763929618768326,26.297577854671278,0.5337354175858358,0.5996593493327174,0.581636612392567,0.5999009775695525
46,2651,655,24.028668427008675,20.763358778625953,0.4246176248655594,0.4905268612569873,0.5075762337713927,0.4620795138299344
47,2745,561,23.570127504553735,22.459893048128343,0.524577045947851,0.5286940498438326,0.529142287422314,0.5777298014054673
48,2701,605,23.435764531654943,23.140495867768596,0.5798447227467083,0.6175534507041155,0.6084168837102873,0.6283384566006981
49,2689,617,23.391595388620303,23.3387358184765,0.6044102800907503,0.6435992829635291,0.6452098647597507,0.6222043822307765
50,2622,684,24.14187643020595,20.46783625730994,0.3046695659458035,0.4205592119885558,0.41167302765108915,0.39789225723463717
