feature,mean,std,median,min,max,n_splits,rank
base_TriangleCount,0.1085384426903962,0.048331794364551955,0.09916545560016762,0.0011387964523228433,0.21205099702575034,50,1
protein_MedComplexNodes,0.09548037934895966,0.06604354937340577,0.0881589874367229,-1.883658571570357e-05,0.24605818171071586,50,2
stoich_WeightedTriangles,0.07950930636221751,0.0687402496765527,0.06311593742590633,-0.013844438140796177,0.23509071096703615,50,3
base_AvgNeighbourDegree,0.07640320701366664,0.02389869601987089,0.07361057289405129,0.038757262501384025,0.1615845351323569,50,4
base_UniquePartners,0.02262629058619056,0.027220972266891456,0.015862777828873915,-0.023719850345615957,0.09095563749077248,50,5
base_Degree,0.01721524224292612,0.02775562365871745,0.008359131346848576,-0.014815861352505223,0.12345019322298594,50,6
protein_RangeUniqueRatio,0.01670488190746698,0.014042490760222487,0.015991573736531022,-0.012537914845317976,0.055081771332232896,50,7
stoich_AvgNeighbourDegreeStoich,0.013840351285581145,0.011909866724739447,0.013785906920422386,-0.010890708882063681,0.05056792869894572,50,8
stoich_MedianRatio,0.009929216544419674,0.00961971894661937,0.010865072759203277,-0.010480671927845398,0.02856180377050152,50,9
base_LocalClustCoeff,0.0043777892053969225,0.005238760688510242,0.0040071688724322594,-0.005833798412878888,0.02066604181254491,50,10
protein_RangeComplexNodes,0.0032677956933016457,0.006772432021413861,0.0012906464378304645,-0.005990140251123255,0.025463363547737778,50,11
stoich_RangeComplexSize,0.0020828175251169055,0.0036092915436316676,0.0014041366400523668,-0.0038718758801149058,0.01951054274392281,50,12
stoich_MedComplexSize,0.001495027847302377,0.009283945598826109,0.00175265683479906,-0.02648091404896018,0.021476673810400027,50,13
stoich_RangeRatio,-0.000986192501065645,0.004806143889575173,-0.00031412537511945064,-0.014394566047034197,0.01598508369490762,50,14
