feature,mean,std,median,min,max,n_splits,rank
protein_MedianUniqueRatio,0.13509532777348038,0.04649781470778242,0.13279789045516854,0.045669369957873136,0.20766230486294202,15,1
base_UniquePartners,0.05350516139508743,0.04937717345246263,0.04259169392327898,0.0007118770392404106,0.15053793565981674,15,2
protein_RangeComplexNodes,0.0504834472999408,0.03529817870512515,0.04783303805130958,-0.020087418420884583,0.11949862833806349,15,3
base_Degree,0.030788949923605296,0.018672533464707004,0.031220827333862593,0.003055056830663072,0.06847847035644136,15,4
protein_MedComplexNodes,0.02140140773784412,0.02782942920304936,0.01241106352764143,-0.0018463085163508974,0.09632474926902898,15,5
protein_RangeUniqueRatio,0.015496617576633507,0.023832642409508154,0.0123253683654306,-0.01772183066840181,0.08233614553761617,15,6
stoich_MedComplexSize,0.00047054003855794495,0.001830661917324141,-8.311182387635841e-05,-0.0030627403729076965,0.004084638496909193,15,7
stoich_MedianRatio,0.00010475123074519399,0.0013942454484394712,4.762767886764552e-05,-0.0024521219729999435,0.004075816945325594,15,8
stoich_RangeRatio,0.0,0.0,0.0,0.0,0.0,15,9
stoich_RangeComplexSize,-2.4484932969048855e-06,8.042198889188974e-06,0.0,-3.1031638345391244e-05,0.0,15,10
