split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hb_graph_pr_auc
1,2612,694,24.387442572741193,19.596541786743515,0.5559664073691744,0.465935228089071,0.4406321742404197,0.4991502471305334
2,2680,626,24.14179104477612,20.12779552715655,0.5095592417071823,0.5201903179902966,0.5578915292780973,0.574939632798425
3,2594,712,22.436391673091748,26.825842696629216,0.6662989458805396,0.6705942225264607,0.6778354479074233,0.7002304332265642
4,2649,657,23.51830879577199,22.831050228310502,0.569854862170869,0.6194383512792438,0.6201956501655533,0.6341274000909993
5,2633,673,23.129510064565135,24.368499257057948,0.6586429247335504,0.6709082314790468,0.6760430116539035,0.7043939478510074
6,2754,552,22.875816993464053,25.905797101449274,0.6329033387682993,0.6537810058880786,0.6795055808684028,0.6848086499883795
7,2655,651,22.900188323917135,25.34562211981567,0.6109043062798953,0.61813294492552,0.5856998317329074,0.5512162509536385
8,2644,662,23.48714069591528,22.9607250755287,0.5516198848807559,0.5780159674817076,0.6015954734006603,0.6210951596718572
9,2681,625,22.342409548675867,27.839999999999996,0.6793675588844168,0.6050861218304985,0.5882361897846154,0.6010200284076783
10,2713,593,22.889789900479173,25.632377740303543,0.6996565405011294,0.7098832157875374,0.7258509810447367,0.7332773008935598
11,2699,607,23.60133382734346,22.40527182866557,0.4279841049955911,0.44626908178400837,0.46120783857274683,0.46827299891697105
12,2676,630,23.692077727952167,22.063492063492063,0.5854287859640096,0.5030472386133746,0.4772555004804103,0.48875925142053395
13,2590,716,24.16988416988417,20.53072625698324,0.57263886662028,0.6034793332366961,0.5747215510423329,0.6263448660645002
14,2641,665,23.0973116243847,24.51127819548872,0.6496237913940693,0.5286245078015699,0.5086645255137062,0.6318040558965381
15,2608,698,22.277607361963188,27.507163323782237,0.6808086923581136,0.6958463627643879,0.6658948890722101,0.6251999609976568
16,2647,659,22.59161314695882,26.555386949924127,0.36812490798644054,0.4358505373534536,0.4440721032712024,0.43697395573886977
17,2612,694,22.894333843797856,25.216138328530256,0.6560309399435156,0.673500381993527,0.6816545087643695,0.7162839203205942
18,2674,632,24.00897531787584,20.72784810126582,0.5093124064629376,0.5286508304583409,0.5414499361088475,0.5731737163313455
19,2550,756,22.627450980392158,25.925925925925924,0.48097508944411616,0.5124956209988039,0.5563038765261729,0.5952777182054235
20,2603,703,24.1260084517864,20.62588904694168,0.31271755871186724,0.3735628651996603,0.40574846231562695,0.39082844400995886
21,2683,623,22.95937383525904,25.20064205457464,0.5670992677439668,0.6331041186050054,0.6160581709129056,0.6190749080945164
22,2620,686,23.053435114503817,24.635568513119534,0.601483442250436,0.5525343969417079,0.5526052692211266,0.5846591670117696
23,2730,576,22.52747252747253,27.430555555555557,0.6304469015803148,0.6877736165450814,0.7029414374825149,0.7183445943536202
24,2669,637,23.97901835893593,20.87912087912088,0.5509468656795579,0.5818672530786224,0.5977131783285937,0.6033152612591524
25,2671,635,24.110819917633844,20.31496062992126,0.4790744454215394,0.4916763607211897,0.530558806669234,0.5015935818207404
26,2680,626,22.761194029850746,26.038338658146966,0.6754212025997492,0.653247249236898,0.6772763697551296,0.6759933608177433
27,2614,692,24.292272379495028,19.942196531791907,0.5722126887031911,0.6095407389939966,0.6444550505037384,0.6485115227470969
28,2680,626,23.80597014925373,21.56549520766773,0.4338415324585885,0.4533176030419539,0.46020275154564294,0.45394512079195326
29,2604,702,24.15514592933948,20.51282051282051,0.5961984932173852,0.583300994985302,0.6034115229212086,0.556928244278953
30,2624,682,22.599085365853657,26.392961876832842,0.6393410910743562,0.6869156342327865,0.6952109193681301,0.7046204397480539
