split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.649765025970813,11.214087117701576,0.4658893137541589,0.4438202247191011,0.5088389513560196,0.4017857142857143,0.4247402684883029,0.38016528925619836,0.041149045265856,0.06365493546290274,-0.04294963760186077,0.042034510433386796
2,4151,971,11.587569260419176,11.431513903192585,0.3704734644515666,0.4024390243902439,0.38446936462552994,0.35233160621761656,0.3065941432370089,0.33121019108280253,0.0638793212145577,0.0712288333074414,-0.01399590017396335,0.05010741817262737
3,4096,1026,11.474609375,11.890838206627679,0.5180169680538423,0.44282238442822386,0.5327774716767563,0.388,0.3749071814653262,0.34517766497461927,0.14310978658851614,0.09764471945360459,-0.014760503622913923,0.05482238442822385
4,4131,991,10.2880658436214,16.851664984863774,0.41915056252311556,0.45132743362831856,0.4262591669800969,0.4663677130044843,0.35323315438531205,0.42857142857142855,0.0659174081378035,0.022756005056890016,-0.00710860445698136,-0.015040279376165755
5,4069,1053,11.845662324895551,10.446343779677113,0.38178382867758937,0.36220472440944884,0.3860921770574202,0.355,0.30237783087838926,0.33204633204633205,0.0794059977992001,0.030158392363116793,-0.004308348379830851,0.007204724409448859
6,4164,958,11.551392891450528,11.586638830897703,0.3948479360935836,0.3652173913043478,0.3691775821917426,0.36363636363636365,0.304837814113229,0.3574660633484163,0.09001012198035457,0.007751327955931531,0.02567035390184097,0.0015810276679841806
7,4218,904,11.830251303935514,10.287610619469026,0.3962091683774854,0.39436619718309857,0.40548497500941794,0.3841059602649007,0.3096939117773265,0.3282828282828283,0.08651525660015885,0.06608336890027028,-0.00927580663193256,0.010260236918197885
8,3979,1143,11.309374214626791,12.42344706911636,0.5058665572956704,0.47417840375586856,0.4713387425969881,0.4288939051918736,0.4580861408927128,0.3795379537953795,0.047780416402957604,0.09464044996048904,0.034527814698682324,0.04528449856399497
9,4102,1020,12.311067771818625,8.529411764705882,0.45999384540574834,0.4054982817869416,0.4255312240517351,0.36486486486486486,0.2983162813193763,0.3288409703504043,0.16167756408637202,0.07665731143653726,0.034462621354013234,0.040633416922076726
10,4096,1026,11.71875,10.916179337231968,0.41900124592678734,0.4484848484848485,0.41896514192452444,0.390625,0.38774758194834597,0.36752136752136755,0.03125366397844137,0.08096348096348094,3.610400226289334e-05,0.057859848484848486
11,4091,1031,12.539721339525789,7.662463627546072,0.22041180962362006,0.27205882352941174,0.23483616581977668,0.2564102564102564,0.2321024076567018,0.2675736961451247,-0.011690598033081728,0.004485127384287024,-0.014424356196156618,0.015648567119155354
12,3897,1225,11.419040287400565,12.0,0.4290857511180379,0.4153498871331828,0.4257849700500326,0.39080459770114945,0.32196223183022576,0.39862542955326463,0.10712351928781211,0.016724457579918195,0.0033007810680052985,0.02454528943203338
13,4094,1028,10.967269174401563,13.910505836575876,0.46676874950009534,0.4434589800443459,0.48790207860098056,0.4087301587301587,0.3681984633269178,0.4155844155844156,0.09857028617317753,0.027874564459930307,-0.021133329100885223,0.0347288213141872
14,4017,1105,11.799850634802091,10.678733031674208,0.4280569522189226,0.4166666666666667,0.43543046017775583,0.425531914893617,0.32871691871328895,0.34563106796116505,0.09934003350563364,0.07103559870550163,-0.007373507958833236,-0.00886524822695034
15,4138,984,11.986466892218463,9.75609756097561,0.3836251846524453,0.41420118343195267,0.36650344987557143,0.31295843520782396,0.30919704339913817,0.27415730337078653,0.0744281412533071,0.14004388006116614,0.017121734776873843,0.10124274822412871
