split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,3946,1116,17.663456664977193,16.03942652329749,0.36056949004188044,0.4370629370629371,0.3208704582991448,0.3767605633802817,0.039699031742735646,0.0603023736826554
2,4101,961,17.361619117288466,17.065556711758585,0.4569648607579852,0.481981981981982,0.41260582294771364,0.41851106639839036,0.04435903781027156,0.06347091558359164
3,4122,940,17.879670063076176,14.787234042553191,0.4893034881167865,0.5322128851540616,0.44806309447859705,0.4295942720763723,0.04124039363818943,0.10261861307768932
4,4094,968,17.635564240351734,15.909090909090908,0.5256983665317942,0.5223214285714286,0.4712015579291126,0.4282560706401766,0.054496808602681635,0.09406535793125198
5,4112,950,17.120622568093385,18.10526315789474,0.4713535542692786,0.4881889763779528,0.4700387624586522,0.4641509433962264,0.0013147918106263812,0.024038032981726354
6,4089,973,17.461482024944974,16.649537512846866,0.36835187742781983,0.41201716738197425,0.35516493589458237,0.3946869070208729,0.013186941533237462,0.017330260361101357
7,3951,1111,17.691723614274867,15.931593159315932,0.43596204569046093,0.4731182795698925,0.41093472232121114,0.4482758620689655,0.025027323369249788,0.024842417500926972
8,4065,997,17.958179581795818,14.643931795386159,0.4565158751273829,0.4781491002570694,0.408355258767234,0.3822937625754527,0.0481606163601489,0.09585533768161669
9,4090,972,17.334963325183374,17.181069958847736,0.5243318726995462,0.5511111111111111,0.47524903310358996,0.45864661654135336,0.04908283959595622,0.09246449456975775
10,4083,979,17.266715650257165,17.466802860061286,0.5090567784590293,0.4939271255060729,0.48067858355310544,0.46037735849056605,0.02837819490592386,0.033549767015506826
11,4118,944,17.217095677513356,17.690677966101696,0.5460681387808859,0.45161290322580644,0.48132299220298613,0.46017699115044247,0.06474514657789976,-0.008564087924636032
12,4096,966,16.9921875,18.633540372670808,0.5588282612904916,0.5205479452054794,0.4732544460097295,0.4672897196261682,0.08557381528076208,0.0532582255793112
13,4167,895,17.42260619150468,16.75977653631285,0.475343558905736,0.46924829157175396,0.4459178663735803,0.4444444444444444,0.02942569253215571,0.024803847127309542
14,4062,1000,17.79911373707533,15.299999999999999,0.5134129685089626,0.4641350210970464,0.4291585089534681,0.4083969465648855,0.08425445955549449,0.0557380745321609
15,4110,952,17.931873479318735,14.600840336134455,0.3187873505823456,0.4074074074074074,0.28606951548687864,0.37058823529411766,0.03271783509546694,0.03681917211328972
