feature,mean,std,median,min,max,n_splits,rank
stoich_MedianRatio,0.10724996588716802,0.06000233483727309,0.09996284047882736,0.029650140299890347,0.23860256889238013,15,1
base_Degree,0.07039307795194352,0.04735845614898886,0.05856962110077575,0.00916479511046571,0.16763863847945198,15,2
stoich_AvgNeighbourDegreeStoich,0.034462689629726005,0.0363795157457063,0.030285079507444652,-0.009139769931082425,0.12421351257117141,15,3
base_AvgNeighbourDegree,0.03253090068637954,0.025058801611123695,0.0227106735299701,0.0019657364193661347,0.09132382492004992,15,4
protein_MedianUniqueRatio,0.03089935111629849,0.025761664109981586,0.03001696137346125,-0.0029383028370548432,0.07436125838980565,15,5
stoich_WeightedTriangles,0.02760006771874578,0.02785858827929779,0.016933185385838892,-0.00916780291889679,0.08407873734203528,15,6
base_UniquePartners,0.02723506623965001,0.02194419130153611,0.021963398929805485,-0.0006080899803996148,0.08207514737505181,15,7
stoich_RangeComplexSize,0.022920494413405348,0.03064864707748946,0.019841080517936684,-0.02299624346447642,0.09716933937603497,15,8
stoich_MedComplexSize,0.021385947860876053,0.01865899489815126,0.02324935912251766,-0.010293122965814031,0.05185292716540979,15,9
base_TriangleCount,0.01577490444244222,0.021166786312668957,0.010794748290816003,-0.004478399790418508,0.08598452053164155,15,10
stoich_RangeRatio,0.01235847400487621,0.027042504501884484,0.008555668921611864,-0.020404550126124348,0.09546082184940592,15,11
protein_RangeUniqueRatio,0.008055110715116885,0.02728977218844493,0.005418754797784911,-0.062493637223482425,0.06324691101637976,15,12
protein_MedComplexNodes,0.00693585702333008,0.011995232813809657,0.0011636943160056867,-0.008231524608055119,0.03177818753413815,15,13
protein_RangeComplexNodes,0.0012346343971561286,0.0032167948793858404,0.00035816368656212404,-0.0021882102188569034,0.009121869680057921,15,14
protein_NumSubgroups,0.0008558099333954706,0.0028290307691471177,0.0,-0.002427621785050224,0.008942451046533264,15,15
protein_AvgSubgroupSize,-0.0009003336292691973,0.001843369257295738,-0.00017037317021108834,-0.005518785792350311,0.0005358410341367803,15,16
