ComplexId,ProteinId,Stoichiometry,Evidence
903,Q92529,0,MI:0019:coimmunoprecipitation
904,Q13480,0,MI:0019:coimmunoprecipitation
904,Q92529,0,MI:0019:coimmunoprecipitation
905,O15066,0,MI:0007:anti tag coimmunoprecipitation
905,P41743,0,MI:0007:anti tag coimmunoprecipitation
905,Q8TEW0,0,MI:0007:anti tag coimmunoprecipitation
905,Q9NPB6,0,MI:0007:anti tag coimmunoprecipitation
905,Q9Y496,0,MI:0007:anti tag coimmunoprecipitation
909,O43513,0,MI:0006:anti bait coimmunoprecipitation
909,O60244,0,MI:0006:anti bait coimmunoprecipitation
909,O75586,0,MI:0006:anti bait coimmunoprecipitation
909,O95402,0,MI:0006:anti bait coimmunoprecipitation
909,P49336,0,MI:0006:anti bait coimmunoprecipitation
909,Q15648,0,MI:0006:anti bait coimmunoprecipitation
909,Q71SY5,0,MI:0006:anti bait coimmunoprecipitation
909,Q93074,0,MI:0006:anti bait coimmunoprecipitation
909,Q96RN5,0,MI:0006:anti bait coimmunoprecipitation
909,Q9NVC6,0,MI:0006:anti bait coimmunoprecipitation
909,Q9UHV7,0,MI:0006:anti bait coimmunoprecipitation
909,Q9ULK4,0,MI:0006:anti bait coimmunoprecipitation
909,Q9Y2X0,0,MI:0006:anti bait coimmunoprecipitation
910,O43513,0,MI:0004:affinity chromatography technology
910,O60244,0,MI:0004:affinity chromatography technology
910,O75448,0,MI:0004:affinity chromatography technology
910,O75586,0,MI:0004:affinity chromatography technology
910,Q96RN5,0,MI:0004:affinity chromatography technology
910,Q9BUE0,0,MI:0004:affinity chromatography technology
910,Q9NPJ6,0,MI:0004:affinity chromatography technology
910,Q9NVC6,0,MI:0004:affinity chromatography technology
910,Q9ULK4,0,MI:0004:affinity chromatography technology
910,Q9Y2X0,0,MI:0004:affinity chromatography technology
912,P09038,0,MI:0030:cross-linking study
912,P11362,0,MI:0030:cross-linking study
912,P23352,0,MI:0030:cross-linking study
915,O00161,0,MI:0019:coimmunoprecipitation
915,Q16623,0,MI:0019:coimmunoprecipitation
917,P28370,0,MI:0007:anti tag coimmunoprecipitation
917,Q9BXF3,0,MI:0007:anti tag coimmunoprecipitation
918,Q8N3R9,0,MI:0007:anti tag coimmunoprecipitation
918,Q8TEW0,0,MI:0007:anti tag coimmunoprecipitation
918,Q9NPB6,0,MI:0007:anti tag coimmunoprecipitation
921,O60264,0,MI:0091:chromatography technology
921,Q96T23,0,MI:0091:chromatography technology
923,P28370,0,MI:0007:anti tag coimmunoprecipitation
923,Q96T23,0,MI:0007:anti tag coimmunoprecipitation
924,P07910,0,MI:0019:coimmunoprecipitation
924,P11388,0,MI:0019:coimmunoprecipitation
924,Q08211,0,MI:0019:coimmunoprecipitation
924,Q08945,0,MI:0019:coimmunoprecipitation
924,Q6P2Q9,0,MI:0019:coimmunoprecipitation
924,Q96SB4,0,MI:0019:coimmunoprecipitation
924,Q9NR30,0,MI:0019:coimmunoprecipitation
925,O60264,0,MI:0091:chromatography technology
925,Q9NRL2,0,MI:0091:chromatography technology
926,Q14160,0,MI:0019:coimmunoprecipitation
926,Q6P1M3,0,MI:0019:coimmunoprecipitation
927,P07199,0,MI:0676:tandem affinity purification
927,Q03188,0,MI:0676:tandem affinity purification
927,Q71F23,0,MI:0676:tandem affinity purification
927,Q96BT3,0,MI:0676:tandem affinity purification
927,Q96H22,0,MI:0676:tandem affinity purification
927,Q9H3R5,0,MI:0676:tandem affinity purification
927,Q9NSP4,0,MI:0676:tandem affinity purification
928,Q14160,0,MI:0007:anti tag coimmunoprecipitation
928,Q9ULK5,0,MI:0007:anti tag coimmunoprecipitation
929,O60264,0,MI:0006:anti bait coimmunoprecipitation
929,P07199,0,MI:0006:anti bait coimmunoprecipitation
929,P11021,0,MI:0006:anti bait coimmunoprecipitation
929,P11142,0,MI:0006:anti bait coimmunoprecipitation
929,P22087,0,MI:0006:anti bait coimmunoprecipitation
929,P35226,0,MI:0006:anti bait coimmunoprecipitation
929,P49450,0,MI:0006:anti bait coimmunoprecipitation
929,Q02241,0,MI:0006:anti bait coimmunoprecipitation
929,Q03188,0,MI:0006:anti bait coimmunoprecipitation
929,Q06587,0,MI:0006:anti bait coimmunoprecipitation
929,Q08945,0,MI:0006:anti bait coimmunoprecipitation
929,Q13185,0,MI:0006:anti bait coimmunoprecipitation
929,Q13619,0,MI:0006:anti bait coimmunoprecipitation
929,Q15007,0,MI:0006:anti bait coimmunoprecipitation
929,Q16531,0,MI:0006:anti bait coimmunoprecipitation
929,Q53SF7,0,MI:0006:anti bait coimmunoprecipitation
929,Q5T200,0,MI:0006:anti bait coimmunoprecipitation
929,Q69YN4,0,MI:0006:anti bait coimmunoprecipitation
929,Q6T4P5,0,MI:0006:anti bait coimmunoprecipitation
929,Q71F23,0,MI:0006:anti bait coimmunoprecipitation
929,Q8N0S6,0,MI:0006:anti bait coimmunoprecipitation
929,Q8N1F7,0,MI:0006:anti bait coimmunoprecipitation
929,Q8NEM2,0,MI:0006:anti bait coimmunoprecipitation
929,Q92620,0,MI:0006:anti bait coimmunoprecipitation
929,Q92674,0,MI:0006:anti bait coimmunoprecipitation
929,Q96JP5,0,MI:0006:anti bait coimmunoprecipitation
929,Q96T23,0,MI:0006:anti bait coimmunoprecipitation
929,Q99496,0,MI:0006:anti bait coimmunoprecipitation
929,Q9BS16,0,MI:0006:anti bait coimmunoprecipitation
929,Q9BU64,0,MI:0006:anti bait coimmunoprecipitation
929,Q9BXP5,0,MI:0006:anti bait coimmunoprecipitation
929,Q9BZH6,0,MI:0006:anti bait coimmunoprecipitation
929,Q9H0H5,0,MI:0006:anti bait coimmunoprecipitation
929,Q9H3R5,0,MI:0006:anti bait coimmunoprecipitation
929,Q9HC52,0,MI:0006:anti bait coimmunoprecipitation
929,Q9NSP4,0,MI:0006:anti bait coimmunoprecipitation
929,Q9Y5B9,0,MI:0006:anti bait coimmunoprecipitation
930,Q14155,0,MI:0006:anti bait coimmunoprecipitation
930,Q14160,0,MI:0006:anti bait coimmunoprecipitation
930,Q9Y2X7,0,MI:0006:anti bait coimmunoprecipitation
933,P25054,0,MI:0006:anti bait coimmunoprecipitation
933,Q14160,0,MI:0006:anti bait coimmunoprecipitation
934,Q08945,0,MI:0006:anti bait coimmunoprecipitation
934,Q8TD19,0,MI:0006:anti bait coimmunoprecipitation
934,Q9Y5B9,0,MI:0006:anti bait coimmunoprecipitation
936,Q08945,0,MI:0006:anti bait coimmunoprecipitation
936,Q9Y5B9,0,MI:0006:anti bait coimmunoprecipitation
938,P19784,0,MI:0071:molecular sieving
938,P67870,0,MI:0071:molecular sieving
938,P68400,0,MI:0071:molecular sieving
938,Q08945,0,MI:0071:molecular sieving
938,Q9Y5B9,0,MI:0071:molecular sieving
943,O15400,0,MI:0019:coimmunoprecipitation
943,Q9H270,0,MI:0019:coimmunoprecipitation
943,Q9P253,0,MI:0019:coimmunoprecipitation
944,Q9H269,0,MI:0019:coimmunoprecipitation
944,Q9H270,0,MI:0019:coimmunoprecipitation
944,Q9P253,0,MI:0019:coimmunoprecipitation
947,O00311,0,MI:0019:coimmunoprecipitation
947,Q9UBU7,0,MI:0019:coimmunoprecipitation
955,P41743,0,MI:0007:anti tag coimmunoprecipitation
955,Q6P1M3,0,MI:0007:anti tag coimmunoprecipitation
955,Q9BYG5,0,MI:0007:anti tag coimmunoprecipitation
956,P41743,0,MI:0007:anti tag coimmunoprecipitation
956,Q8TEW0,0,MI:0007:anti tag coimmunoprecipitation
956,Q9BYG5,0,MI:0007:anti tag coimmunoprecipitation
959,P41743,0,MI:0019:coimmunoprecipitation
959,Q15334,0,MI:0019:coimmunoprecipitation
959,Q9BYG5,0,MI:0019:coimmunoprecipitation
964,O60934,0,MI:0006:anti bait coimmunoprecipitation
964,P38398,0,MI:0006:anti bait coimmunoprecipitation
964,P49959,0,MI:0006:anti bait coimmunoprecipitation
964,Q92878,0,MI:0006:anti bait coimmunoprecipitation
974,O75530,0,MI:0006:anti bait coimmunoprecipitation
974,Q09028,0,MI:0006:anti bait coimmunoprecipitation
974,Q15022,0,MI:0006:anti bait coimmunoprecipitation
974,Q15910,0,MI:0006:anti bait coimmunoprecipitation
974,Q6ZN18,0,MI:0006:anti bait coimmunoprecipitation
994,O43292,0,MI:0019:coimmunoprecipitation
994,Q92643,0,MI:0019:coimmunoprecipitation
994,Q969N2,0,MI:0019:coimmunoprecipitation
994,Q96S52,0,MI:0019:coimmunoprecipitation
994,Q9H490,0,MI:0019:coimmunoprecipitation
996,O75530,0,MI:0091:chromatography technology
996,Q09028,0,MI:0091:chromatography technology
996,Q15022,0,MI:0091:chromatography technology
996,Q15910,0,MI:0091:chromatography technology
996,Q16576,0,MI:0091:chromatography technology
997,O60870,0,MI:0040:electron microscopy
997,P12004,0,MI:0040:electron microscopy
997,P27694,0,MI:0040:electron microscopy
999,O75340,0,MI:0019:coimmunoprecipitation
999,P22626,0,MI:0019:coimmunoprecipitation
999,Q15185,0,MI:0019:coimmunoprecipitation
1000,O14656,0,MI:0019:coimmunoprecipitation
1000,O14657,0,MI:0019:coimmunoprecipitation
1003,P09884,0,MI:0029:cosedimentation through density gradient
1003,P20248,0,MI:0029:cosedimentation through density gradient
1003,P24941,0,MI:0029:cosedimentation through density gradient
1003,P35249,0,MI:0029:cosedimentation through density gradient
1003,P35250,0,MI:0029:cosedimentation through density gradient
1003,P35251,0,MI:0029:cosedimentation through density gradient
1003,P40937,0,MI:0029:cosedimentation through density gradient
1003,P40938,0,MI:0029:cosedimentation through density gradient
1003,Q14181,0,MI:0029:cosedimentation through density gradient
1004,P09874,0,MI:0006:anti bait coimmunoprecipitation
1004,P09884,0,MI:0006:anti bait coimmunoprecipitation
1004,P11387,0,MI:0006:anti bait coimmunoprecipitation
1004,P15927,0,MI:0006:anti bait coimmunoprecipitation
1004,P18858,0,MI:0006:anti bait coimmunoprecipitation
1004,P20248,0,MI:0006:anti bait coimmunoprecipitation
1004,P24941,0,MI:0006:anti bait coimmunoprecipitation
1004,P27694,0,MI:0006:anti bait coimmunoprecipitation
1004,P28340,0,MI:0006:anti bait coimmunoprecipitation
1004,P35244,0,MI:0006:anti bait coimmunoprecipitation
1004,P35249,0,MI:0006:anti bait coimmunoprecipitation
1004,P35250,0,MI:0006:anti bait coimmunoprecipitation
1004,P35251,0,MI:0006:anti bait coimmunoprecipitation
1004,P40937,0,MI:0006:anti bait coimmunoprecipitation
1004,P40938,0,MI:0006:anti bait coimmunoprecipitation
1004,P49005,0,MI:0006:anti bait coimmunoprecipitation
1004,P56282,0,MI:0006:anti bait coimmunoprecipitation
1004,Q07864,0,MI:0006:anti bait coimmunoprecipitation
1004,Q14181,0,MI:0006:anti bait coimmunoprecipitation
1004,Q15054,0,MI:0006:anti bait coimmunoprecipitation
1004,Q9HCU8,0,MI:0006:anti bait coimmunoprecipitation
1004,Q9NR33,0,MI:0006:anti bait coimmunoprecipitation
1004,Q9NRF9,0,MI:0006:anti bait coimmunoprecipitation
1005,P06493,0,MI:0006:anti bait coimmunoprecipitation
1005,P09874,0,MI:0006:anti bait coimmunoprecipitation
1005,P09884,0,MI:0006:anti bait coimmunoprecipitation
1005,P11387,0,MI:0006:anti bait coimmunoprecipitation
1005,P14635,0,MI:0006:anti bait coimmunoprecipitation
1005,P15927,0,MI:0006:anti bait coimmunoprecipitation
1005,P27694,0,MI:0006:anti bait coimmunoprecipitation
1005,P28340,0,MI:0006:anti bait coimmunoprecipitation
1005,P35244,0,MI:0006:anti bait coimmunoprecipitation
1005,P35250,0,MI:0006:anti bait coimmunoprecipitation
1005,P35251,0,MI:0006:anti bait coimmunoprecipitation
1005,P49005,0,MI:0006:anti bait coimmunoprecipitation
1005,P56282,0,MI:0006:anti bait coimmunoprecipitation
1005,Q07864,0,MI:0006:anti bait coimmunoprecipitation
1005,Q14181,0,MI:0006:anti bait coimmunoprecipitation
1005,Q15054,0,MI:0006:anti bait coimmunoprecipitation
1005,Q9HCU8,0,MI:0006:anti bait coimmunoprecipitation
1005,Q9NR33,0,MI:0006:anti bait coimmunoprecipitation
1005,Q9NRF9,0,MI:0006:anti bait coimmunoprecipitation
1007,P50613,0,MI:0004:affinity chromatography technology
1007,P51946,0,MI:0004:affinity chromatography technology
1010,P50613,0,MI:0071:molecular sieving
1010,P51946,0,MI:0071:molecular sieving
1010,P51948,0,MI:0071:molecular sieving
1028,P41235,0,MI:0024:confirmational text mining
1028,P53999,0,MI:0024:confirmational text mining
1029,P18074,0,MI:0071:molecular sieving
1029,P19447,0,MI:0071:molecular sieving
1029,P32780,0,MI:0071:molecular sieving
1029,P50613,0,MI:0071:molecular sieving
1029,P51946,0,MI:0071:molecular sieving
1029,P51948,0,MI:0071:molecular sieving
1029,Q13888,0,MI:0071:molecular sieving
1029,Q13889,0,MI:0071:molecular sieving
1029,Q6ZYL4,0,MI:0071:molecular sieving
1029,Q92759,0,MI:0071:molecular sieving
1030,P18074,0,MI:0006:anti bait coimmunoprecipitation
1030,P50613,0,MI:0006:anti bait coimmunoprecipitation
1030,P51946,0,MI:0006:anti bait coimmunoprecipitation
1030,P51948,0,MI:0006:anti bait coimmunoprecipitation
1031,O43913,0,MI:0006:anti bait coimmunoprecipitation
1031,O43929,0,MI:0006:anti bait coimmunoprecipitation
1031,Q13415,0,MI:0006:anti bait coimmunoprecipitation
1031,Q13416,0,MI:0006:anti bait coimmunoprecipitation
1031,Q9UBD5,0,MI:0006:anti bait coimmunoprecipitation
1031,Q9Y5N6,0,MI:0006:anti bait coimmunoprecipitation
1032,O43929,0,MI:0006:anti bait coimmunoprecipitation
1032,Q13416,0,MI:0006:anti bait coimmunoprecipitation
1032,Q9UBD5,0,MI:0006:anti bait coimmunoprecipitation
1034,O43913,0,MI:0006:anti bait coimmunoprecipitation
1034,O43929,0,MI:0006:anti bait coimmunoprecipitation
1034,Q13416,0,MI:0006:anti bait coimmunoprecipitation
1034,Q9UBD5,0,MI:0006:anti bait coimmunoprecipitation
1037,P19447,0,MI:0006:anti bait coimmunoprecipitation
1037,P32780,0,MI:0006:anti bait coimmunoprecipitation
1037,Q13888,0,MI:0006:anti bait coimmunoprecipitation
1037,Q13889,0,MI:0006:anti bait coimmunoprecipitation
1037,Q92759,0,MI:0006:anti bait coimmunoprecipitation
1038,O43913,0,MI:0029:cosedimentation through density gradient
1038,O43929,0,MI:0029:cosedimentation through density gradient
1038,Q13415,0,MI:0029:cosedimentation through density gradient
1038,Q13416,0,MI:0029:cosedimentation through density gradient
1038,Q9UBD5,0,MI:0029:cosedimentation through density gradient
1039,P12004,0,MI:0019:coimmunoprecipitation
1039,Q15004,0,MI:0019:coimmunoprecipitation
1040,Q15004,0,MI:0019:coimmunoprecipitation
1040,Q9UK53,0,MI:0019:coimmunoprecipitation
1041,P60709,0,MI:0006:anti bait coimmunoprecipitation
1041,Q07157,0,MI:0006:anti bait coimmunoprecipitation
1041,Q9Y4J8,0,MI:0006:anti bait coimmunoprecipitation
1042,Q15788,0,MI:0019:coimmunoprecipitation
1042,Q9HD15,0,MI:0019:coimmunoprecipitation
1045,O14980,0,MI:0096:pull down
1045,O95149,0,MI:0096:pull down
1045,P62826,0,MI:0096:pull down
1051,P62877,0,MI:0029:cosedimentation through density gradient
1051,P63208,0,MI:0029:cosedimentation through density gradient
1051,Q13309,0,MI:0029:cosedimentation through density gradient
1051,Q13616,0,MI:0029:cosedimentation through density gradient
1052,P62877,0,MI:0004:affinity chromatography technology
1052,P63208,0,MI:0004:affinity chromatography technology
1052,Q13616,0,MI:0004:affinity chromatography technology
1052,Q9UKB1,0,MI:0004:affinity chromatography technology
1054,P03372,0,MI:0019:coimmunoprecipitation
1054,P20749,0,MI:0019:coimmunoprecipitation
1054,Q04206,0,MI:0019:coimmunoprecipitation
1054,Q9Y6Q9,0,MI:0019:coimmunoprecipitation
1055,P29590,0,MI:0019:coimmunoprecipitation
1055,Q9UBW7,0,MI:0019:coimmunoprecipitation
1056,P63165,0,MI:0018:two hybrid
1056,Q9UBW7,0,MI:0018:two hybrid
1057,Q15834,0,MI:0019:coimmunoprecipitation
1057,Q96EZ8,0,MI:0019:coimmunoprecipitation
1058,Q13596,0,MI:0019:coimmunoprecipitation
1058,Q9UNH7,0,MI:0019:coimmunoprecipitation
1060,O60749,0,MI:0018:two hybrid
1060,Q13596,0,MI:0018:two hybrid
1060,Q4G0F5,0,MI:0018:two hybrid
1060,Q96QK1,0,MI:0018:two hybrid
1060,Q9UBQ0,0,MI:0018:two hybrid
1062,P10415,0,MI:0019:coimmunoprecipitation
1062,Q14790,0,MI:0019:coimmunoprecipitation
1062,Q9NZS9,0,MI:0019:coimmunoprecipitation
1063,O43739,0,MI:0019:coimmunoprecipitation
1063,Q7Z6J2,0,MI:0019:coimmunoprecipitation
1064,P80217,0,MI:0018:two hybrid
1064,Q13287,0,MI:0018:two hybrid
1067,P01732,0,MI:0019:coimmunoprecipitation
1067,P06239,0,MI:0019:coimmunoprecipitation
1068,P14678,0,MI:0029:cosedimentation through density gradient
1068,P62304,0,MI:0029:cosedimentation through density gradient
1068,P62306,0,MI:0029:cosedimentation through density gradient
1068,P62308,0,MI:0029:cosedimentation through density gradient
1068,P62314,0,MI:0029:cosedimentation through density gradient
1068,P62316,0,MI:0029:cosedimentation through density gradient
1068,P62318,0,MI:0029:cosedimentation through density gradient
1068,P67809,0,MI:0029:cosedimentation through density gradient
1068,Q16560,0,MI:0029:cosedimentation through density gradient
1068,Q16629,0,MI:0029:cosedimentation through density gradient
1068,Q6IEG0,0,MI:0029:cosedimentation through density gradient
1068,Q8N8D1,0,MI:0029:cosedimentation through density gradient
1068,Q96GM8,0,MI:0029:cosedimentation through density gradient
1068,Q9BV90,0,MI:0029:cosedimentation through density gradient
1068,Q9H875,0,MI:0029:cosedimentation through density gradient
1069,P09038,0,MI:0018:two hybrid
1069,Q9BZZ5,0,MI:0018:two hybrid
1070,O60749,0,MI:0019:coimmunoprecipitation
1070,Q13596,0,MI:0019:coimmunoprecipitation
1071,P08F94,0,MI:0019:coimmunoprecipitation
1071,Q13563,0,MI:0019:coimmunoprecipitation
1072,O60749,0,MI:0019:coimmunoprecipitation
1079,O60563,0,MI:0007:anti tag coimmunoprecipitation
1079,P50750,0,MI:0007:anti tag coimmunoprecipitation
1080,O60583,0,MI:0007:anti tag coimmunoprecipitation
1080,P50750,0,MI:0007:anti tag coimmunoprecipitation
1083,O75909,0,MI:0018:two hybrid
1083,P50750,0,MI:0018:two hybrid
1085,P06746,0,MI:0006:anti bait coimmunoprecipitation
1085,P18887,0,MI:0006:anti bait coimmunoprecipitation
1085,P49916,0,MI:0006:anti bait coimmunoprecipitation
1085,Q969S2,0,MI:0006:anti bait coimmunoprecipitation
1085,Q96T60,0,MI:0006:anti bait coimmunoprecipitation
1086,O00764,0,MI:0006:anti bait coimmunoprecipitation
1086,P06746,0,MI:0006:anti bait coimmunoprecipitation
1086,P18887,0,MI:0006:anti bait coimmunoprecipitation
1086,P49916,0,MI:0006:anti bait coimmunoprecipitation
1086,Q96FI4,0,MI:0006:anti bait coimmunoprecipitation
1087,O15392,0,MI:0019:coimmunoprecipitation
1087,O60447,0,MI:0019:coimmunoprecipitation
1087,Q96GD4,0,MI:0019:coimmunoprecipitation
1087,Q9NQS7,0,MI:0019:coimmunoprecipitation
1088,P04156,0,MI:0019:coimmunoprecipitation
1088,Q13791,0,MI:0019:coimmunoprecipitation
1089,O14910,0,MI:0096:pull down
1089,Q9NZW5,0,MI:0096:pull down
1090,O43747,0,MI:0018:two hybrid
1090,Q15276,0,MI:0018:two hybrid
1091,P48357,0,MI:0019:coimmunoprecipitation
1091,Q13596,0,MI:0019:coimmunoprecipitation
1092,P12004,0,MI:0006:anti bait coimmunoprecipitation
1092,P12956,0,MI:0006:anti bait coimmunoprecipitation
1092,P13010,0,MI:0006:anti bait coimmunoprecipitation
1093,P06213,0,MI:0019:coimmunoprecipitation
1093,Q13596,0,MI:0019:coimmunoprecipitation
1094,O75964,0,MI:0019:coimmunoprecipitation
1094,P10809,0,MI:0019:coimmunoprecipitation
1094,P31040,0,MI:0019:coimmunoprecipitation
1094,P38646,0,MI:0019:coimmunoprecipitation
1094,Q16595,0,MI:0019:coimmunoprecipitation
1094,Q9HD34,0,MI:0019:coimmunoprecipitation
1094,Q9Y4W6,0,MI:0019:coimmunoprecipitation
1095,P00533,0,MI:0019:coimmunoprecipitation
1095,Q13596,0,MI:0019:coimmunoprecipitation
1096,P09619,0,MI:0019:coimmunoprecipitation
1096,Q13596,0,MI:0019:coimmunoprecipitation
1097,O00303,0,MI:0069:mass spectrometry studies of complexes
1097,O15371,0,MI:0069:mass spectrometry studies of complexes
1097,O15372,0,MI:0069:mass spectrometry studies of complexes
1097,O75821,0,MI:0069:mass spectrometry studies of complexes
1097,O75822,0,MI:0069:mass spectrometry studies of complexes
1097,P55884,0,MI:0069:mass spectrometry studies of complexes
1097,P60228,0,MI:0069:mass spectrometry studies of complexes
1097,Q13347,0,MI:0069:mass spectrometry studies of complexes
1097,Q14152,0,MI:0069:mass spectrometry studies of complexes
1097,Q7L2H7,0,MI:0069:mass spectrometry studies of complexes
1097,Q99613,0,MI:0069:mass spectrometry studies of complexes
1097,Q9UBQ5,0,MI:0069:mass spectrometry studies of complexes
1097,Q9Y262,0,MI:0069:mass spectrometry studies of complexes
1098,P09884,0,MI:0029:cosedimentation through density gradient
1098,P11387,0,MI:0029:cosedimentation through density gradient
1098,P11388,0,MI:0029:cosedimentation through density gradient
1098,P12004,0,MI:0029:cosedimentation through density gradient
1098,P15927,0,MI:0029:cosedimentation through density gradient
1098,P27694,0,MI:0029:cosedimentation through density gradient
1098,P28340,0,MI:0029:cosedimentation through density gradient
1098,P35244,0,MI:0029:cosedimentation through density gradient
1098,P35249,0,MI:0029:cosedimentation through density gradient
1098,P35250,0,MI:0029:cosedimentation through density gradient
1098,P35251,0,MI:0029:cosedimentation through density gradient
1098,P40937,0,MI:0029:cosedimentation through density gradient
1098,P40938,0,MI:0029:cosedimentation through density gradient
1098,P49005,0,MI:0029:cosedimentation through density gradient
1098,P49642,0,MI:0029:cosedimentation through density gradient
1098,P49643,0,MI:0029:cosedimentation through density gradient
1098,Q14181,0,MI:0029:cosedimentation through density gradient
1098,Q15054,0,MI:0029:cosedimentation through density gradient
1098,Q9HCU8,0,MI:0029:cosedimentation through density gradient
1100,P09884,0,MI:0415:enzymatic study
1100,P49642,0,MI:0415:enzymatic study
1100,P49643,0,MI:0415:enzymatic study
1100,Q14181,0,MI:0415:enzymatic study
1104,P02786,0,MI:0019:coimmunoprecipitation
1104,Q13596,0,MI:0019:coimmunoprecipitation
1105,Q12789,0,MI:0029:cosedimentation through density gradient
1105,Q8WUA4,0,MI:0029:cosedimentation through density gradient
1105,Q9UKN8,0,MI:0029:cosedimentation through density gradient
1105,Q9Y5Q8,0,MI:0029:cosedimentation through density gradient
1105,Q9Y5Q9,0,MI:0029:cosedimentation through density gradient
1106,P11387,0,MI:0007:anti tag coimmunoprecipitation
1106,P53999,0,MI:0007:anti tag coimmunoprecipitation
1106,Q12789,0,MI:0007:anti tag coimmunoprecipitation
1106,Q8WUA4,0,MI:0007:anti tag coimmunoprecipitation
1106,Q9UKN8,0,MI:0007:anti tag coimmunoprecipitation
1106,Q9Y5Q8,0,MI:0007:anti tag coimmunoprecipitation
1106,Q9Y5Q9,0,MI:0007:anti tag coimmunoprecipitation
1107,P09884,0,MI:0029:cosedimentation through density gradient
1107,P12004,0,MI:0029:cosedimentation through density gradient
1107,P28340,0,MI:0029:cosedimentation through density gradient
1107,P35249,0,MI:0029:cosedimentation through density gradient
1107,P35250,0,MI:0029:cosedimentation through density gradient
1107,P35251,0,MI:0029:cosedimentation through density gradient
1107,P40937,0,MI:0029:cosedimentation through density gradient
1107,P40938,0,MI:0029:cosedimentation through density gradient
1107,P49005,0,MI:0029:cosedimentation through density gradient
1107,P49642,0,MI:0029:cosedimentation through density gradient
1107,P49643,0,MI:0029:cosedimentation through density gradient
1107,Q14181,0,MI:0029:cosedimentation through density gradient
1107,Q15054,0,MI:0029:cosedimentation through density gradient
1107,Q9HCU8,0,MI:0029:cosedimentation through density gradient
1108,P09874,0,MI:0006:anti bait coimmunoprecipitation
1108,P09884,0,MI:0006:anti bait coimmunoprecipitation
1108,P12004,0,MI:0006:anti bait coimmunoprecipitation
1108,P18858,0,MI:0006:anti bait coimmunoprecipitation
1108,P28340,0,MI:0006:anti bait coimmunoprecipitation
1108,P35249,0,MI:0006:anti bait coimmunoprecipitation
1108,P35250,0,MI:0006:anti bait coimmunoprecipitation
1108,P35251,0,MI:0006:anti bait coimmunoprecipitation
1108,P40937,0,MI:0006:anti bait coimmunoprecipitation
1108,P40938,0,MI:0006:anti bait coimmunoprecipitation
1108,P49005,0,MI:0006:anti bait coimmunoprecipitation
1108,P49642,0,MI:0006:anti bait coimmunoprecipitation
1108,P49643,0,MI:0006:anti bait coimmunoprecipitation
1108,P56282,0,MI:0006:anti bait coimmunoprecipitation
1108,Q07864,0,MI:0006:anti bait coimmunoprecipitation
1108,Q14181,0,MI:0006:anti bait coimmunoprecipitation
1108,Q15054,0,MI:0006:anti bait coimmunoprecipitation
1108,Q9HCU8,0,MI:0006:anti bait coimmunoprecipitation
1108,Q9NR33,0,MI:0006:anti bait coimmunoprecipitation
1108,Q9NRF9,0,MI:0006:anti bait coimmunoprecipitation
1111,P09884,0,MI:0029:cosedimentation through density gradient
1111,P11387,0,MI:0029:cosedimentation through density gradient
1111,P11388,0,MI:0029:cosedimentation through density gradient
1111,P12004,0,MI:0029:cosedimentation through density gradient
1111,P15927,0,MI:0029:cosedimentation through density gradient
1111,P27694,0,MI:0029:cosedimentation through density gradient
1111,P28340,0,MI:0029:cosedimentation through density gradient
1111,P35244,0,MI:0029:cosedimentation through density gradient
1111,P35249,0,MI:0029:cosedimentation through density gradient
1111,P35250,0,MI:0029:cosedimentation through density gradient
1111,P35251,0,MI:0029:cosedimentation through density gradient
1111,P40937,0,MI:0029:cosedimentation through density gradient
1111,P40938,0,MI:0029:cosedimentation through density gradient
1111,P49005,0,MI:0029:cosedimentation through density gradient
1111,P49642,0,MI:0029:cosedimentation through density gradient
1111,P49643,0,MI:0029:cosedimentation through density gradient
1111,P56282,0,MI:0029:cosedimentation through density gradient
1111,Q07864,0,MI:0029:cosedimentation through density gradient
1111,Q14181,0,MI:0029:cosedimentation through density gradient
1111,Q15054,0,MI:0029:cosedimentation through density gradient
1111,Q9HCU8,0,MI:0029:cosedimentation through density gradient
1111,Q9NR33,0,MI:0029:cosedimentation through density gradient
1111,Q9NRF9,0,MI:0029:cosedimentation through density gradient
1113,Q12789,0,MI:0004:affinity chromatography technology
1113,Q8WUA4,0,MI:0004:affinity chromatography technology
1113,Q92664,0,MI:0004:affinity chromatography technology
1113,Q9UKN8,0,MI:0004:affinity chromatography technology
1113,Q9Y5Q8,0,MI:0004:affinity chromatography technology
1113,Q9Y5Q9,0,MI:0004:affinity chromatography technology
1114,A6H8Y1,0,MI:0004:affinity chromatography technology
1114,P20226,0,MI:0004:affinity chromatography technology
1114,Q12789,0,MI:0004:affinity chromatography technology
1114,Q8WUA4,0,MI:0004:affinity chromatography technology
1114,Q92664,0,MI:0004:affinity chromatography technology
1114,Q92994,0,MI:0004:affinity chromatography technology
1114,Q9UKN8,0,MI:0004:affinity chromatography technology
1114,Q9Y5Q8,0,MI:0004:affinity chromatography technology
1114,Q9Y5Q9,0,MI:0004:affinity chromatography technology
1116,O14980,0,MI:0006:anti bait coimmunoprecipitation
1116,O15392,0,MI:0006:anti bait coimmunoprecipitation
1116,Q96GD4,0,MI:0006:anti bait coimmunoprecipitation
1117,O14980,0,MI:0007:anti tag coimmunoprecipitation
