ProteinId
P32245
P32248
P32249
P32297
P32302
P32320
P32455
P32745
P32754
P32780
P32856
P32927
P32969
P32971
P33032
P33151
P33176
P33240
P33402
P33778
P33991
P33992
P33993
P34059
P34130
P34741
P34896
P34897
P34903
P34925
P34931
P34932
P34947
P34969
P34972
P34995
P34998
P35070
P35221
P35222
P35225
P35226
P35227
P35228
P35232
P35240
P35241
P35244
P35249
P35250
P35251
P35268
P35269
P35318
P35346
P35348
P35354
P35367
P35368
P35372
P35408
P35414
P35442
P35462
P35499
P35527
P35555
P35579
P35580
P35590
P35606
P35609
P35612
P35613
P35625
P35637
P35638
P35658
P35659
P35813
P35858
P35869
P35908
P35913
P35916
P35968
P35998
P36021
P36404
P36405
P36507
P36542
P36544
P36578
P36873
P36888
P36894
P36896
P36897
P36915
P36941
P36954
P36956
P36957
P37088
P37108
P37173
P37198
P37231
P37275
P37287
P37288
P37840
P38159
P38398
P38432
P38484
P38570
P38606
P38646
P38919
P38936
P39019
P39023
P39060
P39086
P39656
P39687
P39748
P39905
P40121
P40126
P40189
P40197
P40222
P40225
P40227
P40238
P40259
P40337
P40424
P40425
P40426
P40429
P40616
P40692
P40763
P40818
P40855
P40933
P40937
P40938
P40939
P41002
P41091
P41143
P41145
P41146
P41180
P41182
P41208
P41212
P41220
P41222
P41223
P41227
P41231
P41235
P41240
P41252
P41279
P41586
P41587
P41594
P41595
P41597
P41743
P41968
P41970
P42167
P42224
P42226
P42229
P42261
P42262
P42285
P42336
P42338
P42345
P42356
P42566
P42568
P42574
P42575
P42677
P42684
P42695
P42701
P42702
P42704
P42766
P42768
P42771
P42858
P43004
P43026
P43080
P43088
P43115
P43119
P43146
P43220
P43243
P43246
P43351
P43354
P43355
P43356
P43357
P43360
P43364
P43403
P43405
P43487
P43681
P43686
P43694
P45379
P45880
P45973
P45985
P46020
P46093
P46098
P46100
P46108
P46109
P46199
P46379
P46527
P46531
P46663
P46734
P46736
P46776
P46777
P46778
P46779
P46781
P46782
P46783
P46821
P46934
P46937
P46939
P46940
P46977
P47211
P47710
P47755
P47756
P47813
P47870
P47871
P47872
P47897
P47900
P47901
P47914
P47974
P47989
P48039
P48047
P48059
P48061
P48145
P48167
P48307
P48357
P48382
P48431
P48436
P48443
P48454
P48506
P48507
P48509
P48546
P48547
P48551
P48552
P48553
P48556
P48643
P48729
P48735
P48736
P48740
P48745
P48764
P48995
P49005
P49006
P49019
P49023
P49069
P49116
P49137
P49146
P49190
P49207
P49281
P49286
P49321
P49336
P49354
P49356
P49368
P49406
P49407
P49411
P49427
P49450
P49459
P49642
P49643
P49674
P49682
P49711
P49715
P49720
P49721
P49736
P49746
P49754
P49755
P49756
P49757
P49758
P49763
P49765
P49767
P49768
P49770
P49771
P49773
P49790
P49792
P49795
P49802
P49810
P49815
P49821
P49840
P49841
P49848
P49895
P49903
P49916
P49917
P49959
P49961
P50052
P50148
P50150
P50151
P50213
P50281
P50402
P50406
P50479
P50502
P50539
P50542
P50552
P50570
P50579
P50591
P50613
P50616
P50748
P50750
P50914
P50990
P50991
P50993
P51003
P51114
P51149
P51151
P51153
P51159
P51160
P51164
P51168
P51170
P51172
P51398
P51531
P51532
P51553
P51582
P51587
P51608
P51610
P51617
P51649
P51654
P51665
P51681
P51692
P51693
P51787
P51788
P51805
P51808
P51809
P51810
P51825
P51843
P51858
P51878
P51946
P51948
P51955
P51965
P51970
P51991
P52179
P52272
P52292
P52294
P52298
P52333
P52434
P52435
P52566
P52597
P52630
P52655
P52657
P52701
P52732
P52735
P52747
P52756
P52799
P52815
P52907
P52945
P52948
P53004
P53041
P53350
P53365
P53384
P53396
P53539
P53597
P53609
P53618
P53667
P53677
P53708
P53779
P53803
P53805
P53990
P53999
P54105
P54132
P54136
P54198
P54252
P54253
P54257
P54274
P54277
P54278
P54284
P54289
P54368
P54619
P54646
P54652
P54709
P54725
P54727
P54750
P54819
P54821
P55011
P55017
P55036
P55039
P55055
P55060
P55072
P55081
P55084
P55085
P55087
P55157
P55196
P55197
P55199
P55201
P55209
P55210
P55211
P55265
P55268
P55287
P55316
P55317
P55345
P55347
P55735
P55769
P55771
P55789
P55851
P55854
P55884
P55895
P56134
P56159
P56181
P56192
P56199
P56270
P56279
P56282
P56373
P56377
P56381
P56385
P56524
P56537
P56539
P56545
P56556
P56589
P56696
P56704
P56817
P56945
P57076
P57087
P57678
P57740
P57789
P58004
P58400
P58753
P59044
P59046
P59047
P59768
P59780
P59998
P60033
P60228
P60484
P60510
P60568
P60602
P60660
P60709
P60842
P60866
P60880
P60896
P60900
P60953
P61006
P61024
P61073
P61077
P61081
P61088
P61158
P61160
P61201
P61218
P61221
P61224
P61244
P61247
P61254
P61289
P61313
P61326
P61353
P61371
P61421
P61513
P61586
P61599
P61758
P61764
P61803
P61927
P61952
P61964
P61966
P61968
P61978
P61981
P62068
P62072
P62081
P62136
P62140
P62191
P62195
P62241
P62244
P62249
P62258
P62263
P62266
P62269
P62273
P62277
P62280
P62304
P62306
P62308
P62310
P62312
P62314
P62316
P62318
P62333
P62380
P62424
P62487
P62491
P62495
P62633
P62699
P62701
P62736
P62745
P62750
P62753
P62760
P62805
P62807
P62826
P62829
P62834
P62837
P62841
P62847
P62851
P62854
P62857
P62861
P62873
P62875
P62877
P62879
P62888
P62891
P62899
P62906
P62910
P62913
P62917
P62937
P62942
P62945
P62979
P62987
P62993
P62995
P63000
P63010
P63027
P63092
P63096
P63098
P63104
P63151
P63162
P63165
P63167
P63172
P63173
P63208
P63211
P63215
P63218
P63220
P63244
P63261
P63267
P63272
P63279
P63316
P67775
P67809
P67870
P68036
P68104
P68366
P68371
P68400
P68431
P68871
P69891
P69892
P69905
P78317
P78318
P78325
P78334
P78345
P78346
P78347
P78352
P78357
P78364
P78371
P78381
P78395
P78396
P78406
P78508
P78527
P78536
P78537
P78552
P78560
P80217
P80404
P81274
P82094
P82279
P82650
P82663
P82664
P82673
P82675
P82909
P82912
P82914
P82921
P82930
P82932
P82933
P82979
P83111
P83369
P83436
P83731
P83876
P83881
P84022
P84077
P84090
P84098
P84103
P84243
P85037
P85298
P85299
P86791
P98077
P98082
P98095
P98160
P98161
P98170
P98172
P98175
P98177
P99999
Q00013
Q00266
Q00325
Q00341
Q00403
Q00526
Q00534
Q00535
Q00597
Q00604
Q00610
Q00613
Q00653
Q00765
Q00839
Q00872
Q00975
Q00978
Q00987
Q01064
Q01081
Q01094
Q01105
Q01118
Q01130
Q01167
Q01196
Q01201
Q01344
Q01362
Q01518
Q01534
Q01543
Q01638
Q01650
Q01658
Q01668
Q01718
Q01726
Q01780
Q01831
Q01844
Q01860
Q01955
Q01959
Q01970
Q02078
Q02108
Q02153
Q02218
Q02223
Q02241
Q02297
Q02410
Q02447
Q02539
Q02543
Q02556
Q02577
Q02643
Q02750
Q02763
Q02846
Q02878
Q02880
Q02952
Q02962
Q03111
Q03112
Q03113
Q03135
Q03164
Q03181
Q03188
Q03405
Q03431
Q03468
Q03933
Q03989
Q04206
Q04609
Q04637
Q04721
Q04724
Q04725
Q04726
Q04727
Q04759
Q04771
Q04844
Q04864
Q04917
Q05048
Q05066
Q05086
Q05195
Q05397
Q05513
Q05516
Q05519
Q05586
Q05655
Q05823
Q05940
Q05BQ5
Q06124
Q06187
Q06190
Q06203
Q06265
Q06323
Q06330
Q06413
Q06495
Q06587
Q06609
Q06643
Q06830
Q06945
Q07001
Q07020
Q07021
Q07108
Q07157
Q07343
Q07352
Q07617
Q07666
Q07699
Q07812
Q07817
Q07820
Q07864
Q07866
Q07869
Q07889
Q07912
Q07954
Q07955
Q08050
Q08117
Q08170
Q08209
Q08211
Q08334
Q08345
Q08378
Q08379
Q08380
Q08431
Q08462
Q08493
Q08495
Q08499
Q08648
Q08722
Q08881
Q08945
Q08999
Q08AD1
Q09028
Q09161
Q09328
Q09428
Q09470
Q09472
Q09666
Q0PNE2
Q0VG06
Q0VGL1
Q10469
Q10567
Q10570
Q11201
Q12768
Q12769
Q12770
Q12772
Q12778
Q12788
Q12789
Q12791
Q12796
Q12800
Q12802
Q12809
Q12824
Q12830
Q12834
Q12840
Q12846
Q12849
Q12872
Q12873
Q12874
Q12879
Q12882
Q12884
Q12888
Q12891
Q12904
Q12905
Q12906
Q12908
Q12923
Q12929
Q12931
Q12933
Q12955
Q12959
Q12962
Q12965
Q12972
Q12980
Q12982
Q12996
Q13002
Q13003
Q13009
Q13023
Q13033
Q13042
Q13043
Q13049
Q13075
Q13077
Q13084
Q13094
Q13098
Q13099
Q13105
Q13111
Q13112
Q13113
Q13114
Q13118
Q13127
Q13131
Q13133
Q13144
Q13148
Q13151
Q13153
Q13155
Q13158
Q13163
Q13177
Q13185
Q13188
Q13191
Q13200
Q13216
Q13217
Q13219
Q13224
Q13227
Q13228
Q13241
Q13242
Q13243
Q13247
Q13255
Q13257
Q13258
Q13261
Q13263
Q13283
Q13285
Q13287
Q13291
Q13303
Q13309
Q13315
Q13322
Q13324
Q13326
Q13330
Q13347
Q13352
Q13363
Q13367
Q13368
Q13370
Q13371
Q13387
Q13393
Q13402
Q13404
Q13405
Q13415
Q13416
Q13418
Q13424
Q13425
Q13426
Q13427
Q13428
Q13432
Q13435
Q13438
Q13443
Q13444
Q13451
Q13454
Q13464
Q13467
Q13469
Q13472
Q13477
Q13478
Q13480
Q13485
Q13487
Q13489
Q13490
Q13492
Q13501
Q13503
Q13505
Q13507
Q13509
Q13510
Q13523
Q13526
Q13535
Q13546
Q13547
Q13557
Q13563
Q13564
Q13573
Q13574
Q13576
Q13585
Q13586
Q13596
Q13608
Q13610
Q13616
Q13617
Q13618
Q13619
Q13620
Q13621
Q13635
Q13639
Q13642
Q13643
Q13651
Q13671
Q13683
Q13705
Q13733
Q13761
Q13765
Q13769
Q13772
Q13791
Q13797
Q13813
Q13835
Q13838
Q13868
Q13873
Q13884
Q13885
Q13888
Q13889
Q13901
Q13905
Q13936
Q13946
Q13950
Q13951
Q13952
Q13956
Q13972
Q13976
Q14003
Q14004
Q14008
Q14011
Q14103
Q14108
Q14116
Q14118
Q14123
Q14135
Q14137
Q14142
Q14145
Q14152
Q14155
Q14157
Q14160
Q14161
Q14164
Q14181
Q14185
Q14186
Q14191
Q14192
Q14194
Q14202
Q14203
Q14204
Q14207
Q14213
Q14232
Q14242
Q14247
Q14254
Q14258
Q14289
Q14318
Q14331
Q14344
Q14416
Q14432
Q14442
Q14444
Q14449
Q14451
Q14457
Q14469
Q14494
Q14498
Q14508
Q14511
Q14524
Q14526
Q14542
Q14562
Q14563
Q14566
Q14573
Q14596
Q14627
Q14643
Q14653
Q14654
Q14657
Q14674
Q14676
Q14683
Q14686
Q14687
Q14691
Q14693
Q14694
Q14699
Q14714
Q14721
Q14722
Q14746
Q14761
Q14773
Q14781
Q14790
Q147X3
Q14814
Q14831
Q14832
Q14833
Q14839
Q14919
Q14957
Q14973
Q14974
Q14978
Q14980
Q14994
Q14999
Q14CW9
Q14CX7
Q14CZ8
Q15003
Q15004
Q15006
Q15007
Q15008
Q15014
Q15018
Q15020
Q15021
Q15022
Q15024
Q15025
Q15027
Q15029
Q15046
Q15047
Q15049
Q15051
Q15052
Q15054
Q15058
Q15061
Q15075
Q15077
Q15080
Q15084
Q15116
Q15131
Q15154
Q15155
Q15172
Q15185
Q15208
Q15223
Q15233
Q15276
Q15287
Q15291
Q15303
Q15311
Q15327
Q15329
Q15334
Q15363
Q15365
Q15366
Q15369
Q15370
Q15388
Q15389
Q15392
Q15393
Q15399
Q15417
Q15424
Q15427
Q15428
Q15436
Q15459
Q15466
Q15468
Q15475
Q15477
Q15526
Q15528
Q15532
Q15542
Q15543
Q15544
Q15545
Q15554
Q15561
Q15572
Q15573
Q15582
Q15583
Q15596
Q15599
Q155Q3
Q15628
Q15629
Q15631
Q15633
Q15637
Q15648
Q15650
Q15653
Q15654
Q15661
Q15669
Q15672
Q15691
Q15696
Q15717
Q15743
Q15744
Q15746
Q15750
Q15751
Q15759
Q15788
Q15796
Q15797
Q15813
Q15819
Q15822
Q15831
Q15834
Q15836
Q15843
Q15848
Q15853
Q15858
Q15906
Q15907
Q15910
Q15942
Q16099
Q16181
Q16198
Q16236
Q16254
Q16281
Q16322
Q16342
Q16363
Q16394
Q16401
Q16478
Q16512
Q16514
Q16526
Q16531
Q16533
Q16534
Q16539
Q16540
Q16543
Q16552
Q16560
Q16566
Q16576
Q16584
Q16585
Q16586
Q16594
Q16595
Q16602
Q16611
Q16623
Q16625
Q16629
Q16630
Q16633
Q16637
Q16644
Q16659
Q16665
Q16666
Q16678
Q16718
Q16739
Q16740
Q16777
Q16778
Q16787
Q16790
Q16795
Q16799
Q16816
Q16819
Q16820
Q16851
Q16881
Q16891
Q19AV6
Q19T08
Q1MX18
Q29980
Q29983
Q29RF7
Q2I0M4
Q2I0M5
Q2KHM9
Q2M389
Q2MKA7
Q2NKJ3
Q2TAL8
Q2TAP0
Q2TAY7
Q2VPB7
Q30201
Q3KNV8
Q3KNW5
Q3SYG4
Q3V6T2
Q3ZCM7
Q3ZCQ8
Q495M9
Q49AN0
Q4AC94
Q4G0F5
Q4G0J3
Q4KMG0
Q4LE39
Q4U2R6
Q4U2R8
Q4V328
Q4VC05
Q4VCS5
Q4VX76
Q504Q3
Q52LA3
Q52LJ0
Q52LR7
Q53EL6
Q53EZ4
Q53F19
Q53G59
Q53GS7
Q53GS9
Q53H12
Q53H47
Q53HC0
Q53HL2
Q53SF7
Q53T94
Q53TQ3
Q562F6
Q562R1
Q567U6
Q587J8
Q58A45
Q59EJ3
Q5BJF6
Q5BKX8
Q5BKZ1
Q5BLP8
Q5D1E8
Q5EBL8
Q5EE01
Q5FWF5
Q5H9F3
Q5H9R7
Q5HYA8
Q5HYI7
Q5J8M3
Q5JRA6
Q5JS54
Q5JSS6
Q5JTV8
Q5JTW2
Q5JVF3
Q5JY77
Q5MIZ7
Q5PSV4
Q5QJE6
Q5QNW6
Q5RKV6
Q5S007
Q5SRE5
Q5SW79
Q5SWA1
Q5SWX8
Q5SXM2
Q5SY16
Q5T011
Q5T1M5
Q5T1R4
Q5T200
Q5T215
Q5T2S8
Q5T2T1
Q5T2W1
Q5T4F4
Q5T4S7
Q5T4W7
Q5T653
Q5T6C5
Q5T6S3
Q5T848
Q5T8D3
Q5T9C2
Q5TA45
Q5TB80
Q5TC82
Q5TGZ0
Q5THR3
Q5TKA1
Q5U623
Q5UCC4
Q5UIP0
Q5VIR6
Q5VSL9
Q5VT06
Q5VTR2
Q5VU43
Q5VV41
Q5VVJ2
Q5VWG9
Q5VWK5
Q5VWP2
Q5VY09
Q5VZE5
Q5VZM2
Q5XKP0
Q5XPI4
Q5XUX0
Q5XXA6
Q63HK5
Q63HQ0
Q63HQ2
Q641Q2
Q659A1
Q676U5
Q68CP9
Q68CZ1
Q68CZ6
Q68DC2
Q68DK2
Q68DK7
Q68DU8
Q68DV7
Q68E01
Q68EM7
Q693B1
Q695T7
Q69YN4
Q6AI39
Q6DD88
Q6EBC2
Q6FI13
Q6GPH4
Q6I9Y2
Q6IA86
Q6IAA8
Q6IBW4
Q6IE81
Q6IEG0
Q6IN85
Q6IPU0
Q6IQ23
Q6IQ55
Q6KC79
Q6LEU0
Q6MZP7
Q6MZQ0
Q6MZT1
Q6N021
Q6N069
Q6NSJ5
Q6NTE8
Q6NUP7
Q6NUQ1
Q6NVH7
Q6NXR4
Q6NZI2
Q6NZY4
Q6P087
Q6P0N0
Q6P161
Q6P179
Q6P1J9
Q6P1K2
Q6P1L8
Q6P1M3
Q6P1X5
Q6P2C8
Q6P2E9
Q6P2Q9
Q6P3W7
Q6P4R8
Q6P597
Q6P9B9
Q6P9F0
