ProteinId,base_Degree,base_LocalClustCoeff,protein_NumSubgroups,protein_AvgSubgroupSize,base_ComponentSize,base_ComponentEdgeNodeRatio,base_TriangleCount,stoich_WeightedTriangles,base_UniquePartners,stoich_ProtStoichSum,stoich_ProtAvgStoich,stoich_ProtMaxStoich,stoich_MedianRatio,stoich_RangeRatio,stoich_MinComplexSize,stoich_MaxComplexSize,stoich_AvgComplexSize,stoich_MedComplexSize,stoich_RangeComplexSize,protein_MinComplexNodes,protein_MaxComplexNodes,protein_AvgComplexNodes,protein_MedComplexNodes,protein_RangeComplexNodes,base_BetweennessCentrality,base_EigenvectorCentrality,base_KatzCentrality,protein_NormUniqueSum,protein_AvgUniqueRatio,protein_MaxUniqueRatio,protein_RangeUniqueRatio,protein_MedianUniqueRatio,base_AvgNeighbourDegree,stoich_AvgNeighbourDegreeStoich
Q7L1Q6,1,0.0,0,0.0,4274,1.1649508656995788,406,0.0,29,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,30,30,30.0,30.0,0,0.0,0.003915389898198779,0.007257855043887409,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,9.137931034482758,0.0
Q9UPN6,1,0.0,0,0.0,4274,1.1649508656995788,406,0.0,29,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,30,30,30.0,30.0,0,0.0,0.003915389898198779,0.007257855043887409,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,9.137931034482758,0.0
O00443,1,0.0,0,0.0,4274,1.1649508656995788,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,9.839089981861941e-09,0.004883523374043858,0.25,0.25,0.25,0.0,0.25,17.333333333333332,0.0
O00750,1,0.0,0,0.0,4274,1.1649508656995788,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,9.839089981861941e-09,0.004883523374043858,0.25,0.25,0.25,0.0,0.25,17.333333333333332,0.0
P04626,12,0.12272727272727273,0,0.0,4274,1.1649508656995788,12,2.772588722239781,18,1.6666666666666665,0.5555555555555555,1.0,0.3333333333333333,0.6666666666666667,2,3,2.6666666666666665,3.0,1,1,4,2.75,3.0,3,0.006338344307256375,1.8430715273497682e-06,0.008102826648605989,5.0,0.4166666666666666,1.0,0.75,0.3333333333333333,10.53030303030303,8.75
O43633,1,0.0,0,0.0,13,0.23076923076923078,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,0.0,1.2376900349924297e-38,0.004924314931593372,0.1,0.1,0.1,0.0,0.1,1.2222222222222223,0.0
Q7LBR1,2,0.0,0,0.0,13,0.23076923076923078,37,0.0,11,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,10,6.5,6.5,7,6.426755870038143e-07,1.4081978761878414e-38,0.005200067063405472,0.43333333333333335,0.21666666666666667,0.3333333333333333,0.2333333333333333,0.21666666666666667,1.0555555555555556,0.0
Q96CF2,1,0.0,0,0.0,13,0.23076923076923078,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,0.0,1.2376900349924297e-38,0.004924314931593372,0.1,0.1,0.1,0.0,0.1,1.2222222222222223,0.0
Q96FZ7,1,0.0,0,0.0,13,0.23076923076923078,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,0.0,1.2376900349924297e-38,0.004924314931593372,0.1,0.1,0.1,0.0,0.1,1.2222222222222223,0.0
Q9BY43,1,0.0,0,0.0,13,0.23076923076923078,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,0.0,1.2376900349924297e-38,0.004924314931593372,0.1,0.1,0.1,0.0,0.1,1.2222222222222223,0.0
Q9H444,1,0.0,0,0.0,13,0.23076923076923078,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,0.0,1.2376900349924297e-38,0.004924314931593372,0.1,0.1,0.1,0.0,0.1,1.2222222222222223,0.0
Q9HD42,1,0.0,0,0.0,13,0.23076923076923078,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,0.0,1.2376900349924297e-38,0.004924314931593372,0.1,0.1,0.1,0.0,0.1,1.2222222222222223,0.0
Q9NZZ3,2,0.0,0,0.0,13,0.23076923076923078,36,0.0,10,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,10,6.0,6.0,8,4.6415459061386586e-07,1.3875523941772862e-38,0.005187041008064781,0.6,0.3,0.5,0.4,0.3,1.0555555555555556,0.0
Q9UQN3,1,0.0,0,0.0,13,0.23076923076923078,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,0.0,1.2376900349924297e-38,0.004924314931593372,0.1,0.1,0.1,0.0,0.1,1.2222222222222223,0.0
Q9Y3E7,1,0.0,0,0.0,13,0.23076923076923078,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,0.0,1.2376900349924297e-38,0.004924314931593372,0.1,0.1,0.1,0.0,0.1,1.2222222222222223,0.0
Q86VN1,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,3.0645733900439157e-49,0.0048296573875687655,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
Q96H20,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,3.0645733900439157e-49,0.0048296573875687655,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
Q9BRG1,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,3.0645733900439157e-49,0.0048296573875687655,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
Q96P71,1,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,0.0001295069216626033,0.00488394745948555,0.5,0.5,0.5,0.0,0.5,8.0,0.0
O00267,2,0.0,0,0.0,4274,1.1649508656995788,6,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,5,3.5,3.5,3,0.00033026384332140454,0.00017339806308370892,0.005263989576240177,0.7,0.35,0.5,0.3,0.35,7.0,0.0
O43719,3,0.2141712609420503,1,69.0,4274,1.1649508656995788,14239,0.0,175,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,129,82.0,112.0,124,0.0010127920226318593,0.03778154474746105,0.0278559822163065,0.21668050941306757,0.07222683647102253,0.2,0.19224806201550387,0.008928571428571428,8.831010698198199,0.0
A5D8V6,2,0.0,0,0.0,4274,1.1649508656995788,11,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,6,4.5,4.5,3,4.079838439856551e-06,6.234925471341013e-07,0.005177904161881481,0.5,0.25,0.3333333333333333,0.16666666666666666,0.25,6.35,0.0
Q99816,7,0.22857142857142856,1,5.0,4274,1.1649508656995788,42,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,6,4.571428571428571,6.0,4,0.0010841867491422474,5.361908637449179e-06,0.0067787971121521665,1.8333333333333335,0.2619047619047619,0.5,0.33333333333333337,0.16666666666666666,8.62857142857143,0.0
Q9UK41,6,0.32,1,5.0,4274,1.1649508656995788,42,0.0,8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,6,5.0,6.0,3,3.282295509785386e-05,2.4380032878050997e-06,0.006474715276452562,1.3333333333333333,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.16666666666666666,5.033333333333333,0.0
O75461,4,0.38481170245876134,3,9.666666666666666,4274,1.1649508656995788,512,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,27,16.25,13.0,15,9.206730688517124e-05,0.001544730837279276,0.008448144281550413,0.2742165242165242,0.06855413105413105,0.08333333333333333,0.046296296296296294,0.07692307692307693,16.895396270396272,0.0
O75712,1,0.0,0,0.0,4274,1.1649508656995788,55,0.0,11,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,12,12.0,12.0,0,0.0,5.1906279588280954e-05,0.005119258799100988,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,10.636363636363637,0.0
P61244,6,0.13776149776149774,3,9.666666666666666,4274,1.1649508656995788,190,0.0,20,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,13,7.666666666666667,8.0,11,0.000343165786088524,0.0010828022919505893,0.008138516580759592,1.487179487179487,0.24786324786324784,0.5,0.4230769230769231,0.16666666666666666,13.808080808080808,0.0
Q14186,11,0.2634955223654913,4,8.5,4274,1.1649508656995788,230,0.0,31,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,13,6.545454545454546,5.0,11,0.0010273722531091052,0.001302226448308013,0.010073314831280657,2.4788461538461535,0.22534965034965032,0.5,0.4230769230769231,0.2,12.507024793388428,0.0
Q8IWI9,3,0.4973544973544974,3,9.666666666666666,4274,1.1649508656995788,187,0.0,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,13,12.666666666666666,13.0,1,7.210895080039481e-06,0.0009968303374267658,0.007185680286480314,0.23717948717948717,0.07905982905982906,0.08333333333333333,0.006410256410256401,0.07692307692307693,18.984848484848484,0.0
Q8IY57,8,0.03646799628942486,2,9.0,4274,1.1649508656995788,230,0.0,31,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,13,8.25,9.5,9,0.00015363176042873088,0.0006397939287299991,0.008851726342510163,1.2213675213675212,0.15267094017094016,0.25,0.17307692307692307,0.10555555555555556,17.73611111111111,0.0
Q969R5,3,0.4973544973544974,3,9.666666666666666,4274,1.1649508656995788,187,0.0,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,13,12.666666666666666,13.0,1,7.210895080039481e-06,0.0009968303374267658,0.007185680286480314,0.23717948717948717,0.07905982905982906,0.08333333333333333,0.006410256410256401,0.07692307692307693,18.984848484848484,0.0
Q9BYE7,5,0.2492063492063492,3,9.666666666666666,4274,1.1649508656995788,187,0.0,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,13,8.4,12.0,11,6.261603131332656e-05,0.0010187946144000102,0.007809668322472759,1.237179487179487,0.2474358974358974,0.5,0.4230769230769231,0.08333333333333333,23.687878787878788,0.0
P04843,3,0.0909090909090909,1,5.0,4274,1.1649508656995788,61,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,10,7.666666666666667,7.0,4,0.0003005724862317728,5.739874983454718e-07,0.005611955671679326,0.4095238095238095,0.1365079365079365,0.16666666666666666,0.06666666666666665,0.14285714285714285,3.022222222222222,0.0
P04844,3,0.0909090909090909,1,5.0,4274,1.1649508656995788,61,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,10,7.666666666666667,7.0,4,0.0003005724862317728,5.739874983454718e-07,0.005611955671679326,0.4095238095238095,0.1365079365079365,0.16666666666666666,0.06666666666666665,0.14285714285714285,3.022222222222222,0.0
P39656,3,0.0909090909090909,1,5.0,4274,1.1649508656995788,61,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,10,7.666666666666667,7.0,4,0.0003005724862317728,5.739874983454718e-07,0.005611955671679326,0.4095238095238095,0.1365079365079365,0.16666666666666666,0.06666666666666665,0.14285714285714285,3.022222222222222,0.0
P46977,2,0.0,0,0.0,4274,1.1649508656995788,46,0.0,11,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,10,8.0,8.0,4,8.839658408744032e-05,5.6815802027189e-07,0.005276711332259017,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.06666666666666665,0.13333333333333333,3.688888888888889,0.0
P61803,2,0.0,1,5.0,4274,1.1649508656995788,25,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,7,6.5,6.5,1,1.740579714801997e-08,1.3501541643092227e-08,0.005213313805404161,0.30952380952380953,0.15476190476190477,0.16666666666666666,0.023809523809523808,0.15476190476190477,2.3833333333333333,0.0
Q9H0U3,2,0.0,1,5.0,4274,1.1649508656995788,25,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,7,6.5,6.5,1,1.740579714801997e-08,1.3501541643092227e-08,0.005213313805404161,0.30952380952380953,0.15476190476190477,0.16666666666666666,0.023809523809523808,0.15476190476190477,2.3833333333333333,0.0
Q13454,1,0.0,0,0.0,4274,1.1649508656995788,15,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,7,7.0,7.0,0,0.0,5.829478073581783e-09,0.004890148419503221,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,2.3333333333333335,0.0
Q8TCJ2,1,0.0,0,0.0,4274,1.1649508656995788,15,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,7,7.0,7.0,0,0.0,5.829478073581783e-09,0.004890148419503221,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,2.3333333333333335,0.0
O95271,3,0.0,0,0.0,4274,1.1649508656995788,12,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,6,4.0,3.0,3,3.9165281441705866e-05,6.642435141466054e-07,0.005478506689532585,0.8333333333333333,0.27777777777777773,0.3333333333333333,0.16666666666666666,0.3333333333333333,6.933333333333334,0.0
P27540,7,0.055555555555555546,0,0.0,4274,1.1649508656995788,12,0.0,10,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,6,2.857142857142857,2.0,4,0.0010140484460056936,1.0480496039968491e-05,0.0066593351122657485,2.8333333333333335,0.40476190476190477,0.5,0.33333333333333337,0.5,9.1,0.0
P35869,2,0.0,0,0.0,4274,1.1649508656995788,10,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,6,4.0,4.0,4,4.9667619050689085e-05,9.157186600376697e-06,0.0052411155018903385,0.6666666666666666,0.3333333333333333,0.5,0.33333333333333337,0.3333333333333333,13.1,0.0
Q12788,1,0.0,0,0.0,4274,1.1649508656995788,10,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,6,6.0,6.0,0,0.0,9.092169306541743e-06,0.004973304803312425,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,19.4,0.0
Q7L5Y6,1,0.0,0,0.0,4274,1.1649508656995788,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.1636760619041033e-05,0.00497248730287291,0.2,0.2,0.2,0.0,0.2,25.5,0.0
Q8NHY2,1,0.0,0,0.0,4274,1.1649508656995788,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.1636760619041033e-05,0.00497248730287291,0.2,0.2,0.2,0.0,0.2,25.5,0.0
Q969H0,5,0.06666666666666667,0,0.0,4274,1.1649508656995788,42,0.0,17,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,10,4.6,3.0,7,0.0012817133721255516,1.0515926159189044e-05,0.00637313020326298,1.3499999999999999,0.26999999999999996,0.3333333333333333,0.2333333333333333,0.3333333333333333,16.87777777777778,0.0
Q14191,5,0.2,0,0.0,4274,1.1649508656995788,10,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,5,3.2,3.0,3,0.0003991602048547398,0.0006891931933772488,0.006492771001064004,1.7833333333333332,0.35666666666666663,0.5,0.3,0.3333333333333333,16.883333333333333,0.0
Q9H2K2,1,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,1.4437831417543034e-08,0.004836655052719823,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,5.0,0.0
P05455,2,0.25925925925925924,0,0.0,4274,1.1649508656995788,171,0.0,27,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,16,14.5,14.5,3,0.00031046917554161554,0.0011614956526928108,0.006169327106077342,0.13942307692307693,0.06971153846153846,0.07692307692307693,0.014423076923076927,0.06971153846153846,7.683333333333334,0.0
P0DP23,11,0.014112554112554111,0,0.0,4274,1.1649508656995788,79,7.694848072384611,32,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,13,4.0,3.0,11,0.01517960575751429,0.00027496653210725113,0.008108757659352468,3.41025641025641,0.31002331002331,0.5,0.4230769230769231,0.3333333333333333,5.401515151515152,1.0
P16104,5,0.2668181818181818,2,6.5,4274,1.1649508656995788,132,0.0,22,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,13,7.6,9.0,10,0.00044766725529035093,0.0005007881560236308,0.006789118258216252,0.9547008547008548,0.19094017094017096,0.3333333333333333,0.2564102564102564,0.1111111111111111,9.527777777777777,0.0
P27797,4,0.04545454545454545,2,6.5,4274,1.1649508656995788,130,0.0,18,1.0,1.0,1.0,1.0,0.0,2,2,2.0,2.0,0,1,13,8.25,9.5,12,0.00023672019957193216,0.00034185148664471666,0.006350262297638369,1.2880341880341881,0.32200854700854703,1.0,0.9230769230769231,0.10555555555555556,7.319444444444444,0.0
Q8N257,4,0.04545454545454545,2,6.5,4274,1.1649508656995788,131,0.0,20,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,13,8.75,9.5,10,0.0005359339584112434,0.0003589183206865031,0.006426622410517958,0.6213675213675213,0.15534188034188032,0.3333333333333333,0.2564102564102564,0.10555555555555556,10.864583333333334,0.0
O43791,3,0.0,0,0.0,4274,1.1649508656995788,3,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,5.45717887139414e-05,2.3909354636850335e-06,0.005467057826726803,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,16.0,0.0
O75367,1,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,6.32876976795671e-08,0.00485124534345136,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,13.5,0.0
P16989,2,0.0,1,7.0,4274,1.1649508656995788,64,0.0,11,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,10,9.5,9.5,1,2.2548682339436414e-06,8.574070056960591e-05,0.0054754779829962125,0.2111111111111111,0.10555555555555556,0.1111111111111111,0.0111111111111111,0.10555555555555556,7.715277777777778,0.0
Q7L2E3,2,0.0,0,0.0,4274,1.1649508656995788,34,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,9,7.0,7.0,4,0.0018146837804034646,3.9861798569526285e-05,0.00532355750558911,0.3111111111111111,0.15555555555555556,0.2,0.0888888888888889,0.15555555555555556,5.5625,0.0
P33778,2,0.6666666666666666,0,0.0,4274,1.1649508656995788,127,0.0,22,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,15,12.5,12.5,5,9.358137174005168e-06,7.07933457029263e-05,0.0055328044766696114,0.16666666666666669,0.08333333333333334,0.1,0.03333333333333334,0.08333333333333334,5.134920634920634,0.0
Q96EY7,1,0.0,0,0.0,4274,1.1649508656995788,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,0.0,4.60126683478053e-05,0.005009959085779981,0.1,0.1,0.1,0.0,0.1,5.666666666666667,0.0
Q99879,2,0.07272727272727272,0,0.0,4274,1.1649508656995788,5289,0.0,111,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,104,57.0,57.0,94,0.00010951182240670326,0.002699043802771009,0.009524583636655816,0.10961538461538461,0.05480769230769231,0.1,0.0903846153846154,0.05480769230769231,4.68554476806904,0.0
Q07021,8,0.10027720602411004,2,6.0,4274,1.1649508656995788,351,0.0,44,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,23,7.875,5.5,21,0.006201291783114026,0.0019623288613759694,0.008714223299510231,1.8934782608695653,0.23668478260869563,0.5,0.4565217391304348,0.18333333333333335,9.11052489177489,0.0
Q71U36,5,0.10953348538254197,0,0.0,4274,1.1649508656995788,5268,0.0,113,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,104,24.0,4.0,101,0.002360409213358038,0.0028662635171249145,0.010443494541602557,1.0929487179487178,0.21858974358974356,0.3333333333333333,0.3237179487179487,0.25,5.597281553398058,0.0
Q99873,6,0.041666666666666664,0,0.0,4274,1.1649508656995788,19,0.0,12,2.0,1.0,1.0,1.0,0.0,2,4,3.0,3.0,2,1,6,3.1666666666666665,3.0,5,0.0005886583705933089,0.0003933192811600211,0.006545078842800656,3.1166666666666667,0.5194444444444445,1.0,0.8333333333333334,0.375,9.145833333333334,0.0
Q9H4B7,3,0.012820512820512822,0,0.0,4274,1.1649508656995788,5263,0.0,107,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,104,37.333333333333336,6.0,102,0.00043464530744777584,0.002833420169493795,0.009802590953518198,0.6762820512820512,0.2254273504273504,0.5,0.49038461538461536,0.16666666666666666,4.8019417475728154,0.0
Q13127,2,0.7,0,0.0,4274,1.1649508656995788,29,0.0,10,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,9,6.0,6.0,6,1.367402954346942e-06,0.0006026208812154816,0.005811365334497551,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,24.25,0.0
Q03111,4,0.19999999999999998,1,9.0,4274,1.1649508656995788,118,0.0,21,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,11,8.5,10.0,8,0.0006072602191135768,0.007134804788137169,0.009880526793708157,0.6242424242424243,0.15606060606060607,0.3333333333333333,0.2424242424242424,0.1,18.125,0.0
Q9UER7,9,0.07916666666666666,0,0.0,4274,1.1649508656995788,7,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,2.6666666666666665,3.0,2,0.0016251423872388532,4.869902644994057e-05,0.007282535218800409,3.5833333333333335,0.39814814814814814,0.5,0.25,0.3333333333333333,16.75925925925926,0.0
P60510,6,0.0,0,0.0,4274,1.1649508656995788,5,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,2.6666666666666665,2.5,2,0.001073000448801785,0.00023867567342815586,0.006340916842239602,2.416666666666667,0.40277777777777785,0.5,0.25,0.41666666666666663,3.555555555555556,0.0
Q9NY27,4,0.0,0,0.0,4274,1.1649508656995788,5,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,3.0,3.0,2,0.0004125441705575318,0.00023708997029493235,0.005809258488687588,1.4166666666666665,0.35416666666666663,0.5,0.25,0.3333333333333333,6.0,0.0
O14727,4,0.19444444444444442,0,0.0,4274,1.1649508656995788,4,0.0,4,0.5,0.5,0.5,0.5,0.0,14,14,14.0,14.0,0,2,4,2.75,2.5,2,0.00022027378456060918,6.793637038192995e-13,0.005658014702057632,1.5833333333333333,0.3958333333333333,0.5,0.25,0.41666666666666663,2.5416666666666665,2.0
P99999,2,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.5,0.5,0.5,0.5,0.0,14,14,14.0,14.0,0,2,3,2.5,2.5,1,5.501719573742954e-05,3.3910924812189165e-13,0.0050988542585134545,0.8333333333333333,0.41666666666666663,0.5,0.16666666666666669,0.41666666666666663,3.75,4.0
Q01094,9,0.15925925925925927,0,0.0,4274,1.1649508656995788,13,0.0,14,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,3.111111111111111,3.0,2,0.00039837115054661625,0.00046972970196580086,0.007691320850831431,3.0833333333333335,0.3425925925925926,0.5,0.25,0.3333333333333333,13.944444444444445,0.0
O00255,4,0.2619047619047619,4,5.75,4274,1.1649508656995788,87,110.91687849615286,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,10,8.0,7.5,3,1.929979863845169e-05,0.0003041846073501088,0.006656318025766994,0.5107142857142857,0.12767857142857142,0.14285714285714285,0.042857142857142844,0.13392857142857142,15.726190476190474,11.0
P61964,29,0.34501621922920106,25,6.68,4274,1.1649508656995788,1490,314.70214958077673,106,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,28,9.620689655172415,9.0,25,0.007593588616584855,0.007388240065047222,0.024646507880484416,4.214295889295888,0.14532054790675478,0.3333333333333333,0.2976190476190476,0.1111111111111111,14.688256439676316,11.0
Q15291,25,0.38725516794752296,21,6.285714285714286,4274,1.1649508656995788,1101,314.70214958077673,79,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,28,8.56,7.0,25,0.002591089077348585,0.005312141384526006,0.0202502565069333,4.06521164021164,0.1626084656084656,0.3333333333333333,0.2976190476190476,0.14285714285714285,15.209519924519926,11.0
Q9C005,11,0.2590076460750441,10,6.6,4274,1.1649508656995788,474,314.70214958077673,44,6.0,1.0,1.0,1.0,0.0,3,6,4.0,3.0,3,4,22,9.636363636363637,9.0,18,0.0007007439213040288,0.0029112072291976533,0.011888025689771346,1.368867243867244,0.124442476715204,0.25,0.20454545454545453,0.1111111111111111,15.758280860553588,0.0
Q9UBL3,24,0.329264952240905,20,6.15,4274,1.1649508656995788,849,314.70214958077673,68,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,27,8.041666666666666,7.0,25,0.0027410758644617777,0.002904879827293051,0.017948319949221487,4.151719576719577,0.17298831569664905,0.5,0.46296296296296297,0.14285714285714285,14.328546746009982,11.0
Q9UMN6,2,0.0,1,5.0,4274,1.1649508656995788,51,0.0,11,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,10,8.5,8.5,3,2.2805640877855715e-06,0.00013204559339107677,0.005604030657930744,0.24285714285714285,0.12142857142857143,0.14285714285714285,0.042857142857142844,0.12142857142857143,15.277777777777779,0.0
Q8IUQ4,1,0.0,0,0.0,4274,1.1649508656995788,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,2.548336186112762e-06,0.004890331898920726,0.25,0.25,0.25,0.0,0.25,14.333333333333334,0.0
Q9HB71,1,0.0,0,0.0,4274,1.1649508656995788,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,2.548336186112762e-06,0.004890331898920726,0.25,0.25,0.25,0.0,0.25,14.333333333333334,0.0
P05546,2,0.0,0,0.0,4274,1.1649508656995788,15,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,7,4.5,4.5,5,0.00283002985484369,7.414804538025256e-05,0.005319435375385267,0.6428571428571428,0.3214285714285714,0.5,0.35714285714285715,0.3214285714285714,10.833333333333334,0.0
