feature,mean,std,median,n,is_noise
[noise × 4],-0.0006883461423233086,0.011383716942513143,-0.0008385311208877213,600,True
rand_0,-0.0011911111840900333,0.011515496422212175,-0.001584770359160779,150,True
rand_1,-8.005256606274962e-05,0.010816418855604052,-0.0004979526577261085,150,True
rand_2,-0.0009706041311612505,0.01132809047648512,-0.0006862278720199896,150,True
rand_3,-0.0005116166879792007,0.01181926988105965,-0.0008959614761253482,150,True
