split_index,n_train,n_test,train_pos_pct,test_pos_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hyper_recip_pr_auc,hyper_recip_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff,recip_pr_auc_diff,net_recip_pr_auc_diff
11,4079,1043,11.473400343221378,11.888782358581016,0.2659032743844134,0.37398373983739835,0.38835898110388306,0.3592592592592593,0.42322591166709295,0.4254278728606357,0.43102532738544186,0.3675889328063241,0.41523358103238595,0.415,0.14933030664797253,0.041016260162601625,0.026874599928502885,0.0557407407407407,0.034866930563209886,-0.007992330634707001,0.0426663462815588,-0.015791746353055913
12,4033,1089,11.306719563600298,12.48852157943067,0.27278625821334834,0.3541666666666667,0.3459411790590884,0.36036036036036034,0.3743770520840662,0.39618138424821003,0.40265353731167003,0.3727598566308244,0.38567991085088943,0.38388625592417064,0.11289365263754109,0.029719589257503953,0.03973873179180104,0.023525895563810295,0.028435873024977798,0.011302858766823243,0.05671235825258164,-0.0169736264607806
13,4082,1040,11.195492405683488,12.980769230769232,0.2959094973082898,0.3568904593639576,0.3595371263244872,0.3906810035842294,0.4021460437778674,0.43559718969555034,0.45411574093059104,0.3855421686746988,0.4170562593053463,0.43559718969555034,0.12114676199705648,0.07870673033159276,0.05751913298085909,0.04491618611132092,0.04260891745338019,0.014910215527478898,0.09457861460610384,-0.03705948162524475
14,4124,998,11.469447138700291,11.923847695390782,0.3039606513924883,0.32806324110671936,0.33580906928037607,0.36363636363636365,0.38256425160198165,0.34464751958224543,0.3977572208135341,0.3524904214559387,0.39114329832622924,0.34759358288770054,0.08718264693374095,0.019530341780981175,0.05533422904585317,-0.01604278074866311,0.04675518232160558,0.008579046724247585,0.061948151533158025,-0.0066139224873048574
15,4087,1035,11.328602887203328,12.46376811594203,0.24023098427898582,0.3431542461005199,0.4298484537008557,0.2987012987012987,0.4348111004146405,0.4019607843137255,0.4918715194573192,0.36777583187390545,0.40244297582269933,0.3713646532438479,0.16221199154371352,0.028210407143327954,-0.027405477878156392,0.07266335454254919,0.0049626467137847685,-0.03236812459194116,0.06202306575646349,-0.08942854363461988
16,3987,1135,11.687985954351642,11.101321585903083,0.21366564764222087,0.3,0.2967499211541559,0.32170542635658916,0.3290542595210932,0.3476190476190476,0.34140077275752334,0.32162661737523107,0.33692539194555415,0.35858585858585856,0.12325974430333328,0.058585858585858575,0.04017547079139827,0.0368804322292694,0.0323043383669373,0.00787113242446097,0.04465085160336746,-0.004475380811969187
17,3983,1139,11.197589756464977,12.818261633011414,0.2852611464250515,0.36585365853658536,0.3869058391443978,0.34418604651162793,0.4047798299956341,0.4322033898305085,0.44410155606165624,0.38956521739130434,0.37295543561478717,0.4194915254237288,0.08769428918973565,0.05363786688714345,-0.013950403529610633,0.07530547891210088,0.01787399085123631,-0.03182439438084694,0.05719571691725844,-0.07114612044686908
18,4230,892,11.32387706855792,12.668161434977579,0.3509700902573128,0.33035714285714285,0.273164744809554,0.3631578947368421,0.35671336872867004,0.38596491228070173,0.4018946073323774,0.36771300448430494,0.35533328684648213,0.3869047619047619,0.004363196589169338,0.05654761904761907,0.08216854203692814,0.023746867167919794,0.08354862391911605,-0.0013800818821879113,0.12872986252282342,-0.046561320485895286
19,4314,808,11.68289290681502,10.891089108910892,0.2635874660786143,0.3113207547169811,0.37124654205788027,0.30985915492957744,0.38670526390795124,0.34983498349834985,0.4682570363826406,0.32418952618453867,0.3392183718508604,0.33774834437086093,0.07563090577224613,0.026427589653879813,-0.03202817020701987,0.02788918944128349,0.015458721850070967,-0.047486892057090835,0.09701049432476033,-0.1290386645317802
20,3992,1130,11.89879759519038,10.353982300884956,0.24637849069605014,0.30528375733855184,0.35261252964155665,0.3231597845601436,0.3724455800860482,0.38308457711442784,0.4209311535006848,0.3228346456692913,0.3863360721535635,0.36855036855036855,0.13995758145751339,0.0632666112118167,0.03372354251200688,0.04539058399022494,0.019833050444491573,0.013890492067515303,0.06831862385912812,-0.03459508134712125
21,3959,1163,11.896943672644607,10.404127257093723,0.25833651504050836,0.33264033264033266,0.3665643725591242,0.3473053892215569,0.40823612048211505,0.38403990024937656,0.4386771423011473,0.3474903474903475,0.4251912658444906,0.3979328165374677,0.1668547508039822,0.06529248389713505,0.058626893285366355,0.0506274273159108,0.04167174792299083,0.016955145362375523,0.07211276974202308,-0.01348587645665672
22,4090,1032,11.78484107579462,10.65891472868217,0.2548371123884066,0.3034188034188034,0.3635951330755229,0.3744292237442922,0.3705881137783837,0.4251497005988024,0.42860588894113644,0.37130801687763715,0.38555006089722826,0.41846153846153844,0.13071294850882165,0.11504273504273504,0.021954927821705383,0.044032314717246224,0.006992980702860807,0.014961947118844576,0.06501075586561356,-0.04305582804390817
23,3952,1170,11.209514170040485,12.735042735042734,0.2799427550417917,0.34056761268781305,0.31301753432407947,0.3418467583497053,0.3311372366175515,0.34782608695652173,0.38871364526882113,0.3615257048092869,0.3418146065618133,0.3588516746411483,0.06187185152002156,0.018284061953335262,0.028797072237733812,0.017004916291443017,0.01811970229347204,0.010677369944261772,0.07569611094474166,-0.046899038707007845
24,4063,1059,11.297071129707113,12.5590179414542,0.28855044029101173,0.34507042253521125,0.41563560067095634,0.36938435940099834,0.45405537952982067,0.45754716981132076,0.44186370189320967,0.36678200692041524,0.41990263875333544,0.44976076555023925,0.1313521984623237,0.104690343015028,0.004267038082379104,0.08037640614924091,0.03841977885886433,-0.034152740776485224,0.02622810122225333,-0.021961063139874226
25,3968,1154,11.491935483870968,11.785095320623917,0.25780454279156606,0.3462246777163904,0.3792417171159779,0.35058430717863104,0.4020338882193775,0.4117647058823529,0.4659071348402767,0.36363636363636365,0.4122568993021588,0.40594059405940597,0.15445235651059275,0.05971591634301554,0.03301518218618088,0.05535628688077493,0.022792171103399594,0.010223011082781286,0.08666541772429875,-0.053650235538117874
26,4221,901,11.774461028192372,10.543840177580465,0.21782986659567086,0.3080684596577017,0.27050535386418106,0.3049095607235142,0.280266360527416,0.297029702970297,0.318474029152548,0.30392156862745096,0.2866064406435553,0.3026315789473684,0.06877657404788443,-0.0054368807103332695,0.01610108677937422,-0.0022779817761457988,0.009761006663234928,0.006340080116139291,0.04796867528836696,-0.03186758850899274
27,4154,968,11.651420317766009,11.15702479338843,0.3370740883898752,0.35323383084577115,0.34292053050649274,0.35359116022099446,0.40719616957376326,0.35135135135135137,0.4632306946043653,0.365,0.4324008248952129,0.34965034965034963,0.09532673650533774,-0.0035834811954215118,0.08948029438872018,-0.003940810570644826,0.06427563906727052,0.025204655321449665,0.12031016409787254,-0.030829869709152358
28,4209,913,11.404133998574483,12.26725082146769,0.22547985206144033,0.32662192393736017,0.3068178223060551,0.3655913978494624,0.3395965304716375,0.3815789473684211,0.36798800560058975,0.3574660633484163,0.34725279296599876,0.3771043771043771,0.12177294090455842,0.05048245316701694,0.04043497065994367,0.011512979254914735,0.032778708165582426,0.007656262494361243,0.061170183294534664,-0.020735212634590994
29,4206,916,11.578697099381834,11.462882096069869,0.3171844768101035,0.37122969837587005,0.34875049893274135,0.35514018691588783,0.36577042847663255,0.3625,0.41325718638014325,0.36199095022624433,0.3772594060956127,0.36,0.060074929285509227,-0.011229698375870067,0.028508907162871355,0.004859813084112152,0.0170199295438912,0.011488977618980156,0.0645066874474019,-0.035997780284530545
30,4141,981,11.615551799082349,11.314984709480122,0.24144773993615154,0.30735930735930733,0.2862536993723998,0.3303964757709251,0.3591610911891425,0.3806970509383378,0.33712451524376513,0.3128964059196617,0.35343775284180057,0.3753351206434316,0.11199001290564903,0.06797581328412428,0.06718405346940076,0.044938644872506484,0.07290739181674272,-0.005723338347341955,0.05087081587136533,0.016313237598035435
31,4074,1048,11.29111438389789,12.595419847328243,0.25264504353079076,0.3626943005181347,0.4403600166001411,0.3540983606557377,0.42796070055201174,0.4256410256410256,0.4690046582574688,0.37209302325581395,0.4203219931589464,0.4114583333333333,0.16767694962815566,0.04876403281519859,-0.020038023441194708,0.05735997267759563,-0.012399316048129383,-0.007638707393065325,0.028644641657327663,-0.04868266509852237
32,3950,1172,11.670886075949367,11.177474402730375,0.2672760323969321,0.3467600700525394,0.3099951338973832,0.3471971066907776,0.33916283975748424,0.35294117647058826,0.37593116528212817,0.35294117647058826,0.3496814486715305,0.36533957845433257,0.08240541627459841,0.018579508401793177,0.0396863147741473,0.01814247176355499,0.029167705860101034,0.010518608914046268,0.06593603138474496,-0.026249716610597662
33,4176,946,11.781609195402298,10.570824524312897,0.3213075173969769,0.31627906976744186,0.3360977915332966,0.34413965087281795,0.3928258229786267,0.4,0.4520481715064417,0.34942528735632183,0.3909935547395395,0.4,0.06968603734256262,0.08372093023255817,0.0548957632062429,0.055860349127182074,0.05672803144533012,-0.0018322682390872203,0.11595037997314511,-0.061054616766902214
34,4077,1045,11.77336276674025,10.717703349282298,0.2292790685987917,0.31094049904030713,0.3428851815300059,0.3284823284823285,0.36735136127995444,0.3719676549865229,0.4180507965675416,0.35247524752475246,0.3815957024272437,0.366120218579235,0.152316633828452,0.05517971953892786,0.03871052089723781,0.03763789009690649,0.024466179749948525,0.014244341147289286,0.07516561503753572,-0.036455094140297906
35,4198,924,11.743687470223916,10.714285714285714,0.2702305627109427,0.3309002433090024,0.32580449043349174,0.32242990654205606,0.3374932707710671,0.3408360128617363,0.3955651186594188,0.3340961098398169,0.34846476168740487,0.3432343234323432,0.07823419897646217,0.012334080123340807,0.022660271253913122,0.02080441689028717,0.011688780337575366,0.010971490916337756,0.06976062822592705,-0.047100356972013924
36,4144,978,11.221042471042471,12.985685071574643,0.2922215884026346,0.32149532710280376,0.3399169747652337,0.35887850467289717,0.371856447531181,0.40487804878048783,0.4178018242561807,0.3435114503816794,0.3904415513062693,0.41,0.09821996290363466,0.08850467289719621,0.05052457654103559,0.051121495327102806,0.03193947276594733,0.018585103775088263,0.07788484949094698,-0.02736027294991139
37,4264,858,11.468105065666041,12.004662004662006,0.20451657808930082,0.31529411764705884,0.3278131355374619,0.30971128608923887,0.3449521314266927,0.35064935064935066,0.36917119730748815,0.34101382488479265,0.3554716927951277,0.3517915309446254,0.15095511470582687,0.03649741329756656,0.027658557257665806,0.04208024485538653,0.01713899588923079,0.010519561368435015,0.041358061770026266,-0.01369950451236046
38,4111,1011,11.213816589637558,12.957467853610286,0.3108706819917357,0.4073319755600815,0.4072562421455481,0.41702127659574467,0.42427527539632526,0.44692737430167595,0.4090598015792752,0.40670859538784065,0.4054967174764456,0.45584045584045585,0.09462603548470994,0.048508480280374355,-0.001759524669102508,0.03881917924471118,0.017019033250777138,-0.018778557919879646,0.0018035594337270644,-0.0035630841028295723
39,4141,981,11.494808017387106,11.824668705402651,0.2240493438956697,0.3134020618556701,0.31414409334282845,0.31890660592255127,0.3471547002140847,0.3573487031700288,0.35171314799591313,0.3524416135881104,0.3523663021319825,0.3473053892215569,0.1283169582363128,0.033903327365886804,0.038222208789154055,0.028398783299005637,0.03301060687125623,0.0052116019178978235,0.03756905465308469,0.0006531541360693671
40,4154,968,11.266249398170439,12.8099173553719,0.3433395421535614,0.37687366167023556,0.3603396367310742,0.36403508771929827,0.40681393992954445,0.42744063324538256,0.49200406038046307,0.4068522483940043,0.4135528894446566,0.4297082228116711,0.07021334729109524,0.05283456114143553,0.053213252713582404,0.06567313509237283,0.046474303198470235,0.006738949515112169,0.13166442364938885,-0.07845117093580645
41,4067,1055,11.335136464224243,12.417061611374407,0.2867773659119945,0.3814814814814815,0.3541608333022082,0.39636363636363636,0.37807347885221004,0.4264705882352941,0.3998545135087912,0.39285714285714285,0.3910727540223458,0.4345679012345679,0.10429538811035133,0.05308641975308642,0.0369119207201376,0.03820426487093154,0.023912645550001832,0.012999275170135771,0.04569368020658299,-0.008781759486445384
42,4085,1037,11.554467564259486,11.571841851494696,0.2474438600070314,0.3611650485436893,0.3475554165529844,0.3412698412698413,0.3671967573107743,0.384,0.39070204341242853,0.3514018691588785,0.36632730073984515,0.3651226158038147,0.11888344073281376,0.003957567260125416,0.018771884186860766,0.023852774533973442,0.019641340757789894,-0.000869456570929128,0.04314662685944415,-0.024374742672583383
43,4086,1036,11.380323054331864,12.258687258687258,0.2272853668475998,0.3721881390593047,0.43596972185450483,0.38684719535783363,0.48023674205524514,0.46153846153846156,0.44704862129669665,0.38934426229508196,0.46365405510946883,0.45528455284552843,0.23636868826186902,0.08309641378622373,0.027684333254964,0.0684373574876948,0.044267020200740304,-0.016582686945776304,0.011078899442191814,0.016605433812772186
44,4125,997,11.806060606060607,10.531594784353059,0.2519903100808449,0.324435318275154,0.3752162679076025,0.3143939393939394,0.43938702749657216,0.416,0.4951591179345406,0.3480083857442348,0.45150073606194613,0.40970350404312667,0.19951042598110125,0.08526818576797268,0.07628446815434364,0.09530956464918727,0.06417075958896967,0.01211370856537397,0.11994285002693811,-0.043658381872594465
45,4051,1071,11.231794618612687,12.791783380018673,0.2595059737950442,0.3333333333333333,0.4143943353590035,0.3328050713153724,0.42319812321163564,0.4134831460674157,0.47623127051107045,0.36212624584717606,0.43747196790302445,0.41797752808988764,0.17796599410798025,0.08464419475655433,0.023077632544020954,0.08517245677451524,0.008803787852632139,0.014273844691388815,0.06183693515206695,-0.038759302608046
46,4156,966,11.717998075072185,10.869565217391305,0.2879631031210835,0.3685393258426966,0.36502983887138196,0.3573200992555831,0.3891706795732924,0.4161849710982659,0.4622350734887097,0.37861915367483295,0.38888130294082673,0.39762611275964393,0.10091819981974326,0.029086786916947327,0.023851464069444772,0.04030601350406082,0.024140840701910415,-0.00028937663246564327,0.09720523461732772,-0.07335377054788295
